taxonID,scientificName,vernacularName,scientificNameAuthority,primaryDiscipline,establishmentMeans,taxonRank,speciesGroup,ffgactstatus,epbcactStatus,vicadvisorystatus,restrictedFlag,modified,extractDate,status,sourceStatus
500818,Coprosma moorei,Turquoise Coprosma,F. Muell. ex Rodway,Flora,,species,Dicotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
500820,Coprosma nivalis,Snow Coprosma,W.R.B. Oliv.,Flora,,species,Dicotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
500821,Coprosma perpusilla subsp. perpusilla,Creeping Coprosma,Colenso,Flora,,species,Dicotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
505248,Coprosma pumila,Dwarf Coprosma,Hook. f.,Flora,,species,Dicotyledons,Critically Endangered,,Endangered,,2019-03-04,2023-01-16,Critically Endangered,Critically Endangered
504587,Coronidium adenophorum,Branched Everlasting,(F. Muell.) Paul G. Wilson,Flora,,species,Dicotyledons,Endangered,,Vulnerable,,2021-08-03,2023-01-16,Endangered,Endangered
504655,Coronidium gunnianum,Pale Swamp Everlasting,(Hook.) N.G. Walsh,Flora,,species,Dicotyledons,Critically Endangered,,Vulnerable,,2017-02-24,2023-01-16,Critically Endangered,Critically Endangered
504588,Coronidium waddelliae,Snowy Everlasting,(J.H. Willis) Paul G. Wilson,Flora,,species,Dicotyledons,Vulnerable,,Rare,,2021-08-03,2023-01-16,Vulnerable,Vulnerable
500828,Correa aemula,Hairy Correa,(Lindl.) F. Muell.,Flora,,species,Dicotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
504364,Correa alba var. pannosa,Velvet White Correa,Paul G. Wilson,Flora,,species,Dicotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
504369,Correa backhouseana var. backhouseana,Coast Correa,Hook.,Flora,,species,Dicotyledons,Critically Endangered,,Vulnerable,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
505466,Correa lawrenceana var. cordifolia,Pink Mountain-correa,Paul G. Wilson,Flora,,species,Dicotyledons,Vulnerable,,Vulnerable,,2010-09-16,2023-01-16,Vulnerable,Vulnerable
504365,Correa lawrenceana var. genoensis,Genoa River Correa,Paul G. Wilson,Flora,,species,Dicotyledons,Critically Endangered,Endangered,Endangered,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
505465,Correa lawrenceana var. grampiana,Grampians Mountain-correa,Paul G. Wilson,Flora,,species,Dicotyledons,Endangered,,Rare,,2017-08-22,2023-01-16,Endangered,Endangered
500833,Correa reflexa var. angustifolia,Grampians Correa,Paul G. Wilson,Flora,,species,Dicotyledons,Endangered,,Rare,,2017-11-13,2023-01-16,Endangered,Endangered
505404,Correa reflexa var. lobata,Powelltown Correa,Paul G. Wilson,Flora,,species,Dicotyledons,Endangered,,Rare,,2017-11-13,2023-01-16,Endangered,Endangered
507601,Cortinarius canaria,Canary Dermocybe,Horak,Flora,,species,Fungi,Endangered,,Rare,,2021-06-16,2023-01-16,Endangered,Endangered
507605,Cortinarius cramesinus species complex,Orange Dermocybe,Horak,Flora,,species,Fungi,Endangered,,Rare,,2021-06-16,2023-01-16,Endangered,Endangered
504503,Corunastylis arrecta,Erect Midge-orchid,(D.L. Jones) D.L. Jones & M.A. Clem.,Flora,,species,Monocotyledons,Endangered,,Rare,,2012-04-10,2023-01-16,Endangered,Endangered
502704,Corunastylis densa,Dense Midge-orchid,(Fitzg.) D.L. Jones & M.A. Clem.,Flora,,species,Monocotyledons,Critically Endangered,,Vulnerable,,2012-04-10,2023-01-16,Critically Endangered,Critically Endangered
505263,Corunastylis leptochila,Brownish Midge-orchid,D.L. Jones,Flora,,species,Monocotyledons,Critically Endangered,,Endangered,,2019-06-19,2023-01-16,Critically Endangered,Critically Endangered
502700,Corunastylis nuda,Tiny Midge-orchid,(Hook. f.) D.L. Jones & M.A. Clem.,Flora,,species,Monocotyledons,Vulnerable,,Rare,,2012-04-10,2023-01-16,Vulnerable,Vulnerable
502727,Corunastylis pumila,Green Midge-orchid,(Hook. f.) D.L. Jones & M.A. Clem.,Flora,,species,Monocotyledons,Endangered,,Rare,,2012-04-10,2023-01-16,Endangered,Endangered
505989,Corybas X miscellus,Veined x Slaty Helmet-orchid hybrid,D.L. Jones,Flora,,species,Monocotyledons,Critically Endangered,,Rare,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
500835,Corybas aconitiflorus,Spurred Helmet-orchid,Salisb.,Flora,,species,Monocotyledons,Endangered,,Rare,,2012-04-02,2023-01-16,Endangered,Endangered
500836,Corybas despectans,Coast Helmet-orchid,D.L. Jones & R.C. Nash,Flora,,species,Monocotyledons,Endangered,,Vulnerable,,2012-04-02,2023-01-16,Endangered,Endangered
500839,Corybas fimbriatus,Fringed Helmet-orchid,(R. Br.) Rchb. f.,Flora,,species,Monocotyledons,Endangered,,Rare,,2012-04-02,2023-01-16,Endangered,Endangered
500840,Corybas fordhamii,Swamp Pelican-orchid,(Rupp) Rupp,Flora,,species,Monocotyledons,Endangered,,Rare,,2012-04-03,2023-01-16,Endangered,Endangered
505622,Corybas grumulus,Mountain Helmet-orchid,(D.L. Jones) G.N. Backh.,Flora,,species,Monocotyledons,Endangered,,Rare,,2017-02-24,2023-01-16,Endangered,Endangered
500841,Corybas hispidus,Bristly Helmet-orchid,D.L. Jones,Flora,,species,Monocotyledons,Vulnerable,,Rare,,2012-04-02,2023-01-16,Vulnerable,Vulnerable
505249,Corybas sp. aff. diemenicus (Coastal),Late Helmet-orchid,sensu Ross (2000),Flora,,species,Monocotyledons,Critically Endangered,,Endangered,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
501288,Corymbia gummifera,Red Bloodwood,(Gaertn.) K.D. Hill & L.A.S. Johnson,Flora,,species,Dicotyledons,Vulnerable,,Rare,,2010-09-16,2023-01-16,Vulnerable,Vulnerable
501295,Corymbia maculata,Spotted Gum,(Hook.) K.D. Hill & L.A.S. Johnson,Flora,Native but some stands may be alien,species,Dicotyledons,Vulnerable,,Vulnerable,,2010-09-16,2023-01-16,Vulnerable,Vulnerable
500517,Corynotheca licrota,Sand Lily,R.J.F. Hend.,Flora,,species,Monocotyledons,Endangered,,Rare,,2021-02-01,2023-01-16,Endangered,Endangered
504648,Craspedia adenophora,Sticky Billy-buttons,K.L. McDougall & N.G. Walsh,Flora,,species,Dicotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
500856,Craspedia alba,White Billy-buttons,J. Everett & Joy Thomps.,Flora,,species,Dicotyledons,Critically Endangered,,Vulnerable,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
504642,Craspedia aurantia var. aurantia,Orange Billy-buttons,J. Everett & Joy Thomps.,Flora,,species,Dicotyledons,Endangered,,Rare,,2016-10-21,2023-01-16,Endangered,Endangered
504647,Craspedia aurantia var. jamesii,Green Billy-buttons,(J. Everett & Joy Thomps.) Schmidt-Leb.,Flora,,species,Dicotyledons,Endangered,,Rare,,2016-10-21,2023-01-16,Endangered,Endangered
504651,Craspedia basaltica,Derrinallum Billy-buttons,J. Everett ex N.G. Walsh,Flora,,species,Dicotyledons,Endangered,,Endangered,,2021-11-22,2023-01-16,Endangered,Endangered
504643,Craspedia canens,Grey Billy-buttons,J. Everett & Doust,Flora,,species,Dicotyledons,Critically Endangered,,Endangered,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
504645,Craspedia crocata,Crimson Billy-buttons,J. Everett & Joy Thomps.,Flora,,species,Dicotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
504646,Craspedia haplorrhiza,Plains Billy-buttons,J. Everett & Doust,Flora,,species,Dicotyledons,Endangered,,Poorly known,,2018-11-26,2023-01-16,Endangered,Endangered
505935,Craspedia lamicola,Bog Billy-buttons,J. Everett & Joy Thomps.,Flora,,species,Dicotyledons,Endangered,,Vulnerable,,2010-09-16,2023-01-16,Endangered,Endangered
505942,Craspedia maxgrayi s.s.,Woolly Billy-buttons,J. Everett & Joy Thomps.,Flora,,species,Dicotyledons,Critically Endangered,,Vulnerable,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
504641,Craspedia sylvestris,Mountain Forest Billy-buttons,J. Everett ex N.G. Walsh,Flora,,species,Dicotyledons,Endangered,,Rare,,2021-11-22,2023-01-16,Endangered,Endangered
500868,Cratystylis conocephala,Blue-bush Daisy,(F. Muell.) S. Moore,Flora,,species,Dicotyledons,Critically Endangered,,Endangered,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
500874,Crinum flaccidum,Darling Lily,Herb.,Flora,,species,Monocotyledons,Endangered,,Vulnerable,,2017-02-27,2023-01-16,Endangered,Endangered
505643,Crowea exalata subsp. revoluta,Whipstick Crowea,Paul G. Wilson,Flora,,species,Dicotyledons,Critically Endangered,,Vulnerable,,2018-10-22,2023-01-16,Critically Endangered,Critically Endangered
503675,Cryptandra ericoides,Heathy Cryptandra,Sm.,Flora,,species,Dicotyledons,Critically Endangered,,Vulnerable,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
528427,Cryptandra myriantha,Western Cryptandra,Diels,Flora,,species,Dicotyledons,Critically Endangered,,Endangered,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
507746,Cryptandra speciosa subsp. speciosa,Mountain Cryptandra,A. Cunn. ex Kellermann & Udovicic,Flora,,species,Dicotyledons,Critically Endangered,,Vulnerable,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
500881,Cryptostylis erecta,Bonnet Orchid,R. Br.,Flora,,species,Monocotyledons,Endangered,,Endangered,,2012-03-21,2023-01-16,Endangered,Endangered
500882,Cryptostylis hunteriana,Leafless Tongue-orchid,Nicholls,Flora,,species,Monocotyledons,Endangered,Vulnerable,Endangered,,2012-03-21,2023-01-16,Endangered,Endangered
502769,Cullen australasicum,Native Scurf-pea,(Schltdl.) J.W. Grimes,Flora,,species,Dicotyledons,Critically Endangered,,Endangered,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
502770,Cullen cinereum,Hoary Scurf-pea,(Lindl.) J.W. Grimes,Flora,,species,Dicotyledons,Endangered,,Endangered,,2017-02-27,2023-01-16,Endangered,Endangered
505069,Cullen discolor,Grey Scurf-pea,(Domin) J.W. Grimes,Flora,,species,Dicotyledons,Endangered,,Endangered,,2019-03-04,2023-01-16,Endangered,Endangered
502772,Cullen pallidum,Woolly Scurf-pea,(N.T. Burb.) J.W. Grimes,Flora,,species,Dicotyledons,Endangered,,Endangered,,2019-03-04,2023-01-16,Endangered,Endangered
502773,Cullen parvum,Small Scurf-pea,(F. Muell.) J.W. Grimes,Flora,,species,Dicotyledons,Endangered,,Endangered,,2010-09-16,2023-01-16,Endangered,Endangered
502774,Cullen patens,Spreading Scurf-pea,(Lindl.) J.W. Grimes,Flora,,species,Dicotyledons,Endangered,,Endangered,,2017-02-27,2023-01-16,Endangered,Endangered
502776,Cullen tenax,Tough Scurf-pea,(Lindl.) J.W. Grimes,Flora,,species,Dicotyledons,Endangered,,Endangered,,2019-03-04,2023-01-16,Endangered,Endangered
505214,Cyanothamnus anemonifolius subsp. aurifodinus,Goldfield Boronia,(P.G. Neish) Duretto & Heslewood,Flora,,species,Dicotyledons,Endangered,,Rare,,2021-10-02,2023-01-16,Endangered,Endangered
505213,Cyanothamnus anemonifolius subsp. variabilis,Coast Boronia,(Hook.) Duretto & Heslewood,Flora,,species,Dicotyledons,Critically Endangered,,Vulnerable,,2021-10-02,2023-01-16,Critically Endangered,Critically Endangered
504278,Cyanothamnus nanus var. pubescens,Dwarf Boronia,(Benth.) Duretto & Heslewood,Flora,,species,Dicotyledons,Endangered,,Rare,,2021-10-03,2023-01-16,Endangered,Endangered
500896,Cyathea cunninghamii,Slender Tree-fern,Hook. f.,Flora,,species,Fern and allies,Critically Endangered,,Vulnerable,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
500897,Cyathea leichhardtiana,Prickly Tree-fern,(F. Muell.) Copel.,Flora,,species,Fern and allies,Critically Endangered,,Vulnerable,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
500899,Cyathochaeta diandra,Sheath Sedge,(R. Br.) Nees,Flora,,species,Monocotyledons,Vulnerable,,Rare,,2018-05-08,2023-01-16,Vulnerable,Vulnerable
507774,Cyclosorus interruptus,Swamp Shield-fern,(Willd.) H. Ito,Flora,,species,Fern and allies,Critically Endangered,,Endangered,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
505010,Cycnogeton dubium,Slender Water-ribbons,(R. Br.) Mering & Kadereit,Flora,,species,Monocotyledons,Endangered,,Rare,,2014-09-22,2023-01-16,Endangered,Endangered
504537,Cycnogeton microtuberosum,Eastern Water-ribbons,(Aston) Mering & Kadereit,Flora,,species,Monocotyledons,Endangered,,Rare,,2017-11-22,2023-01-16,Endangered,Endangered
500902,Cymbonotus lawsonianus,Bear's-ear,Gaudich.,Flora,,species,Dicotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
500913,Cyperus bifax,Downs Nutgrass,C.B. Clarke,Flora,,species,Monocotyledons,Critically Endangered,,Vulnerable,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
500915,Cyperus concinnus,Trim Flat-sedge,R. Br.,Flora,,species,Monocotyledons,Critically Endangered,,Vulnerable,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
500920,Cyperus flaccidus,Lax Flat-sedge,R. Br.,Flora,,species,Monocotyledons,Endangered,,Vulnerable,,2017-02-27,2023-01-16,Endangered,Endangered
500921,Cyperus flavidus,Yellow Flat-sedge,Retz.,Flora,,species,Monocotyledons,Extinct,,Vulnerable,,2017-02-27,2023-01-16,Extinct,Extinct
504620,Cyperus fulvus,Sticky Sedge,R. Br.,Flora,,species,Monocotyledons,Endangered,,Vulnerable,,2017-02-27,2023-01-16,Endangered,Endangered
503678,Cyperus gracilis,Slender Flat-sedge,R. Br.,Flora,,species,Monocotyledons,Vulnerable,,Endangered,,2010-09-16,2023-01-16,Vulnerable,Vulnerable
502020,Cyperus leptocarpus,Button Rush,(F. Muell.) Bauters,Flora,,species,Monocotyledons,Endangered,,Vulnerable,,2020-10-08,2023-01-16,Endangered,Endangered
500927,Cyperus nervulosus,Annual Flat-sedge,(Kuk.) S.T. Blake,Flora,,species,Monocotyledons,Critically Endangered,,Endangered,,2021-05-06,2023-01-16,Critically Endangered,Critically Endangered
500929,Cyperus pygmaeus,Dwarf Flat-sedge,Rottb.,Flora,,species,Monocotyledons,Endangered,,Vulnerable,,2016-05-06,2023-01-16,Endangered,Endangered
500930,Cyperus rigidellus,Curly Flat-sedge,(Benth.) J.M. Black,Flora,,species,Monocotyledons,Threatened,,Endangered,,2016-05-06,2023-01-16,Threatened,Threatened
500934,Cyperus squarrosus,Bearded Flat-sedge,L.,Flora,,species,Monocotyledons,Extinct,,Vulnerable,,2021-05-05,2023-01-16,Extinct,Extinct
500935,Cyperus subulatus,Pointed Flat-sedge,R. Br.,Flora,,species,Monocotyledons,Critically Endangered,,Vulnerable,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
500938,Cyperus vaginatus,Stiff Flat-sedge,R. Br.,Flora,,species,Monocotyledons,Extinct,,Presumed extinct,,2010-09-16,2023-01-16,Extinct,Extinct
500940,Cyphanthera albicans subsp. albicans,Hoary Ray-flower,(A. Cunn.) Miers,Flora,,species,Dicotyledons,Vulnerable,,Rare,,2010-09-16,2023-01-16,Vulnerable,Vulnerable
500941,Cyphanthera anthocercidea,Large-leaf Ray-flower,(F. Muell.) Haegi,Flora,,species,Dicotyledons,Endangered,,Rare,,2019-03-04,2023-01-16,Endangered,Endangered
500944,Cystopteris tasmanica,Brittle Bladder-fern,Hook.,Flora,,species,Fern and allies,Endangered,,Rare,,2018-05-08,2023-01-16,Endangered,Endangered
500949,Dactyloctenium radulans,Finger Grass,(R. Br.) P. Beauv.,Flora,Native but some stands may be alien,species,Monocotyledons,Vulnerable,,Rare,,2018-05-08,2023-01-16,Vulnerable,Vulnerable
500956,Dampiera fusca,Kydra Dampiera,Rajput & Carolin,Flora,,species,Dicotyledons,Critically Endangered,,Endangered,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
500957,Dampiera galbraithiana,Licola Dampiera,Rajput & Carolin,Flora,,species,Dicotyledons,Vulnerable,,Vulnerable,,2017-02-27,2023-01-16,Vulnerable,Vulnerable
500953,Dampiera purpurea,Mountain Dampiera,R. Br.,Flora,,species,Dicotyledons,Vulnerable,,Rare,,2010-09-16,2023-01-16,Vulnerable,Vulnerable
500982,Darwinia camptostylis,Clustered Darwinia,B.G. Briggs,Flora,,species,Dicotyledons,Vulnerable,,Rare,,2017-12-04,2023-01-16,Vulnerable,Vulnerable
500983,Darwinia micropetala,Small Darwinia,(F. Muell.) Benth.,Flora,,species,Dicotyledons,Critically Endangered,,Vulnerable,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
500990,Davallia solida var. pyxidata,Hare's-foot Fern,(Cav.) Noot.,Flora,,species,Fern and allies,Critically Endangered,,Vulnerable,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
503813,Daviesia genistifolia s.s.,Broom Bitter-pea,A. Cunn. ex Benth.,Flora,,species,Dicotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
504423,Daviesia laevis,Grampians Bitter-pea,Crisp,Flora,,species,Dicotyledons,Critically Endangered,Vulnerable,Vulnerable,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
504431,Daviesia mimosoides subsp. acris,Blunt-leaf Bitter-pea,Crisp,Flora,,species,Dicotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
500998,Daviesia pectinata,Thorny Bitter-pea,Lindl.,Flora,,species,Dicotyledons,Critically Endangered,,Rare,,2010-09-16,2023-01-16,Critically Endangered,Critically Endangered
501001,Daviesia wyattiana,Long-leaf Bitter-pea,F.M. Bailey,Flora,,species,Dicotyledons,Critically Endangered,,Vulnerable,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
501002,Dendrobium speciosum var. speciosum,Rock Orchid,Sm.,Flora,,species,Monocotyledons,Critically Endangered,,Endangered,,2019-06-14,2023-01-16,Critically Endangered,Critically Endangered
501003,Dendrobium striolatum,Streaked Rock-orchid,Rchb. f.,Flora,,species,Monocotyledons,Endangered,,Rare,,2019-06-14,2023-01-16,Endangered,Endangered
501004,Dendrophthoe vitellina,Long-flower Mistletoe,(F. Muell.) Tiegh.,Flora,,species,Dicotyledons,Critically Endangered,,Rare,,2018-05-16,2023-01-16,Critically Endangered,Critically Endangered
500313,Deparia petersenii subsp. congrua,Japanese Lady-fern,(Brack.) M. Kato,Flora,,species,Fern and allies,Endangered,,Vulnerable,,2017-02-27,2023-01-16,Endangered,Endangered
501006,Deschampsia cespitosa,Tufted Hair-grass,(L.) P. Beauv.,Flora,,species,Monocotyledons,Endangered,,Rare,,2019-04-30,2023-01-16,Endangered,Endangered
501007,Desmodium brachypodum,Large Tick-trefoil,A. Gray,Flora,,species,Dicotyledons,Vulnerable,,Vulnerable,,2017-02-27,2023-01-16,Vulnerable,Vulnerable
501009,Deyeuxia affinis,Allied Bent-grass,M. Gray,Flora,,species,Monocotyledons,Critically Endangered,,Endangered,,2016-05-06,2023-01-16,Critically Endangered,Critically Endangered
515521,Deyeuxia breviglumis,Alpine Bent-grass,Benth.,Flora,,species,Monocotyledons,Endangered,,Rare,,2014-11-26,2023-01-16,Endangered,Endangered
501012,Deyeuxia carinata,Keeled Bent-grass,Vickery,Flora,,species,Monocotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
501014,Deyeuxia crassiuscula,Thick Bent-grass,Vickery,Flora,,species,Monocotyledons,Endangered,,Rare,,2010-09-16,2023-01-16,Endangered,Endangered
501015,Deyeuxia decipiens,Devious Bent-grass,(R. Br.) Vickery,Flora,,species,Monocotyledons,Endangered,,Vulnerable,,2017-02-27,2023-01-16,Endangered,Endangered
528681,Deyeuxia mesathera,Swamp Bent-grass,Stapf ex Vickery,Flora,,species,Monocotyledons,Extinct,,Rare,,2018-02-20,2023-01-16,Extinct,Extinct
501026,Deyeuxia pungens,Narrow-leaf Bent-grass,N.G. Walsh,Flora,,species,Monocotyledons,Critically Endangered,Vulnerable,Vulnerable,,2017-02-27,2023-01-16,Critically Endangered,Critically Endangered
504611,Deyeuxia ramosa,Climbing Bent-grass,C.M. Weiller & N.G. Walsh,Flora,,species,Monocotyledons,Vulnerable,,Vulnerable,,2017-02-27,2023-01-16,Vulnerable,Vulnerable
