taxonRank,kingdom,class,order,family,genus,scientificName,specificEpithet,vernacularName,establishmentMeans,sourceStatus,protectedInNSW,sensitivityClass,tsprofileid,countryConservation,dcterms_modified,speciesID,taxonID,status
Species,Animalia,Reptilia,Squamata,Scincidae,Cyclodomorphus,Cyclodomorphus venustus,venustus,,"Alive in NSW, Native",Endangered,true,Not Sensitive,10194.0,Not Listed,2011-12-22T14:43:42.907+11:00,14006,14006,Endangered
Species,Animalia,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis macropus,macropus,Southern Myotis,"Alive in NSW, Native",Vulnerable,true,Not Sensitive,10549.0,Not Listed,2011-11-11T11:23:06+11:00,14020,14020,Vulnerable
Species,Plantae,Flora,Flora,Dilleniaceae,Hibbertia,Hibbertia superans,superans,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10403.0,Not Listed,2017-10-04T17:21:41.36+11:00,14021,14021,Endangered
Species,Plantae,Flora,Flora,Myrtaceae,Homoranthus,Homoranthus binghiensis,binghiensis,Binghi Homoranthus,"Alive in NSW, Native",Endangered,false,Not Sensitive,10406.0,Not Listed,2017-10-04T17:21:41.593+11:00,14022,14022,Endangered
Species,Animalia,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,Nyctophilus howensis,howensis,Lord Howe Island Bat,"Extinct in NSW, Native",Extinct,true,Not Sensitive,20198.0,Extinct,2012-08-05T13:29:13.003+10:00,14039,14039,Extinct
Subspecies,Animalia,Aves,Passeriformes,Artamidae,Artamus,Artamus cyanopterus cyanopterus,cyanopterus,Dusky Woodswallow,"Alive in NSW, Native",Vulnerable,true,Not Sensitive,20303.0,Not Listed,2022-05-12T15:46:19.36+10:00,14217,14217,Vulnerable
Subspecies,Animalia,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,Calyptorhynchus banksii banksii,banksii,Red-tailed Black-Cockatoo (coastal subspecies),"Alive in NSW, Native",Critically Endangered,true,Category 2,20109.0,Not Listed,2015-06-10T16:52:21.32+10:00,14270,14270,Critically Endangered
Subspecies,Animalia,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,Calyptorhynchus banksii samueli,banksii,Red-tailed Black-Cockatoo (inland subspecies),"Alive in NSW, Native",Vulnerable,true,Category 2,10138.0,Not Listed,2015-06-10T16:50:14.917+10:00,14272,14272,Vulnerable
Subspecies,Animalia,Aves,Passeriformes,Climacteridae,Climacteris,Climacteris picumnus victoriae,picumnus,Brown Treecreeper (eastern subspecies),"Alive in NSW, Native",Vulnerable,true,Not Sensitive,10171.0,Not Listed,2022-05-12T15:42:36.95+10:00,14327,14327,Vulnerable
Subspecies,Animalia,Aves,Columbiformes,Columbidae,Geophaps,Geophaps scripta scripta,scripta,Squatter Pigeon (southern subspecies),"Alive in NSW, Native",Critically Endangered,true,Not Sensitive,10350.0,Vulnerable,2018-10-30T10:43:18.663+11:00,14350,14350,Critically Endangered
Subspecies,Animalia,Aves,Passeriformes,Estrildidae,Poephila,Poephila cincta cincta,cincta,Black-throated Finch (southern subspecies),"Extinct in NSW, Native",Extinct,true,Not Sensitive,10641.0,Endangered,2020-01-22T14:55:10.513+11:00,14462,14462,Extinct
Subspecies,Animalia,Aves,Passeriformes,Maluridae,Amytornis,Amytornis barbatus barbatus,barbatus,Grey Grasswren,Not Known from NSW,Endangered,true,Not Sensitive,10047.0,Endangered,2011-11-11T11:23:00+11:00,14546,14546,Endangered
Subspecies,Animalia,Aves,Passeriformes,Maluridae,Amytornis,Amytornis striatus striatus,striatus,,Not Known from NSW,Critically Endangered,true,Not Sensitive,10048.0,Not Listed,2022-08-10T12:07:03.01+10:00,14551,14551,Critically Endangered
Subspecies,Animalia,Aves,Passeriformes,Meliphagidae,Melithreptus,Melithreptus gularis gularis,gularis,Black-chinned Honeyeater (eastern subspecies),"Alive in NSW, Native",Vulnerable,true,Not Sensitive,10523.0,Not Listed,2022-05-12T15:41:47.417+10:00,14664,14664,Vulnerable
Subspecies,Animalia,Aves,Passeriformes,Turdidae,Turdus,Turdus poliocephalus vinitinctus,poliocephalus,Island Thrush (Lord Howe Is. subsp.),"Extinct in NSW, Native",Extinct,true,Not Sensitive,20180.0,Extinct,2011-12-21T18:48:03.573+11:00,14709,14709,Extinct
Subspecies,Animalia,Aves,Passeriformes,Petroicidae,Melanodryas,Melanodryas cucullata cucullata,cucullata,Hooded Robin (south-eastern form),"Alive in NSW, Native",Vulnerable,true,Not Sensitive,10519.0,Not Listed,2022-05-12T15:52:30.03+10:00,14791,14791,Vulnerable
Subspecies,Animalia,Aves,Passeriformes,Pomatostomidae,Pomatostomus,Pomatostomus temporalis temporalis,temporalis,Grey-crowned Babbler (eastern subspecies),"Alive in NSW, Native",Vulnerable,true,Not Sensitive,10660.0,Not Listed,2022-05-12T15:51:23.327+10:00,14848,14848,Vulnerable
Subspecies,Animalia,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma leucoptera leucoptera,leucoptera,Gould's Petrel,"Alive in NSW, Native",Vulnerable,true,Not Sensitive,10917.0,Endangered,2011-11-11T11:23:08+11:00,14863,14863,Vulnerable
Subspecies,Animalia,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma neglecta neglecta,neglecta,Kermadec Petrel (west Pacific subspecies),Not Known from NSW,Vulnerable,true,Not Sensitive,10892.0,Vulnerable,2011-11-11T11:23:07+11:00,14866,14866,Vulnerable
Subspecies,Animalia,Aves,Psittaciformes,Psittacidae,Cyanoramphus,Cyanoramphus novaezelandiae subflavescens,novaezelandiae,Red-crowned Parakeet (Lord Howe Is. subsp.),"Extinct in NSW, Native",Extinct,true,Not Sensitive,20173.0,Extinct,2020-01-22T14:55:59.623+11:00,14875,14875,Extinct
Subspecies,Animalia,Aves,Psittaciformes,Psittacidae,Pezoporus,Pezoporus wallicus wallicus,wallicus,Eastern Ground Parrot,"Alive in NSW, Native",Vulnerable,true,Category 3,10608.0,Not Listed,2011-11-11T11:23:07+11:00,14891,14891,Vulnerable
Species,Animalia,Aves,Strigiformes,Tytonidae,Tyto,Tyto longimembris,longimembris,Eastern Grass Owl,"Alive in NSW, Native",Vulnerable,true,Category 3,10819.0,Not Listed,2012-11-05T14:57:16.61+11:00,14999,14999,Vulnerable
Species,Plantae,Flora,Flora,Orchidaceae,Genoplesium,Genoplesium vernale,vernale,East Lynne Midge Orchid,"Alive in NSW, Native",Vulnerable,true,Category 2,10343.0,Vulnerable,2022-11-04T17:29:00.763+11:00,15017,15017,Vulnerable
Species,Animalia,Aves,Procellariiformes,Diomedeidae,Diomedea,Diomedea antipodensis,antipodensis,Antipodean Albatross,"Alive in NSW, Native",Vulnerable,true,Not Sensitive,10906.0,Vulnerable,2011-11-11T11:23:08+11:00,15018,15018,Vulnerable
Species,Animalia,Aves,Procellariiformes,Diomedeidae,Diomedea,Diomedea gibsoni,gibsoni,Gibson's Albatross,"Alive in NSW, Native",Vulnerable,true,Not Sensitive,10908.0,Vulnerable,2011-11-11T11:23:08+11:00,15019,15019,Vulnerable
Species,Plantae,Flora,Flora,Dilleniaceae,Hibbertia,Hibbertia tenuifolia,tenuifolia,Narrow-leaved Guinea Flower,"Alive in NSW, Native",Endangered,false,Not Sensitive,10404.0,Not Listed,2011-11-11T11:23:04+11:00,15023,15023,Endangered
Species,Plantae,Flora,Flora,Fabaceae (Faboideae),Glycine,Glycine latrobeana,latrobeana,Clover Glycine,"Alive in NSW, Native",Critically Endangered,false,Not Sensitive,20256.0,Vulnerable,2020-09-08T19:25:46.967+10:00,15039,15039,Critically Endangered
Species,Fungi,Flora,Flora,Hygrophoraceae,Hygrocybe,Hygrocybe austropratensis,austropratensis,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10419.0,Not Listed,2011-11-11T11:23:04+11:00,15662,15662,Endangered
Species,Fungi,Flora,Flora,Hygrophoraceae,Hygrocybe,Hygrocybe reesiae,reesiae,,"Alive in NSW, Native",Vulnerable,false,Not Sensitive,10423.0,Not Listed,2011-11-11T11:23:05+11:00,15663,15663,Vulnerable
Variety,Fungi,Flora,Flora,Hygrophoraceae,Hygrocybe,Hygrocybe anomala var. ianthinomarginata,anomala,,"Alive in NSW, Native",Vulnerable,false,Not Sensitive,10417.0,Not Listed,2011-11-11T11:23:04+11:00,15664,15664,Vulnerable
Species,Fungi,Flora,Flora,Hygrophoraceae,Hygrocybe,Hygrocybe aurantipes,aurantipes,,"Alive in NSW, Native",Vulnerable,false,Not Sensitive,10418.0,Not Listed,2011-11-11T11:23:04+11:00,15665,15665,Vulnerable
Species,Fungi,Flora,Flora,Hygrophoraceae,Hygrocybe,Hygrocybe lanecovensis,lanecovensis,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10422.0,Not Listed,2011-11-11T11:23:05+11:00,15666,15666,Endangered
Species,Fungi,Flora,Flora,Hygrophoraceae,Camarophyllopsis,Camarophyllopsis kearneyi,kearneyi,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10141.0,Not Listed,2011-11-11T11:23:01+11:00,15667,15667,Endangered
Species,Plantae,Flora,Flora,Asteraceae,Calotis,Calotis pubescens,pubescens,Max Mueller's Burr-daisy,"Alive in NSW, Native",Endangered,false,Not Sensitive,10137.0,Not Listed,2017-10-04T17:21:48.763+11:00,15671,15671,Endangered
Species,Plantae,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus boliviana,boliviana,Bolivia Stringybark,"Alive in NSW, Native",Vulnerable,false,Not Sensitive,10285.0,Not Listed,2017-10-04T17:21:48.983+11:00,15672,15672,Vulnerable
Species,Plantae,Flora,Flora,Asteraceae,Leptorhynchos,Leptorhynchos orientalis,orientalis,Lanky Buttons,"Alive in NSW, Native",Endangered,false,Not Sensitive,10466.0,Not Listed,2017-10-04T17:21:49.217+11:00,15673,15673,Endangered
Species,Plantae,Flora,Flora,Orchidaceae,Prasophyllum,Prasophyllum retroflexum,retroflexum,Kiandra Leek Orchid,"Alive in NSW, Native",Vulnerable,true,Category 2,10667.0,Vulnerable,2017-10-04T17:21:49.64+11:00,15679,15679,Vulnerable
Species,Plantae,Flora,Flora,Convolvulaceae,Convolvulus,Convolvulus tedmoorei,tedmoorei,Bindweed,"Alive in NSW, Native",Endangered,false,Not Sensitive,10173.0,Not Listed,2017-10-04T17:21:51.343+11:00,15689,15689,Endangered
Species,Animalia,Insecta,Lepidoptera,Hesperiidae,Ocybadistes,Ocybadistes knightorum,knightorum,Black Grass-dart Butterfly,"Alive in NSW, Native",Endangered,false,Not Sensitive,10573.0,Not Listed,2011-11-11T11:23:06+11:00,15753,15753,Endangered
Species,Animalia,Insecta,Lepidoptera,Nymphalidae,Argynnis,Argynnis hyperbius,hyperbius,Laced Fritillary,"Alive in NSW, Native",Endangered,false,Not Sensitive,10064.0,Critically Endangered,2017-07-21T10:17:08.097+10:00,15754,15754,Endangered
Species,Plantae,Flora,Flora,Proteaceae,Eidothea,Eidothea hardeniana,hardeniana,Nightcap Oak,"Alive in NSW, Native",Endangered,false,Category 2,10260.0,Critically Endangered,2017-10-04T17:21:54+11:00,15755,15755,Endangered
Species,Fungi,Flora,Flora,Hygrophoraceae,Hygrocybe,Hygrocybe collucera,collucera,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10420.0,Not Listed,2011-11-11T11:23:04+11:00,15756,15756,Endangered
Species,Fungi,Flora,Flora,Hygrophoraceae,Hygrocybe,Hygrocybe griseoramosa,griseoramosa,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10421.0,Not Listed,2011-11-11T11:23:05+11:00,15757,15757,Endangered
Subspecies,Animalia,Reptilia,Squamata,Scincidae,Cyclodomorphus,Cyclodomorphus melanops elongatus,melanops,Mallee Slender Blue-tongue Lizard,"Alive in NSW, Native",Endangered,true,Not Sensitive,10193.0,Not Listed,2011-11-11T11:23:01+11:00,15823,15823,Endangered
Species,Plantae,Flora,Flora,Dilleniaceae,Hibbertia,Hibbertia puberula,puberula,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10402.0,Not Listed,2017-10-04T17:22:02.14+11:00,15824,15824,Endangered
Subspecies,Animalia,Mammalia,Peramelemorphia,Peramelidae,Isoodon,Isoodon obesulus obesulus,obesulus,Southern Brown Bandicoot (eastern),"Alive in NSW, Native",Endangered,true,Not Sensitive,10439.0,Endangered,2011-11-11T11:23:04+11:00,15854,15854,Endangered
Subspecies,Animalia,Mammalia,Pinnipedia,Otariidae,Arctocephalus,Arctocephalus pusillus doriferus,pusillus,Australian Fur-seal,"Alive in NSW, Native",Vulnerable,true,Not Sensitive,10904.0,Not Listed,2013-12-20T15:08:48.16+11:00,15856,15856,Vulnerable
Species,Animalia,Amphibia,Anura,Hylidae,Litoria,Litoria daviesae,daviesae,Davies' Tree Frog,"Alive in NSW, Native",Vulnerable,true,Not Sensitive,10487.0,Not Listed,2011-11-11T11:23:05+11:00,15859,15859,Vulnerable
Species,Plantae,Flora,Flora,Solanaceae,Solanum,Solanum celatum,celatum,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10761.0,Not Listed,2017-10-04T17:22:03.53+11:00,15861,15861,Endangered
Species,Plantae,Flora,Flora,Solanaceae,Solanum,Solanum limitare,limitare,Border Ranges Nightshade,"Alive in NSW, Native",Endangered,false,Not Sensitive,10763.0,Not Listed,2017-10-04T17:22:03.78+11:00,15862,15862,Endangered
Species,Plantae,Flora,Flora,Orchidaceae,Thelymitra,Thelymitra adorata,adorata,Wyong Sun Orchid,"Alive in NSW, Native",Critically Endangered,true,Category 2,20099.0,Critically Endangered,2017-10-04T17:22:04+11:00,15870,15870,Critically Endangered
Subspecies,Animalia,Insecta,Lepidoptera,Noctuidae,Phyllodes,Phyllodes imperialis southern subspecies,imperialis,Southern Pink Underwing Moth,"Alive in NSW, Native",Endangered,false,Not Sensitive,10625.0,Endangered,2014-10-22T16:40:50.653+11:00,15877,15877,Endangered
Species,Animalia,Reptilia,Squamata,Scincidae,Liopholis,Liopholis guthega,guthega,Guthega Skink,"Alive in NSW, Native",Endangered,true,Category 2,20251.0,Endangered,2021-10-13T15:28:51.313+11:00,15968,15968,Endangered
Species,Animalia,Insecta,Blattodea,Blaberidae,Panesthia,Panesthia lata,lata,Lord Howe Island wood-feeding cockroach,"Alive in NSW, Native",Endangered,false,Not Sensitive,10887.0,Not Listed,2011-11-11T11:23:07+11:00,16018,16018,Endangered
Species,Fungi,Flora,Flora,Hygrophoraceae,Hygrocybe,Hygrocybe rubronivea,rubronivea,,"Alive in NSW, Native",Vulnerable,false,Not Sensitive,10921.0,Not Listed,2011-11-11T11:23:09+11:00,16068,16068,Vulnerable
Species,Plantae,Flora,Flora,Rutaceae,Boronia,Boronia hapalophylla,hapalophylla,Shannon Creek Boronia,"Alive in NSW, Native",Endangered,true,Not Sensitive,10101.0,Not Listed,2017-10-04T17:22:09.36+11:00,16069,16069,Endangered
Species,Animalia,Insecta,Coleoptera,Curculionidae,Hybomorphus,Hybomorphus melanosomus,melanosomus,Lord Howe Island ground weevil,"Extinct in NSW, Native",Extinct,false,Not Sensitive,20207.0,Not Listed,2013-12-20T15:12:30.55+11:00,16083,16083,Extinct
Subspecies,Animalia,Reptilia,Squamata,Scincidae,Ctenotus,Ctenotus pantherinus ocellifer,pantherinus,Leopard Ctenotus,"Alive in NSW, Native",Endangered,true,Not Sensitive,10869.0,Not Listed,2011-11-11T11:23:11+11:00,16084,16084,Endangered
Species,Plantae,Flora,Flora,Rutaceae,Asterolasia,Asterolasia beckersii,beckersii,Dungowan Starbush,"Alive in NSW, Native",Critically Endangered,false,Not Sensitive,10872.0,Critically Endangered,2022-11-04T17:28:56.12+11:00,16100,16100,Critically Endangered
Species,Plantae,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus castrensis,castrensis,Singleton Mallee,"Alive in NSW, Native",Endangered,false,Not Sensitive,10928.0,Not Listed,2017-10-04T17:22:11.453+11:00,16102,16102,Endangered
Species,Plantae,Flora,Flora,Orchidaceae,Thelymitra,Thelymitra atronitida,atronitida,Black-hooded Sun Orchid,"Alive in NSW, Native",Critically Endangered,true,Category 2,20060.0,Not Listed,2017-10-04T17:22:16.61+11:00,16128,16128,Critically Endangered
Species,Plantae,Flora,Flora,Lythraceae,Rotala,Rotala tripartita,tripartita,,"Alive in NSW, Native",Endangered,false,Not Sensitive,20087.0,Not Listed,2017-10-04T17:22:17.687+11:00,16133,16133,Endangered
Species,Plantae,Flora,Flora,Fabaceae (Faboideae),Pultenaea,Pultenaea maritima,maritima,Coast Headland Pea,"Alive in NSW, Native",Vulnerable,false,Not Sensitive,10939.0,Not Listed,2017-10-04T17:22:17.907+11:00,16136,16136,Vulnerable
Species,Plantae,Flora,Flora,Orchidaceae,Diuris,Diuris ochroma,ochroma,Pale Golden Moths,"Alive in NSW, Native",Endangered,true,Category 2,10926.0,Vulnerable,2017-10-04T17:22:18.623+11:00,16141,16141,Endangered
Species,Plantae,Flora,Flora,Malvaceae,Commersonia,Commersonia rosea,rosea,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10940.0,Endangered,2017-10-04T17:22:19.077+11:00,16142,16142,Endangered
Species,Animalia,Amphibia,Anura,Limnodynastidae,Philoria,Philoria pughi,pughi,,"Alive in NSW, Native",Endangered,true,Category 2,10971.0,Not Listed,2021-02-01T18:08:26.567+11:00,16143,16143,Endangered
Species,Animalia,Amphibia,Anura,Limnodynastidae,Philoria,Philoria richmondensis,richmondensis,,"Alive in NSW, Native",Endangered,true,Category 2,10972.0,Endangered,2022-05-12T15:53:06.697+10:00,16144,16144,Endangered
Species,Plantae,Flora,Flora,Characeae,Nitella,Nitella partita,partita,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10941.0,Not Listed,2020-09-14T14:45:12.31+10:00,16155,16155,Endangered
Species,Plantae,Flora,Flora,Rutaceae,Phebalium,Phebalium bifidum,bifidum,,"Alive in NSW, Native",Endangered,true,Not Sensitive,20038.0,Not Listed,2020-09-14T14:48:16.797+10:00,16277,16277,Endangered
Species,Animalia,Insecta,Orthoptera,Eumastacidae,Keyacris,Keyacris scurra,scurra,Key’s Matchstick Grasshopper,"Alive in NSW, Native",Endangered,false,Not Sensitive,20368.0,Not Listed,2020-07-17T10:02:04.983+10:00,16395,16395,Endangered
Species,Plantae,Flora,Flora,Orchidaceae,Corybas,Corybas dowlingii,dowlingii,Red Helmet Orchid,"Alive in NSW, Native",Endangered,true,Category 2,20058.0,Not Listed,2017-10-04T17:22:27.03+11:00,16397,16397,Endangered
Variety,Plantae,Flora,Flora,Asteraceae,Senecio,Senecio linearifolius var. dangarensis,linearifolius,,"Alive in NSW, Native",Endangered,false,Not Sensitive,20041.0,Not Listed,2017-11-30T17:23:55.137+11:00,16420,16420,Endangered
Species,Plantae,Flora,Flora,Orchidaceae,Pterostylis,Pterostylis despectans,despectans,,"Alive in NSW, Native",Critically Endangered,true,Category 2,20086.0,Endangered,2017-10-04T17:22:28.937+11:00,16424,16424,Critically Endangered
Species,Plantae,Flora,Flora,Orchidaceae,Caladenia,Caladenia montana,montana,,"Alive in NSW, Native",Vulnerable,true,Category 2,20302.0,Not Listed,2018-10-26T23:43:22.957+11:00,16463,16463,Vulnerable
Species,Plantae,Flora,Flora,Loranthaceae,Amyema,Amyema plicatula,plicatula,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10046.0,Endangered,2017-10-04T17:22:41.423+11:00,16515,16515,Endangered
Species,Plantae,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus sp. Cattai,sp. Cattai,,"Alive in NSW, Native",Critically Endangered,false,Not Sensitive,10317.0,Critically Endangered,2018-10-26T23:43:23.19+11:00,16517,16517,Critically Endangered
Species,Plantae,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus sp. Howes Swamp Creek,sp. Howes Swamp Creek,,"Alive in NSW, Native",Endangered,false,Not Sensitive,10900.0,Endangered,2017-10-04T17:22:41.89+11:00,16518,16518,Endangered
Species,Plantae,Flora,Flora,Myrtaceae,Gossia,Gossia fragrantissima,fragrantissima,Sweet Myrtle,"Alive in NSW, Native",Endangered,false,Not Sensitive,10079.0,Endangered,2017-10-04T17:22:42.093+11:00,16519,16519,Endangered
Species,Plantae,Flora,Flora,Fabaceae (Faboideae),Pultenaea,Pultenaea sp. Genowlan Point,sp. Genowlan Point,,"Alive in NSW, Native",Critically Endangered,false,Category 3,10717.0,Critically Endangered,2017-10-04T17:22:42.313+11:00,16520,16520,Critically Endangered
Subspecies,Animalia,Mammalia,Diprotodonta,Potoroidae,Bettongia,Bettongia lesueur graii,lesueur,"Boodie, Burrowing Bettong (mainland)","Extinct in NSW, Native",Extinct,true,Not Sensitive,20192.0,Extinct,2012-08-05T13:29:13.003+10:00,16527,16527,Extinct
Subspecies,Animalia,Mammalia,Diprotodonta,Potoroidae,Bettongia,Bettongia penicillata penicillata,penicillata,Brush-tailed Bettong (South-East Mainland),"Extinct in NSW, Native",Extinct,true,Not Sensitive,20193.0,Extinct,2012-08-05T13:29:13.003+10:00,16528,16528,Extinct
Subspecies,Animalia,Mammalia,Peramelemorphia,Peramelidae,Isoodon,Isoodon auratus auratus,auratus,Golden Bandicoot (mainland),"Extinct in NSW, Native",Extinct,true,Not Sensitive,20187.0,Vulnerable,2012-08-05T13:29:13.003+10:00,16529,16529,Extinct
Species,Plantae,Flora,Flora,Araliaceae,Astrotricha,Astrotricha sp. Wallagaraugh,sp. Wallagaraugh,Merimbula Star-hair,"Alive in NSW, Native",Endangered,false,Not Sensitive,20053.0,Not Listed,2017-10-04T17:22:43.187+11:00,16589,16589,Endangered
Species,Animalia,Gastropoda,Eupulmonata,Camaenidae,Pommerhelix,Pommerhelix duralensis,duralensis,Dural Land Snail,"Alive in NSW, Native",Endangered,false,Not Sensitive,20283.0,Endangered,2018-10-30T10:50:18.183+11:00,16598,16598,Endangered
Species,Animalia,Mammalia,Rodentia,Muridae,Pseudomys,Pseudomys glaucus,glaucus,Blue-grey Mouse,"Extinct in NSW, Native",Extinct,true,Not Sensitive,20304.0,Not Listed,2020-01-22T14:56:44.407+11:00,16618,16618,Extinct
Species,Animalia,Insecta,Odonata,Petaluridae,Petalura,Petalura litorea,litorea,Coastal Petaltail,"Alive in NSW, Native",Endangered,false,Not Sensitive,20139.0,Not Listed,2012-08-05T13:29:13.003+10:00,17138,17138,Endangered
Species,Plantae,Flora,Flora,Primulaceae,Myrsine,Myrsine richmondensis,richmondensis,Ripple-leaf Muttonwood,"Alive in NSW, Native",Endangered,false,Not Sensitive,10728.0,Endangered,2018-07-11T12:44:03.46+10:00,17160,17160,Endangered
Species,Plantae,Flora,Flora,Sapotaceae,Niemeyera,Niemeyera whitei,whitei,"Rusty Plum, Plum Boxwood","Alive in NSW, Native",Vulnerable,false,Not Sensitive,10044.0,Not Listed,2017-10-04T17:22:47.343+11:00,17166,17166,Vulnerable
