class,order,family,vernacularName,taxonID,genus,species,scientificName,sourceStatus,npwActStatusComments,epbcStatus,epbcActStatusComments,taxonRemarks,bdbsaCreatedDate,bdbsaModifiedDate,scientificNameAuthorship,subspeciesAuthor,status,majorGroup,subSpecies,NPW ACT STATUS,NPW ACT STATUS COMMENT,WEED OF NATIONAL SIGNIFICANCE,LANDSCAPE ACT Weed Status,DATE CREATED IN BDBSA,DATE TAXONOMY MODIFIED IN BDBSA
,,COMPOSITAE,Musk Daisy-bush,K01245,Olearia,adenolasia,Olearia adenolasia,,,,,,,,Olearia adenolasia (F.Muell.)F.Muell. ex Benth.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,COMPOSITAE,Arckaringa Daisy,E05926,Olearia,arckaringensis,Olearia arckaringensis,,,EN,2016-12-07 00:00:00,,,,Olearia arckaringensis P.J.Lang,,Endangered,Angiospermae,     ,E,"EN B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v) - PJL 16 Dec 2019: updated status, effective from 1 Jan 2020.",,,2005-03-09 00:00:00,2008-10-22 00:00:00
,,COMPOSITAE,Desert Daisy-bush,Z03543,Olearia,arida,Olearia arida,,,,,,,,Olearia arida E.Pritz.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,COMPOSITAE,Moth Daisy-bush,W03239,Olearia,erubescens,Olearia erubescens,,,,,,,,Olearia erubescens (Sieber ex DC.)Dippel,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,COMPOSITAE,Swamp Daisy-bush,Z03243,Olearia,glandulosa,Olearia glandulosa,,,,,,,,Olearia glandulosa (Labill.)Benth.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,COMPOSITAE,Sticky Daisy-bush,S03545,Olearia,glutinosa,Olearia glutinosa,,,,,,,,Olearia glutinosa (Lindl.)Benth.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,COMPOSITAE,Small-flower Daisy-bush,C03249,Olearia,microdisca,Olearia microdisca,,,EN,2000-07-16 00:00:00,,,,Olearia microdisca J.M.Black,,Endangered,Angiospermae,     ,E,"CR A2a;B1ab(ii,iii,v)+2ab(ii,iii,v)",,,1990-10-02 00:00:00,
,,COMPOSITAE,Velvet Daisy-bush,Z04431,Olearia,pannosa,Olearia pannosa ssp. cardiophylla,,,,,,,,Olearia pannosa Hook. ssp. cardiophylla (F.Muell.)D.A.Cooke,,Rare,Angiospermae,ssp. cardiophylla    ,R,not evaluated,,,1990-10-02 00:00:00,
,,COMPOSITAE,Silver Daisy-bush,Q04432,Olearia,pannosa,Olearia pannosa ssp. pannosa,,,VU,2000-07-16 00:00:00,,,,Olearia pannosa Hook. ssp. pannosa,,Vulnerable,Angiospermae,ssp. pannosa    ,V,,,,1990-10-02 00:00:00,
,,COMPOSITAE,Sticky Daisy-bush,Y04908,Olearia,passerinoides,Olearia passerinoides ssp. glutescens,,,,,,,,Olearia passerinoides (Turcz.)Benth. ssp. glutescens (Sond.)D.A.Cooke,,Rare,Angiospermae,ssp. glutescens    ,R,,,,1990-10-02 00:00:00,
,,COMPOSITAE,Rasp Daisy-bush,U03254,Olearia,picridifolia,Olearia picridifolia,,,,,,,,Olearia picridifolia (F.Muell.)Benth.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,COMPOSITAE,Clustered Daisy-bush,K04457,Olearia,suffruticosa,Olearia suffruticosa,,,,,,,,Olearia suffruticosa D.A.Cooke,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,2007-10-30 00:00:00
,,COMPOSITAE,Scaly Haeckeria,Q03016,Ozothamnus,pholidotus,Ozothamnus pholidotus,,,,,,,,Ozothamnus pholidotus F.Muell.,,Vulnerable,Angiospermae,     ,V,not evaluated,,,1990-10-02 00:00:00,2005-02-01 00:00:00
,,COMPOSITAE,Rough Bush-everlasting,K03533,Ozothamnus,scaber,Ozothamnus scaber,,,,,,,,Ozothamnus scaber F.Muell.,,Vulnerable,Angiospermae,     ,V,VU B2ab(i),,,1990-10-02 00:00:00,1992-11-10 00:00:00
,,COMPOSITAE,Squat Picris,W03271,Picris,squarrosa,Picris squarrosa,,,,,,,,Picris squarrosa Steetz,,Rare,Angiospermae,     ,R,,,,1996-07-09 00:00:00,
,,COMPOSITAE,Silver Candles,U03034,Pleuropappus,phyllocalymmeus,Pleuropappus phyllocalymmeus,,,VU,2000-07-16 00:00:00,,,,Pleuropappus phyllocalymmeus F.Muell.,,Vulnerable,Angiospermae,     ,V,not evaluated,,,1990-10-02 00:00:00,
,,COMPOSITAE,Showy Copper-wire Daisy,M32638,Podolepis,jaceoides,Podolepis jaceoides,,,,,,,,Podolepis jaceoides (Sims)Voss,,Rare,Angiospermae,     ,R,,,,2017-08-18 00:00:00,
,,COMPOSITAE,Button Podolepis,E03282,Podolepis,muelleri,Podolepis muelleri,,,,,,,,Podolepis muelleri (Sond.)G.L.R.Davis,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,COMPOSITAE,Yellow Drumsticks,Y05484,Pycnosorus,chrysanthes,Pycnosorus chrysanthes,,,,,,,,Pycnosorus chrysanthes (Schltdl.)Sond.,,Endangered,Angiospermae,     ,E,,,,1996-02-28 00:00:00,1997-07-24 00:00:00
,,COMPOSITAE,Drumsticks,W03051,Pycnosorus,globosus,Pycnosorus globosus,,,,,,,,Pycnosorus globosus F.L.Bauer ex Benth.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,1997-08-01 00:00:00
,,COMPOSITAE,Chamomile Everlasting,W03167,Rhodanthe,anthemoides,Rhodanthe anthemoides,,,,,,,,Rhodanthe anthemoides (Sieber ex Spreng.)Paul G.Wilson,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,1993-04-20 00:00:00
,,COMPOSITAE,Twin-leaf Everlasting,U03182,Rhodanthe,oppositifolia,Rhodanthe oppositifolia ssp. oppositifolia,,,,,,,,Rhodanthe oppositifolia (S.Moore)Paul G.Wilson ssp. oppositifolia,,Vulnerable,Angiospermae,ssp. oppositifolia    ,V,,,,1990-10-02 00:00:00,1993-04-20 00:00:00
,,COMPOSITAE,Behr's Groundsel,U03298,Senecio,behrianus,Senecio behrianus,,,EN,2000-07-16 00:00:00,,,,Senecio behrianus Sond. & F.Muell. ex Sond.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,COMPOSITAE,Gawler Ranges Groundsel,Q04476,Senecio,gawlerensis,Senecio gawlerensis,,,,,,,,Senecio gawlerensis M.E.Lawr.,,Rare,Angiospermae,     ,R,"RA d(ii) - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.",,,1990-10-02 00:00:00,
,,COMPOSITAE,Gypsum Groundsel,M05486,Senecio,gypsicola,Senecio gypsicola,,,,,,,,Senecio gypsicola (R.Bates)I.Thomps.,,Rare,Angiospermae,     ,R,"RA d(i,ii)",,,1996-03-06 00:00:00,2005-02-01 00:00:00
,,COMPOSITAE,Cut-leaf Groundsel,S03309,Senecio,laceratus,Senecio laceratus,,,,,,,,Senecio laceratus (F.Muell.)Belcher,,Rare,Angiospermae,     ,R,"RA d(ii) - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.",,,1990-10-02 00:00:00,
,,COMPOSITAE,Large-fruit Groundsel,C03089,Senecio,macrocarpus,Senecio macrocarpus,,,VU,2000-07-16 00:00:00,,,,Senecio macrocarpus F.Muell. ex Belcher,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,COMPOSITAE,Large-flower Groundsel,M03314,Senecio,megaglossus,Senecio megaglossus,,,VU,2000-07-16 00:00:00,,,,Senecio megaglossus F.Muell.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,COMPOSITAE,,U32082,Senecio,pinnatifolius,Senecio pinnatifolius var. pinnatifolius,,,,,,,,Senecio pinnatifolius A.Rich. var. pinnatifolius,,Rare,Angiospermae,var. pinnatifolius    ,R,"RA d(ii) - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.",,,2008-12-04 00:00:00,
,,COMPOSITAE,,U05586,Senecio,psilocarpus,Senecio psilocarpus,,,VU,2000-07-16 00:00:00,,,,Senecio psilocarpus Belcher & Albr.,,Vulnerable,Angiospermae,     ,V,,,,1997-12-22 00:00:00,
,,COMPOSITAE,New Holland Daisy,K03489,Vittadinia,australasica,Vittadinia australasica var. oricola,,,,,,,,Vittadinia australasica (Turcz.)N.T.Burb. var. oricola N.T.Burb.,,Vulnerable,Angiospermae,var. oricola    ,V,,,,1990-10-02 00:00:00,
,,HYDROCHARITACEAE,Waterthyme,U00114,Hydrilla,verticillata,Hydrilla verticillata,,,,,,,,Hydrilla verticillata (L.f.)Royle,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,HYDROCHARITACEAE,Swamp Lily,W00115,Ottelia,ovalifolia,Ottelia ovalifolia ssp. ovalifolia,,,,,,,,Ottelia ovalifolia (R.Br.)Rich. ssp. ovalifolia,,Rare,Angiospermae,ssp. ovalifolia    ,R,not evaluated,,,1990-10-02 00:00:00,2005-02-21 00:00:00
,,JUNCAGINACEAE,Alcock's Water-ribbons,A05420,Cycnogeton,alcockiae,Cycnogeton alcockiae,,,,,,,,Cycnogeton alcockiae (Aston)Mering & Kadereit,,Rare,Angiospermae,     ,R,,,,1993-07-07 00:00:00,2017-08-15 11:48:44
,,JUNCAGINACEAE,Tiny Arrowgrass,K04845,Triglochin,minutissima,Triglochin minutissima,,,,,,,,Triglochin minutissima F.Muell.,,Rare,Angiospermae,     ,R,"updated R* to R, Sep 2007",,,1990-10-02 00:00:00,2008-08-21 00:00:00
,,JUNCAGINACEAE,Turret Arrowgrass,C00109,Triglochin,turrifera,Triglochin turrifera,,,,,,,,Triglochin turrifera Ewart,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,2008-08-21 00:00:00
,,POTAMOGETONACEAE,Thin Pondweed,M00090,Potamogeton,australiensis,Potamogeton australiensis,,,,,,,,Potamogeton australiensis A.Benn.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,POTAMOGETONACEAE,Blunt Pondweed,Q00092,Potamogeton,ochreatus,Potamogeton ochreatus,,,,,,,,Potamogeton ochreatus Raoul,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,ZOSTERACEAE,Garweed,W00079,Zostera,muelleri,Zostera muelleri ssp. mucronata,,,,,,,,Zostera muelleri Irmisch ex Asch. ssp. mucronata (Hartog)S.W.L.Jacobs,,Rare,Angiospermae,ssp. mucronata    ,R,"updated R* to R, Sep 2007",,,1990-10-02 00:00:00,2006-08-30 00:00:00
,,ZANNICHELLIACEAE,,W00087,Zannichellia,palustris,Zannichellia palustris,,,,,,,,Zannichellia palustris L.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,NAJADACEAE,Water Nymph,E00098,Najas,tenuifolia,Najas tenuifolia,,,,,,,,Najas tenuifolia R.Br.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,LILIACEAE,Pale Vanilla-lily,A00660,Arthropodium,milleflorum,Arthropodium milleflorum,,,,,,,,Arthropodium milleflorum (Redoute)J.F.Macbr.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,LILIACEAE,Pale Grass-lily,U04962,Caesia,parviflora,Caesia parviflora var. minor,,,,,,,,Caesia parviflora R.Br. var. minor R.J.F.Hend.,,Rare,Angiospermae,var. minor    ,R,,,,1990-10-02 00:00:00,
,,LILIACEAE,Eastern Blue Tinsel-lily,W04583,Calectasia,intermedia,Calectasia intermedia,,,,,,,,Calectasia intermedia Sond.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,LILIACEAE,Sand Lily,Q04580,Corynotheca,licrota,Corynotheca licrota,,,,,,,,Corynotheca licrota R.J.F.Hend.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,LILIACEAE,Swamp Flax-lily,A05544,Dianella,callicarpa,Dianella callicarpa,,,,,,,,Dianella callicarpa G.W.Carr & P.F.Horsfall,,Endangered,Angiospermae,     ,E,,,,1997-07-23 00:00:00,
,,LILIACEAE,Pale Flax-lily,W04751,Dianella,longifolia,Dianella longifolia var. grandis,,,,,,,,Dianella longifolia R.Br. var. grandis R.J.F.Hend.,,Rare,Angiospermae,var. grandis    ,R,,,,1990-10-02 00:00:00,
,,LILIACEAE,Pale Flax-lily,E04826,Dianella,porracea,Dianella porracea,,,,,,,,Dianella porracea (R.J.F.Hend.)P.F.Horsfall & G.W.Carr,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,1997-07-24 00:00:00
,,LILIACEAE,Late-flowered Flax-lily,C05545,Dianella,tarda,Dianella tarda,,,,,,,,Dianella tarda P.F.Horsfall & G.W.Carr,,Endangered,Angiospermae,     ,E,,,,1997-07-23 00:00:00,
,,LILIACEAE,Wattle Mat-rush,G05211,Lomandra,filiformis,Lomandra filiformis ssp. coriacea,,,,,,,,Lomandra filiformis (Thunb.)Britten ssp. coriacea A.T.Lee,,Rare,Angiospermae,ssp. coriacea    ,R,,,,1992-11-09 00:00:00,
,,LILIACEAE,Many-flower Mat-rush,Z04715,Lomandra,multiflora,Lomandra multiflora ssp. multiflora,,,,,,,,Lomandra multiflora (R.Br.)Britten ssp. multiflora,,Endangered,Angiospermae,ssp. multiflora    ,E,,,,1990-10-02 00:00:00,
,,LILIACEAE,Nodding Grass-lily,K00701,Stypandra,glauca,Stypandra glauca,,,,,,,,Stypandra glauca R.Br.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,LILIACEAE,Tufted Lily,Z04839,Thelionema,caespitosum,Thelionema caespitosum,,,,,,,,Thelionema caespitosum (R.Br.)R.J.F.Hend.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,LILIACEAE,,U00706,Thysanotus,nudicaulis,Thysanotus nudicaulis,,,,,,,,Thysanotus nudicaulis Brittan,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,LILIACEAE,Grassy Fringe-lily,A00708,Thysanotus,tenellus,Thysanotus tenellus,,,,,,,,Thysanotus tenellus Endl.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,LILIACEAE,Tuber Fringe-lily,S20193,Thysanotus,tuberosus,Thysanotus tuberosus ssp.,,,,,,,,Thysanotus tuberosus,,Vulnerable,Angiospermae,ssp.     ,V,"Equivalent to T. tuberosus (ssp. not named) in NPW Act proposal, updated null to V, Apr 2007",,,1990-10-02 00:00:00,
,,LILIACEAE,Tuber Fringe-lily,Q04716,Thysanotus,tuberosus,Thysanotus tuberosus ssp. tuberosus,,,,,,,,Thysanotus tuberosus R.Br. ssp. tuberosus,,Vulnerable,Angiospermae,ssp. tuberosus    ,V,"Equivalent to T. tuberosus (ssp. not named) in NPW Act proposal, updated null to V, Apr 2007",,,1990-10-02 00:00:00,
,,LILIACEAE,Eyre Peninsula Fringe-lily,M00710,Thysanotus,wangariensis,Thysanotus wangariensis,,,,,,,,Thysanotus wangariensis Brittan,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,LILIACEAE,Trailing Nancy,W05471,Wurmbea,decumbens,Wurmbea decumbens,,,,,,,,Wurmbea decumbens R.J.Bates,,Rare,Angiospermae,     ,R,not evaluated,,,1995-01-24 00:00:00,1996-08-26 00:00:00
,,LILIACEAE,Desert Nancy,S05517,Wurmbea,deserticola,Wurmbea deserticola,,,,,,,,Wurmbea deserticola T.D.Macfarl.,,Rare,Angiospermae,     ,R,,,,1997-04-01 00:00:00,
,,LILIACEAE,Lagoon Nancy,G05475,Wurmbea,dioica,Wurmbea dioica ssp. lacunaria,,,,,,,,Wurmbea dioica (R.Br.)F.Muell. ssp. lacunaria R.J.Bates,,Endangered,Angiospermae,ssp. lacunaria    ,E,not evaluated,,,1995-01-24 00:00:00,1997-04-01 00:00:00
,,LILIACEAE,Broad-leaf Nancy,Y05476,Wurmbea,latifolia,Wurmbea latifolia ssp. latifolia,,,,,,,,Wurmbea latifolia T.D.Macfarl. ssp. latifolia,,Vulnerable,Angiospermae,ssp. latifolia    ,V,not evaluated,,,1995-01-24 00:00:00,
,,LILIACEAE,Broad-leaf Nancy,K05477,Wurmbea,latifolia,Wurmbea latifolia ssp. vanessae,,,,,,,,Wurmbea latifolia T.D.Macfarl. ssp. vanessae R.J.Bates,,Rare,Angiospermae,ssp. vanessae    ,R,,,,1995-01-24 00:00:00,1996-09-02 00:00:00
,,LILIACEAE,,U05974,Wurmbea,nilpinna,Wurmbea nilpinna,,,,,,,,Wurmbea nilpinna R.J.Bates,,Vulnerable,Angiospermae,     ,V,"VU D2, updated null to V, Apr 2007",,,2005-03-15 00:00:00,2008-01-18 00:00:00
,,LILIACEAE,,M05478,Wurmbea,sinora,Wurmbea sinora,,,,,,,,Wurmbea sinora Macfarlane,,Endangered,Angiospermae,     ,E,,,,1995-01-24 00:00:00,
,,LILIACEAE,Star Nancy,A05472,Wurmbea,stellata,Wurmbea stellata,,,,,,,,Wurmbea stellata R.J.Bates,,Rare,Angiospermae,     ,R,RA d(ii),,,1995-01-24 00:00:00,1996-09-02 00:00:00
,,LILIACEAE,One-flower Nancy,M00658,Wurmbea,uniflora,Wurmbea uniflora,,,,,,,,Wurmbea uniflora (R.Br.)T.D.Macfarl.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,LILIACEAE,Little Yacca,E04894,Xanthorrhoea,minor,Xanthorrhoea minor ssp. lutea,,,,,,,,Xanthorrhoea minor R.Br. ssp. lutea Bedford,,Endangered,Angiospermae,ssp. lutea    ,E,,,,1990-10-02 00:00:00,
,,LILIACEAE,Tate's Grass-tree,S04477,Xanthorrhoea,semiplana,Xanthorrhoea semiplana ssp. tateana,,,,,,,,Xanthorrhoea semiplana F.Muell. ssp. tateana (F.Muell.)Bedford,,Rare,Angiospermae,ssp. tateana    ,R,RA a,,,1990-10-02 00:00:00,
,,LILIACEAE,Desert Grass-tree,U01302,Xanthorrhoea,thorntonii,Xanthorrhoea thorntonii,,,,,,,,Xanthorrhoea thorntonii Tate,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,JUNCACEAE,,S00617,Juncus,amabilis,Juncus amabilis,,,,,,,,Juncus amabilis Edgar,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,JUNCACEAE,Austral Rush,Y00620,Juncus,australis,Juncus australis,,,,,,,,Juncus australis Hook.f.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,JUNCACEAE,Wiry Rush,C00629,Juncus,homalocaulis,Juncus homalocaulis,,,,,,,,Juncus homalocaulis F.Muell.ex Benth.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,JUNCACEAE,Branching Rush,U00634,Juncus,prismatocarpus,Juncus prismatocarpus,,,,,,,,Juncus prismatocarpus R.Br.,,Endangered,Angiospermae,     ,E,not evaluated,,,1990-10-02 00:00:00,
,,JUNCACEAE,Tall Rush,W00635,Juncus,procerus,Juncus procerus,,,,,,,,Juncus procerus E.Mey.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,JUNCACEAE,Hoary Rush,A00636,Juncus,radula,Juncus radula,,,,,,,,Juncus radula Buchenau,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,JUNCACEAE,Pale Wood-rush,W00643,Luzula,flaccida,Luzula flaccida,,,,,,,,Luzula flaccida (Buchenau)Edgar,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,JUNCACEAE,Clustered Wood-rush,S00641,Luzula,ovata,Luzula ovata,,,,,,,,Luzula ovata Edgar,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,1993-07-07 00:00:00
,,XYRIDACEAE,Tall Yellow-eye,Y00612,Xyris,operculata,Xyris operculata,,,,,,,,Xyris operculata Labill.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,ERIOCAULACEAE,Salt Pipewort,K00613,Eriocaulon,carsonii,Eriocaulon carsonii ssp. carsonii,,,EN,2000-07-16 00:00:00,,,,Eriocaulon carsonii F.Muell. ssp. carsonii,,Endangered,Angiospermae,ssp. carsonii    ,E,,,,1990-10-02 00:00:00,2008-01-10 00:00:00
,,RESTIONACEAE,Tassel Cord-rush,C00601,Baloskion,tetraphyllum,Baloskion tetraphyllum ssp. tetraphyllum,,,,,,,,Baloskion tetraphyllum (Labill.)B.G.Briggs & L.A.S.Johnson ssp. tetraphyllum,,Vulnerable,Angiospermae,ssp. tetraphyllum    ,V,not evaluated,,,1990-10-02 00:00:00,2005-02-08 00:00:00
,,RESTIONACEAE,Bundled Cord-rush,W00599,Desmocladus,diacolpicus,Desmocladus diacolpicus,,,,,,,,Desmocladus diacolpicus B.G.Briggs & L.A.S.Johnson,,Vulnerable,Angiospermae,     ,V,not evaluated,,,1990-10-02 00:00:00,2005-02-08 00:00:00
,,RESTIONACEAE,Flat Cord-rush,A00600,Eurychorda,complanata,Eurychorda complanata,,,,,,,,Eurychorda complanata (R.Br.)B.G.Briggs & L.A.S.Johnson,,Vulnerable,Angiospermae,     ,V,not evaluated,,,1990-10-02 00:00:00,2005-02-08 00:00:00
,,RESTIONACEAE,Kangaroo Island Scale-rush,U00598,Lepyrodia,valliculae,Lepyrodia valliculae,,,,,,,,Lepyrodia valliculae J.M.Black,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,CENTROLEPIDACEAE,Cushion Centrolepis,K02565,Centrolepis,cephaloformis,Centrolepis cephaloformis ssp. cephaloformis,,,,,,,,Centrolepis cephaloformis Reader ssp. cephaloformis,,Rare,Angiospermae,ssp. cephaloformis    ,R,,,,1990-10-02 00:00:00,
,,CENTROLEPIDACEAE,Cushion Centrolepis,Q00608,Centrolepis,cephaloformis,Centrolepis cephaloformis ssp. murrayi,,,,,,,,Centrolepis cephaloformis Reader ssp. murrayi (J.M.Black)D.A.Cooke,,Rare,Angiospermae,ssp. murrayi    ,R,,,,1990-10-02 00:00:00,
,,CENTROLEPIDACEAE,Smooth Centrolepis,Z00607,Centrolepis,glabra,Centrolepis glabra,,,,,,,,Centrolepis glabra (F.Muell.ex Sond.)Hieron.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,GRAMINEAE,Pointed Swamp Wallaby-grass,A00272,Amphibromus,archeri,Amphibromus archeri,,,,,,,,Amphibromus archeri (Hook.f.)P.Morris,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,GRAMINEAE,Long-nosed Swamp Wallaby-grass,U00018,Amphibromus,macrorhinus,Amphibromus macrorhinus,,,,,,,,Amphibromus macrorhinus S.W.L.Jacobs & Lapinpuro,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,GRAMINEAE,Dark Swamp Wallaby-grass,K04749,Amphibromus,recurvatus,Amphibromus recurvatus,,,,,,,,Amphibromus recurvatus Swallen,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,GRAMINEAE,,M04934,Aristida,arida,Aristida arida,,,,,,,,Aristida arida B.K.Simon,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,GRAMINEAE,,E04306,Aristida,australis,Aristida australis,,,,,,,,Aristida australis B.K.Simon,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,GRAMINEAE,Cane Spear-grass,K00129,Austrostipa,breviglumis,Austrostipa breviglumis,,,,,,,,Austrostipa breviglumis (J.M.Black)S.W.L.Jacobs & J.Everett,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2005-01-25 00:00:00
,,GRAMINEAE,Fox-tail Spear-grass,A00132,Austrostipa,densiflora,Austrostipa densiflora,,,,,,,,Austrostipa densiflora (Hughes)S.W.L.Jacobs & J.Everett,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2005-01-25 00:00:00
,,GRAMINEAE,Spiny Spear-grass,U03686,Austrostipa,echinata,Austrostipa echinata,,,,,,,,"Austrostipa echinata (Vickery, S.W.L.Jacobs & J.Everett)S.W.L.Jacobs & J.Everett",,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2005-01-25 00:00:00
,,GRAMINEAE,Swollen Spear-grass,E00142,Austrostipa,gibbosa,Austrostipa gibbosa,,,,,,,,Austrostipa gibbosa (Vickery)S.W.L.Jacobs & J.Everett,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2005-01-25 00:00:00
,,GRAMINEAE,Many-flowered Spear-grass,G00143,Austrostipa,multispiculis,Austrostipa multispiculis,,,,,,,,Austrostipa multispiculis (J.M.Black)S.W.L.Jacobs & J.Everett,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2005-01-25 00:00:00
,,GRAMINEAE,Fine-head Spear-grass,Q02144,Austrostipa,oligostachya,Austrostipa oligostachya,,,,,,,,Austrostipa oligostachya (Hughes)S.W.L.Jacobs & J.Everett,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,2005-01-25 00:00:00
,,GRAMINEAE,Flinders Range Spear-grass,Z00147,Austrostipa,petraea,Austrostipa petraea,,,,,,,,Austrostipa petraea (Vickery)S.W.L.Jacobs & J.Everett,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2005-01-25 00:00:00
,,GRAMINEAE,,S00149,Austrostipa,plumigera,Austrostipa plumigera,,,,,,,,Austrostipa plumigera (Hughes)S.W.L.Jacobs & J.Everett,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2005-01-25 00:00:00
,,GRAMINEAE,,W00131,Austrostipa,tenuifolia,Austrostipa tenuifolia,,,,,,,,Austrostipa tenuifolia (Steud.)S.W.L.Jacobs & J.Everett,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2005-01-31 00:00:00
,,GRAMINEAE,Tucker's Spear-grass,Q00156,Austrostipa,tuckeri,Austrostipa tuckeri,,,,,,,,Austrostipa tuckeri (F.Muell.)S.W.L.Jacobs & J.Everett,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2005-01-31 00:00:00
,,GRAMINEAE,Red-leg Grass,G00443,Bothriochloa,macra,Bothriochloa macra,,,,,,,,Bothriochloa macra (Steud.)S.T.Blake,,Rare,Angiospermae,     ,R,not evaluated,,,1990-10-02 00:00:00,
,,GRAMINEAE,Heath Bent-grass,G00303,Deyeuxia,densa,Deyeuxia densa,,,,,,,,Deyeuxia densa Benth.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,GRAMINEAE,Small Bent-grass,Y00304,Deyeuxia,minor,Deyeuxia minor,,,,,,,,Deyeuxia minor F.Muell.ex Benth.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,GRAMINEAE,Lake Millet,Y00400,Echinochloa,lacunaria,Echinochloa lacunaria,,,,,,,,Echinochloa lacunaria (F.Muell.)P.W.Michael & Vickery,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,GRAMINEAE,Rough-beard Grass,S00309,Echinopogon,ovatus,Echinopogon ovatus,,,,,,,,Echinopogon ovatus (G.Forst.)P.Beauv.,,Rare,Angiospermae,     ,R,not evaluated,,,1990-10-02 00:00:00,2005-02-07 00:00:00
,,GRAMINEAE,Barren Cane-grass,U00350,Eragrostis,infecunda,Eragrostis infecunda,,,,,,,,Eragrostis infecunda J.M.Black,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
