id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,kingdom,class,family,vernacular name,scientificNameAuthorship,sourceStatus,significant,status,endemicity,epbcStatus
4041178,Hymenophyllum eboracense,,Hymenophyllum eboracense,https://id.biodiversity.org.au/node/apni/2913294,dr493,"[{'key': 'taxonID', 'value': '13884'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Hymenophyllaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Croxall'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",13884,Plantae,Equisetopsida,Hymenophyllaceae,,Croxall,V,Y,Vulnerable,Queensland endemic,
4040424,Hymenophyllum gracilescens,,Hymenophyllum gracilescens,https://id.biodiversity.org.au/node/apni/2902972,dr493,"[{'key': 'taxonID', 'value': '12052'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Hymenophyllaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Domin'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",12052,Plantae,Equisetopsida,Hymenophyllaceae,,Domin,V,Y,Vulnerable,Queensland endemic,
4040966,Hymenophyllum kerianum,,Hymenophyllum kerianum,https://id.biodiversity.org.au/node/apni/2893172,dr493,"[{'key': 'taxonID', 'value': '13885'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Hymenophyllaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Watts'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",13885,Plantae,Equisetopsida,Hymenophyllaceae,,Watts,V,Y,Vulnerable,Queensland endemic,
4041069,Hymenophyllum lobbii,,Hymenophyllum lobbii,https://id.biodiversity.org.au/node/apni/2894170,dr493,"[{'key': 'taxonID', 'value': '12047'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Hymenophyllaceae'}, {'key': 'scientificNameAuthorship', 'value': 'T.Moore'}, {'key': 'sourceStatus', 'value': 'PE'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Extinct in the wild'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}, {'key': 'epbcStatus', 'value': 'Extinct'}]",12047,Plantae,Equisetopsida,Hymenophyllaceae,,T.Moore,PE,Y,Extinct in the wild,Naturally occurs in Queensland and overseas,Extinct
4040281,Hymenophyllum pallidum,,Hymenophyllum pallidum,https://id.biodiversity.org.au/node/apni/7409483,dr493,"[{'key': 'taxonID', 'value': '33348'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Hymenophyllaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Blume) Ebihara & K.Iwats.'}, {'key': 'sourceStatus', 'value': 'NT'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Near Threatened'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",33348,Plantae,Equisetopsida,Hymenophyllaceae,,(Blume) Ebihara & K.Iwats.,NT,Y,Near Threatened,Naturally occurs in Queensland and overseas,
4040482,Hymenophyllum reinwardtii,,Hymenophyllum reinwardtii,ALA_DR652_887,dr493,"[{'key': 'taxonID', 'value': '41411'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Hymenophyllaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Bosch'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",41411,Plantae,Equisetopsida,Hymenophyllaceae,,Bosch,CR,Y,Critically Endangered,Naturally occurs in Queensland and overseas,
4040647,Hymenophyllum whitei,A Filmy Fern,Hymenophyllum whitei,https://id.biodiversity.org.au/node/apni/2906405,dr493,"[{'key': 'taxonID', 'value': '13883'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Hymenophyllaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Goy'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Extinct'}]",13883,Plantae,Equisetopsida,Hymenophyllaceae,,Goy,CR,Y,Critically Endangered,Queensland endemic,Extinct
4040402,Polyphlebium endlicherianum,Middle Filmy Fern,Polyphlebium endlicherianum,https://id.biodiversity.org.au/node/apni/7411678,dr493,"[{'key': 'taxonID', 'value': '33350'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Hymenophyllaceae'}, {'key': 'scientificNameAuthorship', 'value': '(C.Presl) Ebihara & K.Iwats.'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Naturally occurs in Australia and overseas'}, {'key': 'epbcStatus', 'value': 'Endangered'}]",33350,Plantae,Equisetopsida,Hymenophyllaceae,,(C.Presl) Ebihara & K.Iwats.,V,Y,Vulnerable,Naturally occurs in Australia and overseas,Endangered
4040580,Huperzia,Clubmoss,Huperzia,https://id.biodiversity.org.au/taxon/apni/51363845,dr493,"[{'key': 'taxonID', 'value': '8163'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'significant', 'value': 'N'}, {'key': 'endemicity', 'value': 'Native to Queensland - endemicity not defined'}]",8163,Plantae,Equisetopsida,Lycopodiaceae,,,,N,,Native to Queensland - endemicity not defined,
4040271,Huperzia serrata,Water Tassel-fern,Huperzia serrata,https://id.biodiversity.org.au/node/apni/2895756,dr493,"[{'key': 'taxonID', 'value': '12357'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Thunb. ex Murray) Trevis.'}, {'key': 'sourceStatus', 'value': 'PE'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Extinct in the wild'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}, {'key': 'epbcStatus', 'value': 'Extinct'}]",12357,Plantae,Equisetopsida,Lycopodiaceae,,(Thunb. ex Murray) Trevis.,PE,Y,Extinct in the wild,Naturally occurs in Queensland and overseas,Extinct
4040343,Phlegmariurus,,Phlegmariurus,https://id.biodiversity.org.au/node/apni/7498907,dr493,"[{'key': 'taxonID', 'value': '40994'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'significant', 'value': 'N'}, {'key': 'endemicity', 'value': 'Native to Queensland - endemicity not defined'}]",40994,Plantae,Equisetopsida,Lycopodiaceae,,,,N,,Native to Queensland - endemicity not defined,
4040639,Phlegmariurus carinatus,Keeled Tassel-fern,Phlegmariurus carinatus,https://id.biodiversity.org.au/node/apni/2889787,dr493,"[{'key': 'taxonID', 'value': '34745'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Desv. ex Poir.) Ching'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}, {'key': 'epbcStatus', 'value': 'Endangered'}]",34745,Plantae,Equisetopsida,Lycopodiaceae,,(Desv. ex Poir.) Ching,E,Y,Endangered,Naturally occurs in Queensland and overseas,Endangered
4040322,Phlegmariurus creber,Rat-tail Tassel-fern,Phlegmariurus creber,ALA_DR652_1062,dr493,"[{'key': 'taxonID', 'value': '36500'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'vernacular name', 'value': 'rat-tail tassel-fern'}, {'key': 'scientificNameAuthorship', 'value': '(Alderw.) A.R.Field & Bostock'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",36500,Plantae,Equisetopsida,Lycopodiaceae,rat-tail tassel-fern,(Alderw.) A.R.Field & Bostock,CR,Y,Critically Endangered,Queensland endemic,
4040469,Phlegmariurus dalhousieanus,Bluetassel-fern,Phlegmariurus dalhousieanus,https://id.biodiversity.org.au/node/apni/2917787,dr493,"[{'key': 'taxonID', 'value': '34757'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'vernacular name', 'value': 'blue tassel-fern'}, {'key': 'scientificNameAuthorship', 'value': '(Spring) A.R.Field & Bostock'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}, {'key': 'epbcStatus', 'value': 'Endangered'}]",34757,Plantae,Equisetopsida,Lycopodiaceae,blue tassel-fern,(Spring) A.R.Field & Bostock,CR,Y,Critically Endangered,Naturally occurs in Queensland and overseas,Endangered
4040394,Phlegmariurus delbrueckii,,Phlegmariurus delbrueckii,ALA_DR652_1064,dr493,"[{'key': 'taxonID', 'value': '36497'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Herter) A.R.Field & Bostock'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",36497,Plantae,Equisetopsida,Lycopodiaceae,,(Herter) A.R.Field & Bostock,V,Y,Vulnerable,Queensland endemic,
4040988,Phlegmariurus filiformis,Rat's Tail Tassel-fern,Phlegmariurus filiformis,https://id.biodiversity.org.au/node/apni/2896005,dr493,"[{'key': 'taxonID', 'value': '34749'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Sw.) W.H.Wagner'}, {'key': 'significant', 'value': 'Y'}, {'key': 'epbcStatus', 'value': 'Endangered'}]",34749,Plantae,Equisetopsida,Lycopodiaceae,,(Sw.) W.H.Wagner,,Y,,,Endangered
4040894,Phlegmariurus harmsii,,Phlegmariurus harmsii,ALA_DR652_1065,dr493,"[{'key': 'taxonID', 'value': '40988'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Nessel) A.R.Field & Bostock'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",40988,Plantae,Equisetopsida,Lycopodiaceae,,(Nessel) A.R.Field & Bostock,SL,Y,Special least concern,Naturally occurs in Queensland and overseas,
4040731,Phlegmariurus ledermannii,,Phlegmariurus ledermannii,ALA_DR652_1066,dr493,"[{'key': 'taxonID', 'value': '40992'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Herter) A.R.Field & Bostock'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",40992,Plantae,Equisetopsida,Lycopodiaceae,,(Herter) A.R.Field & Bostock,V,Y,Vulnerable,Queensland endemic,
4040361,Phlegmariurus lockyeri,,Phlegmariurus lockyeri,https://id.biodiversity.org.au/node/apni/2903009,dr493,"[{'key': 'taxonID', 'value': '34766'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(D.L.Jones & B.Gray) A.R.Field & Bostock'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Vulnerable'}]",34766,Plantae,Equisetopsida,Lycopodiaceae,,(D.L.Jones & B.Gray) A.R.Field & Bostock,V,Y,Vulnerable,Queensland endemic,Vulnerable
4040694,Phlegmariurus nummulariifolius,,Phlegmariurus nummulariifolius,ALA_DR493_907,dr493,"[{'key': 'taxonID', 'value': '40556'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Blume) Ching'}]",40556,Plantae,Equisetopsida,Lycopodiaceae,,(Blume) Ching,,,,,
4040690,Phlegmariurus phlegmaria,,Phlegmariurus phlegmaria,https://id.biodiversity.org.au/node/apni/2913785,dr493,"[{'key': 'taxonID', 'value': '34778'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(L.) T.Sen & U.Sen'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",34778,Plantae,Equisetopsida,Lycopodiaceae,,(L.) T.Sen & U.Sen,C,N,Least concern,Naturally occurs in Queensland and overseas,
4040938,Phlegmariurus phlegmarioides,,Phlegmariurus phlegmarioides,ALA_DR652_1068,dr493,"[{'key': 'taxonID', 'value': '34782'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Gaudich.) A.R.Field & Bostock'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Naturally occurs in Australia and overseas'}]",34782,Plantae,Equisetopsida,Lycopodiaceae,,(Gaudich.) A.R.Field & Bostock,V,Y,Vulnerable,Naturally occurs in Australia and overseas,
4040716,Phlegmariurus pinifolius,,Phlegmariurus pinifolius,ALA_DR652_1069,dr493,"[{'key': 'taxonID', 'value': '41046'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Trevis.) Kiew'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",41046,Plantae,Equisetopsida,Lycopodiaceae,,(Trevis.) Kiew,E,Y,Endangered,Queensland endemic,
4040599,Phlegmariurus proliferus,,Phlegmariurus proliferus,ALA_DR493_911,dr493,"[{'key': 'taxonID', 'value': '40557'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Blume) A.R.Field & Bostock'}]",40557,Plantae,Equisetopsida,Lycopodiaceae,,(Blume) A.R.Field & Bostock,,,,,
4040439,Phlegmariurus squarrosus,Water Tassel-fern,Phlegmariurus squarrosus,https://id.biodiversity.org.au/node/apni/2916196,dr493,"[{'key': 'taxonID', 'value': '34780'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'vernacular name', 'value': 'water tassel-fern'}, {'key': 'scientificNameAuthorship', 'value': '(G.Forst.) A.Love & D.Love'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'endemicity', 'value': 'Naturally occurs in Australia and overseas'}, {'key': 'epbcStatus', 'value': 'Critically endangered'}]",34780,Plantae,Equisetopsida,Lycopodiaceae,water tassel-fern,(G.Forst.) A.Love & D.Love,CR,Y,Critically Endangered,Naturally occurs in Australia and overseas,Critically endangered
4040486,Phlegmariurus tetrastichoides,Square Tassel Fern,Phlegmariurus tetrastichoides,https://id.biodiversity.org.au/node/apni/7498903,dr493,"[{'key': 'taxonID', 'value': '34772'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(A.R.Field & Bostock) A.R.Field & Bostock'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Vulnerable'}]",34772,Plantae,Equisetopsida,Lycopodiaceae,,(A.R.Field & Bostock) A.R.Field & Bostock,V,Y,Vulnerable,Queensland endemic,Vulnerable
4040389,Phlegmariurus varius,Long Clubmoss,Phlegmariurus varius,https://id.biodiversity.org.au/node/apni/2917281,dr493,"[{'key': 'taxonID', 'value': '34771'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(R.Br.) A.R.Field & Bostock'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Naturally occurs in Australia and overseas'}]",34771,Plantae,Equisetopsida,Lycopodiaceae,,(R.Br.) A.R.Field & Bostock,V,Y,Vulnerable,Naturally occurs in Australia and overseas,
4041136,Pseudodiphasium volubile,,Pseudodiphasium volubile,ALA_DR652_1073,dr493,"[{'key': 'taxonID', 'value': '41166'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(G.Forst.) Holub'}, {'key': 'sourceStatus', 'value': 'PE'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Extinct in the wild'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}, {'key': 'epbcStatus', 'value': 'Extinct'}]",41166,Plantae,Equisetopsida,Lycopodiaceae,,(G.Forst.) Holub,PE,Y,Extinct in the wild,Naturally occurs in Queensland and overseas,Extinct
4040825,Pseudolycopodiella limosa,,Pseudolycopodiella limosa,ALA_DR652_1074,dr493,"[{'key': 'taxonID', 'value': '41174'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Lycopodiaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Hook.) A.R.Field'}, {'key': 'sourceStatus', 'value': 'NT'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Near Threatened'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",41174,Plantae,Equisetopsida,Lycopodiaceae,,(Hook.) A.R.Field,NT,Y,Near Threatened,Queensland endemic,
4040395,Asplenium normale,,Asplenium normale,https://id.biodiversity.org.au/node/apni/2908896,dr493,"[{'key': 'taxonID', 'value': '12111'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Aspleniaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.Don'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",12111,Plantae,Equisetopsida,Aspleniaceae,,D.Don,V,Y,Vulnerable,Naturally occurs in Queensland and overseas,
4040283,Asplenium pellucidum,,Asplenium pellucidum,https://id.biodiversity.org.au/node/apni/2898113,dr493,"[{'key': 'taxonID', 'value': '12113'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Aspleniaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Lam.'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}, {'key': 'epbcStatus', 'value': 'Vulnerable'}]",12113,Plantae,Equisetopsida,Aspleniaceae,,Lam.,V,Y,Vulnerable,Naturally occurs in Queensland and overseas,Vulnerable
4040846,Hymenasplenium perriei,,Hymenasplenium perriei,ALA_DR652_476,dr493,"[{'key': 'taxonID', 'value': '41607'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Aspleniaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Li Bing Zhang & K.W.Xu'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",41607,Plantae,Equisetopsida,Aspleniaceae,,Li Bing Zhang & K.W.Xu,V,Y,Vulnerable,Naturally occurs in Queensland and overseas,
