id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,Grouping,SPECIESTYPE,NSXCODE,vernacular name,Clarifier,Threaten a species/environment;,Threaten someones privacy;,Reason
24324,Nertera granadensis,Matted Nertera,Nertera granadensis,https://id.biodiversity.org.au/node/apni/2918971,dr884,"[{'key': 'Grouping', 'value': 'Aquatics'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E03946'}, {'key': 'vernacular name', 'value': 'Matted Nertera'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Aquatics,P,E03946,Matted Nertera,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
24218,Nymphoides geminata,Open Marshwort,Nymphoides geminata,https://id.biodiversity.org.au/node/apni/2901603,dr884,"[{'key': 'Grouping', 'value': 'Aquatics'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'K02477'}, {'key': 'vernacular name', 'value': 'Entire Marshwort'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Aquatics,P,K02477,Entire Marshwort,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
24330,Potamogeton australiensis,Thin Pondweed,Potamogeton australiensis,https://id.biodiversity.org.au/node/apni/7808489,dr884,"[{'key': 'Grouping', 'value': 'Aquatics'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'M00090'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Aquatics,P,M00090,,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
24326,Utricularia beaugleholei,Beauglehole's Bladderwort,Utricularia beaugleholei,https://id.biodiversity.org.au/node/apni/2891028,dr884,"[{'key': 'Grouping', 'value': 'Aquatics'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Q05400'}, {'key': 'vernacular name', 'value': ""Beauglehole's Bladderwort""}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Aquatics,P,Q05400,Beauglehole's Bladderwort,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
24320,Utricularia lateriflora,Small Bladderwort,Utricularia lateriflora,https://id.biodiversity.org.au/node/apni/2903361,dr884,"[{'key': 'Grouping', 'value': 'Aquatics'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Q02760'}, {'key': 'vernacular name', 'value': 'Small Bladderwort'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Aquatics,P,Q02760,Small Bladderwort,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
24242,Ornduffia umbricola var. beaugleholei,Beauglehole's Marsh-flower,Ornduffia umbricola var. beaugleholei,https://id.biodiversity.org.au/node/apni/2913635,dr884,"[{'key': 'Grouping', 'value': 'Aquatics'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'U03618'}, {'key': 'vernacular name', 'value': ""Beauglehole's Marsh-flower""}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Aquatics,P,U03618,Beauglehole's Marsh-flower,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
24207,Wurmbea dioica ssp. lacunaria,Lagoon Nancy,Wurmbea dioica ssp. lacunaria,ALA_DR653_914,dr884,"[{'key': 'Grouping', 'value': 'Aquatics'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'G05475'}, {'key': 'vernacular name', 'value': 'Lagoon Nancy'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Aquatics,P,G05475,Lagoon Nancy,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are aquatic or semi-aquatic plants, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
24206,Olearia arckaringensis,Arckaringa Daisy,Olearia arckaringensis,https://id.biodiversity.org.au/node/apni/2901236,dr884,"[{'key': 'Grouping', 'value': 'Garden Trade -Other Ornamental Horticulture plants'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E05926'}, {'key': 'vernacular name', 'value': 'Arckaringa Daisy'}, {'key': 'Clarifier', 'value': 'Specific locations/areas'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Threaten someones privacy;', 'value': 'y'}, {'key': 'Reason', 'value': 'Olearia arckaringensis is an attractive plant that could potentially be targeted for seed or cuttings by illegal collectors for the garden trade. Its distribution is restricted to <10 kms2 and the total population size is limited to a few hundred plants. Currently the species is not listed under the NPW Act because it was only described formally in 2008, following the last NPW Schedule update (in Feb 2008). For similar reasons the species is yet to be nominated under the EPBC Act. No other jurisdictions have data restrictions on this species, because it is endemic to SA.'}]",Garden Trade -Other Ornamental Horticulture plants,P,E05926,Arckaringa Daisy,Specific locations/areas,y,y,"Olearia arckaringensis is an attractive plant that could potentially be targeted for seed or cuttings by illegal collectors for the garden trade. Its distribution is restricted to <10 kms2 and the total population size is limited to a few hundred plants. Currently the species is not listed under the NPW Act because it was only described formally in 2008, following the last NPW Schedule update (in Feb 2008). For similar reasons the species is yet to be nominated under the EPBC Act. No other jurisdictions have data restrictions on this species, because it is endemic to SA."
24205,Adiantum capillus-veneris,Dainty Maiden-hair,Adiantum capillus-veneris,https://id.biodiversity.org.au/node/apni/2887223,dr884,"[{'key': 'Grouping', 'value': 'Ferns & Allies'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'A00036'}, {'key': 'vernacular name', 'value': 'Dainty Maiden-hair'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are ferns or fern allies, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Ferns & Allies,P,A00036,Dainty Maiden-hair,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are ferns or fern allies, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
24230,Asplenium bulbiferum ssp. gracillimum,Mother Spleenwort,Asplenium bulbiferum ssp. gracillimum,ALA_DR653_358,dr884,"[{'key': 'Grouping', 'value': 'Ferns & Allies'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Y00048'}, {'key': 'vernacular name', 'value': 'Mother Spleenwort'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are ferns or fern allies, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Ferns & Allies,P,Y00048,Mother Spleenwort,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are ferns or fern allies, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
24306,Blechnum chambersii,Nini,Blechnum chambersii,https://id.biodiversity.org.au/taxon/apni/51269276,dr884,"[{'key': 'Grouping', 'value': 'Ferns & Allies'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'C00053'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are ferns or fern allies, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Ferns & Allies,P,C00053,,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are ferns or fern allies, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
24219,Dennstaedtia davallioides,Lacy Ground Fern,Dennstaedtia davallioides,https://id.biodiversity.org.au/node/apni/2891972,dr884,"[{'key': 'Grouping', 'value': 'Ferns & Allies'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E04242'}, {'key': 'vernacular name', 'value': 'Lacy Ground-fern'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are ferns or fern allies, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Ferns & Allies,P,E04242,Lacy Ground-fern,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are ferns or fern allies, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
24287,Dicksonia antarctica,Tree Fern,Dicksonia antarctica,https://id.biodiversity.org.au/node/apni/2914933,dr884,"[{'key': 'Grouping', 'value': 'Ferns & Allies'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'U00034'}, {'key': 'vernacular name', 'value': 'Soft Tree-fern'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are ferns or fern allies, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Ferns & Allies,P,U00034,Soft Tree-fern,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the SA NPW Act. All species are ferns or fern allies, and are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
