"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Eucalyptus jutsonii subsp. kobela","https://id.biodiversity.org.au/node/apni/2912369","Eucalyptus jutsonii subsp. kobela","Myrtaceae",,,"Priority One","Near Threatened"
"Pogona minor minima","urn:lsid:biodiversity.org.au:afd.taxon:c689e46c-89d3-486e-9919-f31cd0638891","Pogona minor minima","Agamidae",,"Western Bearded Dragon","Vulnerable","Endangered"
"Orcaella heinsohni","urn:lsid:biodiversity.org.au:afd.taxon:92108c57-afe1-4a34-990e-0d600373f87b","Orcaella heinsohni","Delphinidae",,"Australian Snubfin Dolphin","Priority Four","Near Threatened"
"Diplodactylus capensis","urn:lsid:biodiversity.org.au:afd.taxon:9afd7381-8677-487f-afad-778858c0c7ae","Diplodactylus capensis","Diplodactylidae",,"Cape Range Stone Gecko","Priority Two","Near Threatened"
"Paradraculoides anachoretus","urn:lsid:biodiversity.org.au:afd.taxon:eae339ad-c990-45d9-b5bd-ef0f49f3e375","Paradraculoides anachoretus","Hubbardiidae",,"Mesa A Paradraculoides","Vulnerable","Endangered"
"Cochlospermum sp. Pilbara (D. Brassington, E. Agar & J. Macknay LCH 31756) PN","ALA_Cochlospermum_sp_Pilbara_D_Brassington_E_Agar_J_Macknay_LCH_31756_PN","Cochlospermum sp. Pilbara (D. Brassington, E. Agar & J. Macknay LCH 31756) PN",,,,"Priority One","Near Threatened"
"Oxymyrrhine cordata","https://id.biodiversity.org.au/node/apni/2906258","Oxymyrrhine cordata","Myrtaceae",,,"Priority Two","Near Threatened"
"Regelia cymbifolia","https://id.biodiversity.org.au/taxon/apni/51290279","Regelia cymbifolia","Myrtaceae",,"No Generally Accepted Common Name.","Priority Four","Near Threatened"
"Trachymene villosa","https://id.biodiversity.org.au/node/apni/2895462","Trachymene villosa","Araliaceae",,,"Priority One","Near Threatened"
"Cryptandra crispula","https://id.biodiversity.org.au/node/apni/2909196","Cryptandra crispula","Rhamnaceae",,,"Priority Three","Near Threatened"
"Sauropus torridus","https://id.biodiversity.org.au/taxon/apni/51311211","Synostemon glaucus","Phyllanthaceae",,,"Priority Two","Near Threatened"
"Kulinia eludens","https://id.biodiversity.org.au/taxon/apni/51293707","Desmocladus eludens","Restionaceae",,,"Priority Two","Near Threatened"
"Gastrolobium tenue","https://id.biodiversity.org.au/node/apni/2900886","Gastrolobium tenue","Fabaceae",,,"Priority One","Near Threatened"
"Grevillea inconspicua","https://id.biodiversity.org.au/node/apni/2893294","Grevillea inconspicua","Proteaceae",,"Cue Grevillea","Priority Four","Near Threatened"
"Cacatua (Licmetis) pastinator pastinator","urn:lsid:biodiversity.org.au:afd.taxon:2224af2b-2b61-4d75-8f33-a2af1f593035","Cacatua (Licmetis) pastinator pastinator","Cacatuidae",,"Western Long-billed Corella (southern)","Endangered","Endangered"
"Baeckea sp. Mt Glasse (P.G.Wilson 5717)","https://id.biodiversity.org.au/node/apni/2909022","Baeckea sp. Mt Glasse (P.G.Wilson 5717)","Myrtaceae",,,"Priority Two","Near Threatened"
"Banksia scabrella","https://id.biodiversity.org.au/node/apni/2910413","Banksia scabrella","Proteaceae",,"Burma Road Banksia","Priority Four","Near Threatened"
"Ptilotus fasciculatus","https://id.biodiversity.org.au/node/apni/2911006","Ptilotus fasciculatus","Amaranthaceae",,"Fitzgerald's Mulla-mulla","Endangered","Endangered"
"Stenanthemum radiatum","https://id.biodiversity.org.au/node/apni/2908038","Stenanthemum radiatum","Rhamnaceae",,,"Priority Two","Near Threatened"
"Triumfetta hapala","https://id.biodiversity.org.au/node/apni/2917581","Triumfetta hapala","Malvaceae",,,"Priority One","Near Threatened"
"Synaphea rangiferops","https://id.biodiversity.org.au/node/apni/2920708","Synaphea rangiferops","Proteaceae",,,"Priority Two","Near Threatened"
"Synaphea constricta","https://id.biodiversity.org.au/node/apni/2899822","Synaphea constricta","Proteaceae",,,"Priority Three","Near Threatened"
"Goodenia turleyae","https://id.biodiversity.org.au/node/apni/2889488","Goodenia turleyae","Goodeniaceae",,,"Priority One","Near Threatened"
"Asterolasia nivea","https://id.biodiversity.org.au/node/apni/2886560","Asterolasia nivea","Rutaceae",,"Bindoon Starbush","Vulnerable","Endangered"
"Eucalyptus erectifolia","https://id.biodiversity.org.au/node/apni/2900562","Eucalyptus erectifolia","Myrtaceae",,"Stirling Range mallee","Priority Four","Near Threatened"
"Schoenus sp. Mt Barker (G.J.Keighery 9679)","https://id.biodiversity.org.au/node/apni/2909793","Schoenus sp. Mt Barker (G.J.Keighery 9679)","Cyperaceae",,,"Priority One","Near Threatened"
"Dampiera atriplicina","https://id.biodiversity.org.au/node/apni/2914674","Dampiera atriplicina","Goodeniaceae",,,"Priority Three","Near Threatened"
"Atriplex muelleri","https://id.biodiversity.org.au/node/apni/2886915","Atriplex muelleri","Chenopodiaceae",,"Annual Saltbush","Priority One","Near Threatened"
"Acacia gloeotricha","https://id.biodiversity.org.au/node/apni/2915940","Acacia gloeotricha","Fabaceae",,,"Priority One","Near Threatened"
"Goodenia neogoodenia","https://id.biodiversity.org.au/node/apni/2888649","Goodenia neogoodenia","Goodeniaceae",,"Tiny-flowered Neogoodenia","Priority Four","Near Threatened"
"Eucalyptus arachnaea subsp. arrecta","https://id.biodiversity.org.au/node/apni/2886523","Eucalyptus arachnaea subsp. arrecta","Myrtaceae",,"Black-stemmed mallet","Priority Three","Near Threatened"
"Triumfetta rupestris","https://id.biodiversity.org.au/node/apni/2905116","Triumfetta rupestris","Malvaceae",,,"Priority One","Near Threatened"
"Boronia humifusa","https://id.biodiversity.org.au/node/apni/2905094","Boronia humifusa","Rutaceae",,,"Priority One","Near Threatened"
"Verticordia densiflora var. pedunculata","https://id.biodiversity.org.au/node/apni/2888310","Verticordia densiflora var. pedunculata","Myrtaceae",,"Long-stalked Featherflower","Endangered","Endangered"
"Verreauxia verreauxii","https://id.biodiversity.org.au/node/apni/2917346","Verreauxia verreauxii","Goodeniaceae",,"Spindly Verreauxia","Priority Four","Near Threatened"
"Calytrix sp. Sandstone (D.J. Edinger 5498)","https://id.biodiversity.org.au/node/apni/7544928","Calytrix hislopii","Myrtaceae",,,"Priority Three","Near Threatened"
"Xanthosia collina","https://id.biodiversity.org.au/node/apni/2886425","Xanthosia collina","Apiaceae",,,"Priority Three","Near Threatened"
"Barbula ehrenbergii","https://id.biodiversity.org.au/node/ausmoss/10059436","Barbula ehrenbergii","Pottiaceae",,,"Priority One","Near Threatened"
"Acacia improcera","https://id.biodiversity.org.au/node/apni/2886133","Acacia improcera","Fabaceae",,,"Priority Three","Near Threatened"
"Calectasia keigheryi","https://id.biodiversity.org.au/node/apni/2901230","Calectasia keigheryi","Dasypogonaceae",,,"Priority Two","Near Threatened"
"Banksia seneciifolia","https://id.biodiversity.org.au/node/apni/2908306","Banksia seneciifolia","Proteaceae",,,"Priority Three","Near Threatened"
"Spartothamnella puberula","https://id.biodiversity.org.au/taxon/apni/51288087","Teucrium puberulum","Lamiaceae",,"Red-berried Stick-plant","Priority Two","Near Threatened"
"Hibbertia glabriuscula","https://id.biodiversity.org.au/node/apni/2888278","Hibbertia glabriuscula","Dilleniaceae",,,"Priority Three","Near Threatened"
"Boronia capitata subsp. capitata","https://id.biodiversity.org.au/node/apni/2905903","Boronia capitata subsp. capitata","Rutaceae",,"A Shrub","Vulnerable","Endangered"
"Tripterococcus sp. Brachylobus (A.S.George 14234)","https://id.biodiversity.org.au/taxon/apni/51270439","Tripterococcus sp. Brachylobus (A.S.George 14234)","Celastraceae",,,"Priority Four","Near Threatened"
"Lasiopetalum sp. Hill River (T.N.Stoate 5)","https://id.biodiversity.org.au/node/apni/2911070","Lasiopetalum sp. Hill River (T.N.Stoate 5)","Malvaceae",,,"Priority One","Near Threatened"
"Platysace sp. Stirling (J.M. Fox 88/262)","https://id.biodiversity.org.au/node/apni/2916182","Platysace sp. Stirling (J.M.Fox 88/262)","Apiaceae",,,"Priority Four","Near Threatened"
"Labichea eremaea","https://id.biodiversity.org.au/node/apni/2902040","Labichea eremaea","Fabaceae",,,"Priority Three","Near Threatened"
"Baeckea sp. Lake Cronin (K.R.Newbey 9191)","https://id.biodiversity.org.au/node/apni/2902775","Baeckea sp. Lake Cronin (K.R.Newbey 9191)","Myrtaceae",,,"Priority One","Near Threatened"
"Leucopogon lasiophyllus","https://id.biodiversity.org.au/node/apni/2896806","Leucopogon lasiophyllus","Ericaceae",,,"Priority Two","Near Threatened"
"Elatine macrocalyx","https://id.biodiversity.org.au/node/apni/2894634","Elatine macrocalyx","Elatinaceae",,,"Priority Three","Near Threatened"
"Malurus (Musciparus) leucopterus edouardi","urn:lsid:biodiversity.org.au:afd.taxon:4b306de8-fe9d-4b3e-87c2-b1516aa1e118","Malurus (Musciparus) leucopterus edouardi","Maluridae",,"Barrow Island Black-and-white Fairy-wren","Vulnerable","Endangered"
"Cristilabrum simplex","urn:lsid:biodiversity.org.au:afd.taxon:bccd1b22-cf30-4f79-ad6f-389a9ef138f7","Cristilabrum simplex","Camaenidae",,,"Critically Endangered","Endangered"
"Ricinocarpos trichophorus","https://id.biodiversity.org.au/node/apni/2911972","Ricinocarpos trichophorus","Euphorbiaceae",,"Barrens Wedding Bush","Vulnerable","Endangered"
"Schoenus griffinianus","https://id.biodiversity.org.au/node/apni/2901445","Schoenus griffinianus","Cyperaceae",,,"Priority Three","Near Threatened"
"Jacquemontia sp. Karunji (D.Halford H37)","https://id.biodiversity.org.au/node/apni/2904617","Jacquemontia sp. Karunji (D.Halford H37)","Convolvulaceae",,,"Priority One","Near Threatened"
"Hakea oligoneura","https://id.biodiversity.org.au/node/apni/2908106","Hakea oligoneura","Proteaceae",,,"Priority Four","Near Threatened"
"Darwinia acerosa","https://id.biodiversity.org.au/node/apni/2919768","Darwinia acerosa","Myrtaceae",,"Fine-leaved Darwinia","Endangered","Endangered"
"Gastrolobium sp. Prostrate Boddington (M.Hislop 2130)","https://id.biodiversity.org.au/node/apni/2903313","Gastrolobium sp. Prostrate Boddington (M.Hislop 2130)","Fabaceae",,,"Priority One","Near Threatened"
"Taraxacum cygnorum","https://id.biodiversity.org.au/node/apni/2911871","Taraxacum cygnorum","Asteraceae",,"Native Dandelion","Extinct","Extinct"
"Amplirhagada herbertena","urn:lsid:biodiversity.org.au:afd.taxon:edac1a3e-e102-43a4-b69c-a143ce3aaea6","Amplirhagada herbertena","Camaenidae",,,"Priority One","Near Threatened"
"Acacia manipularis","https://id.biodiversity.org.au/node/apni/2895472","Acacia manipularis","Fabaceae",,,"Priority One","Near Threatened"
"Eremophila rigens","https://id.biodiversity.org.au/node/apni/2905738","Eremophila rigens","Scrophulariaceae",,,"Priority Three","Near Threatened"
"Dicrastylis cundeeleensis","https://id.biodiversity.org.au/node/apni/2889715","Dicrastylis cundeeleensis","Lamiaceae",,,"Priority Four","Near Threatened"
"Craspedia sp. Waterloo (G.J.Keighery 13724)","https://id.biodiversity.org.au/node/apni/2904224","Craspedia sp. Waterloo (G.J.Keighery 13724)","Asteraceae",,,"Priority Two","Near Threatened"
"Echinochloa kimberleyensis","https://id.biodiversity.org.au/node/apni/2897339","Echinochloa kimberleyensis","Poaceae",,"Barnyard Grass","Priority One","Near Threatened"
"Acacia sp. Marble Bar (J.G. & M.H.Simmons 3499)","https://id.biodiversity.org.au/node/apni/2906533","Acacia sp. Marble Bar (J.G. & M.H.Simmons 3499)","Fabaceae",,,"Priority One","Near Threatened"
"Synemon gratiosa","urn:lsid:biodiversity.org.au:afd.taxon:fb531b39-fd0b-4afb-9115-5e4f4691cf7f","Synemon gratiosa","Castniidae",,"Graceful Sunmoth","Endangered","Endangered"
"Acacia chapmanii subsp. australis","https://id.biodiversity.org.au/node/apni/2919009","Acacia chapmanii subsp. australis","Fabaceae",,,"Endangered","Endangered"
"Verticordia helichrysantha","https://id.biodiversity.org.au/node/apni/2905661","Verticordia helichrysantha","Myrtaceae",,"Barrens Featherflower","Vulnerable","Endangered"
"Leucopogon sp. Yanneymooning (F.Mollemans 3797)","https://id.biodiversity.org.au/node/apni/2894631","Leucopogon sp. Yanneymooning (F.Mollemans 3797)","Ericaceae",,,"Priority Three","Near Threatened"
"Micromyrtus placoides","https://id.biodiversity.org.au/node/apni/2895632","Micromyrtus placoides","Myrtaceae",,,"Priority Three","Near Threatened"
"Turnix (Austroturnix) varius scintillans","urn:lsid:biodiversity.org.au:afd.taxon:d916bed3-9578-4636-aaaa-ff0641e76fbe","Turnix (Austroturnix) varius scintillans","Turnicidae",,"Abrolhos Painted Button-quail","Vulnerable","Endangered"
"Acacia chapmanii subsp. chapmanii","https://id.biodiversity.org.au/node/apni/2887942","Acacia chapmanii subsp. chapmanii","Fabaceae",,,"Priority Two","Near Threatened"
"Eriachne sp. Dampier Peninsula (K.F. Kenneally 5946)","https://id.biodiversity.org.au/taxon/apni/51291340","Eriachne pindanica","Poaceae",,,"Priority Three","Near Threatened"
"Hibiscus sp. Nookawarra Station (S.J.J.Davies s.n. 1/3/1960)","https://id.biodiversity.org.au/node/apni/2917121","Hibiscus sp. Nookawarra Station (S.J.J.Davies s.n. 1/3/1960)","Malvaceae",,,"Priority One","Near Threatened"
"Adenanthos cygnorum subsp. chamaephyton","https://id.biodiversity.org.au/node/apni/2920353","Adenanthos cygnorum subsp. chamaephyton","Proteaceae",,,"Priority Three","Near Threatened"
"Stylidium applanatum","https://id.biodiversity.org.au/node/apni/2907496","Stylidium applanatum","Stylidiaceae",,,"Priority One","Near Threatened"
"Cissus reniformis","https://id.biodiversity.org.au/node/apni/2897304","Cissus reniformis","Vitaceae",,,"Priority Three","Near Threatened"
"Stackhousia clementii","https://id.biodiversity.org.au/node/apni/2887226","Stackhousia clementii","Celastraceae",,"Stackhousia Clementii","Priority Three","Near Threatened"
"Eucalyptus x chrysantha","https://id.biodiversity.org.au/instance/apni/554465","Eucalyptus x chrysantha","Myrtaceae",,,"Priority Two","Near Threatened"
"Westraltrachia recta","urn:lsid:biodiversity.org.au:afd.taxon:e2eec6a5-4f39-4cbf-8476-fc70e61f20b6","Westraltrachia recta","Camaenidae",,,"Priority One","Near Threatened"
"Daviesia crassa","https://id.biodiversity.org.au/node/apni/2913578","Daviesia crassa","Fabaceae",,,"Priority Four","Near Threatened"
"Banksia nivea subsp. uliginosa","https://id.biodiversity.org.au/node/apni/2898488","Banksia nivea subsp. uliginosa","Proteaceae",,"Swamp Honeypot","Endangered","Endangered"
"Stenanthemum divaricatum","https://id.biodiversity.org.au/node/apni/2906026","Stenanthemum divaricatum","Rhamnaceae",,,"Priority Three","Near Threatened"
"Daviesia pauciflora","https://id.biodiversity.org.au/node/apni/2889934","Daviesia pauciflora","Fabaceae",,,"Priority Two","Near Threatened"
"Stylidium asymmetricum","https://id.biodiversity.org.au/node/apni/7982316","Stylidium asymmetricum","Stylidiaceae",,"""Asymmetric triggerplant (here coined).""","Priority Two","Near Threatened"
"Tetraria sp. Nannup (P.A.Jurjevich 1133)","https://id.biodiversity.org.au/node/apni/2902967","Tetraria sp. Nannup (P.A.Jurjevich 1133)","Cyperaceae",,,"Priority One","Near Threatened"
"Lepidium pseudohyssopifolium","https://id.biodiversity.org.au/node/apni/2920422","Lepidium pseudohyssopifolium","Brassicaceae",,"Peppercress","Priority One","Near Threatened"
"Ramphotyphlops sp 'Cape Range'","ALA_Ramphotyphlops_sp_Cape_Range","Ramphotyphlops sp 'Cape Range'",,,,"Priority One","Near Threatened"
"Stylidium leeuwinense","https://id.biodiversity.org.au/node/apni/2889048","Stylidium leeuwinense","Stylidiaceae",,,"Priority Four","Near Threatened"
"Keraudrenia katatona","https://id.biodiversity.org.au/taxon/apni/51288606","Seringia katatona","Malvaceae",,,"Priority Three","Near Threatened"
"Prostanthera carrickiana","https://id.biodiversity.org.au/node/apni/2905559","Prostanthera carrickiana","Lamiaceae",,"Carrick's Mint-bush","Priority Four","Near Threatened"
"Gastrolobium whicherense","https://id.biodiversity.org.au/node/apni/7229021","Gastrolobium whicherense","Fabaceae",,,"Priority Two","Near Threatened"
"Pentalepis sp. Mt House (E.M.Bennett 1877)","https://id.biodiversity.org.au/node/apni/7047913","Pentalepis ecliptoides subsp. hirsuta","Asteraceae",,,"Priority One","Near Threatened"
"Lepidium fasciculatum","https://id.biodiversity.org.au/node/apni/2894420","Lepidium fasciculatum","Brassicaceae",,"Bundled Peppercress","Priority Three","Near Threatened"
"Eutaxia hirsuta","https://id.biodiversity.org.au/node/apni/2900353","Eutaxia hirsuta","Fabaceae",,,"Priority Two","Near Threatened"
"Aluta aspera subsp. localis","https://id.biodiversity.org.au/node/apni/2911693","Aluta aspera subsp. localis","Myrtaceae",,,"Priority Two","Near Threatened"
"Gossypium londonderriense","https://id.biodiversity.org.au/node/apni/2895753","Gossypium londonderriense","Malvaceae",,,"Priority One","Near Threatened"
"Fimbristylis pilifera","https://id.biodiversity.org.au/node/apni/2920413","Fimbristylis pilifera","Cyperaceae",,,"Priority One","Near Threatened"
"Aotus carinata","https://id.biodiversity.org.au/node/apni/2919927","Aotus carinata","Fabaceae",,,"Priority Four","Near Threatened"
"Olearia arguta var. lanata","https://id.biodiversity.org.au/node/apni/2907215","Olearia arguta var. lanata","Asteraceae",,,"Priority Three","Near Threatened"
"Helicteres dentata var. procumbens","https://id.biodiversity.org.au/node/apni/2905034","Helicteres procumbens","Malvaceae",,,"Priority One","Near Threatened"
"Spyridium mucronatum subsp. multiflorum","https://id.biodiversity.org.au/node/apni/2913666","Spyridium mucronatum subsp. multiflorum","Rhamnaceae",,,"Priority Two","Near Threatened"
"Stylidium pulviniforme","https://id.biodiversity.org.au/node/apni/2915291","Stylidium pulviniforme","Stylidiaceae",,,"Priority Three","Near Threatened"
"Grevillea erectiloba","https://id.biodiversity.org.au/node/apni/2912083","Grevillea erectiloba","Proteaceae",,,"Priority Four","Near Threatened"
"Fabronia hampeana","https://id.biodiversity.org.au/node/ausmoss/10077789","Fabronia hampeana","Fabroniaceae",,,"Priority Two","Near Threatened"
