id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonRank,kingdom,class,order,family,genus,specificEpithet,vernacular name,establishmentMeans,sourceStatus,protectedInNSW,sensitivityClass,T S Profile I D,countryConservation,dcterms_modified,speciesID,taxonID,status
4028494,Litoria subglandulosa,New England Treefrog,Litoria subglandulosa,https://biodiversity.org.au/afd/taxa/782c492f-8c88-4d70-a8e6-92be08896da0,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Amphibia'}, {'key': 'order', 'value': 'Anura'}, {'key': 'family', 'value': 'Hylidae'}, {'key': 'genus', 'value': 'Litoria'}, {'key': 'specificEpithet', 'value': 'subglandulosa'}, {'key': 'vernacular name', 'value': 'Glandular Frog'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10493.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:05+11:00'}, {'key': 'speciesID', 'value': '221'}, {'key': 'taxonID', 'value': '221'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Amphibia,Anura,Hylidae,Litoria,subglandulosa,Glandular Frog,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10493.0,Not Listed,2011-11-11T11:23:05+11:00,221,221,Vulnerable
4028829,Pseudomys gouldii,Koontin,Pseudomys gouldii,https://biodiversity.org.au/afd/taxa/19c57444-226b-4f18-9fba-8cac4b0366d1,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Rodentia'}, {'key': 'family', 'value': 'Muridae'}, {'key': 'genus', 'value': 'Pseudomys'}, {'key': 'specificEpithet', 'value': 'gouldii'}, {'key': 'vernacular name', 'value': ""Gould's Mouse""}, {'key': 'establishmentMeans', 'value': 'Extinct in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Extinct'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20206.0'}, {'key': 'countryConservation', 'value': 'Extinct'}, {'key': 'dcterms_modified', 'value': '2012-08-05T13:29:13.003+10:00'}, {'key': 'speciesID', 'value': '229'}, {'key': 'taxonID', 'value': '229'}, {'key': 'status', 'value': 'Extinct'}]",Species,Animalia,Mammalia,Rodentia,Muridae,Pseudomys,gouldii,Gould's Mouse,"Extinct in NSW, Native",Extinct,True,Not Sensitive,20206.0,Extinct,2012-08-05T13:29:13.003+10:00,229,229,Extinct
4028603,Diomedea exulans,Wandering Albatross,Diomedea exulans,https://biodiversity.org.au/afd/taxa/a09b788e-7c35-4b61-9081-1612edc823ab,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Procellariiformes'}, {'key': 'family', 'value': 'Diomedeidae'}, {'key': 'genus', 'value': 'Diomedea'}, {'key': 'specificEpithet', 'value': 'exulans'}, {'key': 'vernacular name', 'value': 'Wandering Albatross'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10907.0'}, {'key': 'countryConservation', 'value': 'Endangered'}, {'key': 'dcterms_modified', 'value': '2020-07-03T17:29:59.347+10:00'}, {'key': 'speciesID', 'value': '235'}, {'key': 'taxonID', 'value': '235'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Aves,Procellariiformes,Diomedeidae,Diomedea,exulans,Wandering Albatross,"Alive in NSW, Native",Endangered,True,Not Sensitive,10907.0,Endangered,2020-07-03T17:29:59.347+10:00,235,235,Endangered
4028807,Strophurus elderi,Jewelled Gecko,Strophurus elderi,https://biodiversity.org.au/afd/taxa/a7ff9493-22da-4afb-baa2-40fcac043a5a,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'order', 'value': 'Squamata'}, {'key': 'family', 'value': 'Diplodactylidae'}, {'key': 'genus', 'value': 'Strophurus'}, {'key': 'specificEpithet', 'value': 'elderi'}, {'key': 'vernacular name', 'value': 'Jewelled Gecko'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10230.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2016-06-10T13:41:06.947+10:00'}, {'key': 'speciesID', 'value': '239'}, {'key': 'taxonID', 'value': '239'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Reptilia,Squamata,Diplodactylidae,Strophurus,elderi,Jewelled Gecko,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10230.0,Not Listed,2016-06-10T13:41:06.947+10:00,239,239,Vulnerable
4028278,Dermochelys coriacea,Leatherback Turtle,Dermochelys coriacea,https://biodiversity.org.au/afd/taxa/9b31383c-4745-4b8f-a3bd-8b9e91619e47,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'order', 'value': 'Testudines'}, {'key': 'family', 'value': 'Dermochelyidae'}, {'key': 'genus', 'value': 'Dermochelys'}, {'key': 'specificEpithet', 'value': 'coriacea'}, {'key': 'vernacular name', 'value': 'Leatherback Turtle'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10216.0'}, {'key': 'countryConservation', 'value': 'Endangered'}, {'key': 'dcterms_modified', 'value': '2012-09-04T15:07:15.47+10:00'}, {'key': 'speciesID', 'value': '259'}, {'key': 'taxonID', 'value': '259'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Reptilia,Testudines,Dermochelyidae,Dermochelys,coriacea,Leatherback Turtle,"Alive in NSW, Native",Endangered,True,Not Sensitive,10216.0,Endangered,2012-09-04T15:07:15.47+10:00,259,259,Endangered
4028289,Lagorchestes leporides,Eastern Hare-wallaby,Lagorchestes leporides,https://biodiversity.org.au/afd/taxa/ccfd6b96-08f2-4df7-bcf6-b0446971a3c1,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Diprotodonta'}, {'key': 'family', 'value': 'Macropodidae'}, {'key': 'genus', 'value': 'Lagorchestes'}, {'key': 'specificEpithet', 'value': 'leporides'}, {'key': 'vernacular name', 'value': 'Eastern Hare-wallaby'}, {'key': 'establishmentMeans', 'value': 'Extinct in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Extinct'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20195.0'}, {'key': 'countryConservation', 'value': 'Extinct'}, {'key': 'dcterms_modified', 'value': '2012-08-05T13:29:13.003+10:00'}, {'key': 'speciesID', 'value': '265'}, {'key': 'taxonID', 'value': '265'}, {'key': 'status', 'value': 'Extinct'}]",Species,Animalia,Mammalia,Diprotodonta,Macropodidae,Lagorchestes,leporides,Eastern Hare-wallaby,"Extinct in NSW, Native",Extinct,True,Not Sensitive,20195.0,Extinct,2012-08-05T13:29:13.003+10:00,265,265,Extinct
4028249,Lichenostomus fasciogularis,Mangrove Honeyeater,Gavicalis fasciogularis,https://biodiversity.org.au/afd/taxa/3154093b-f696-4e36-9b42-941c0b0a9d47,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Passeriformes'}, {'key': 'family', 'value': 'Meliphagidae'}, {'key': 'genus', 'value': 'Lichenostomus'}, {'key': 'specificEpithet', 'value': 'fasciogularis'}, {'key': 'vernacular name', 'value': 'Mangrove Honeyeater'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10477.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2018-06-29T14:19:01.033+10:00'}, {'key': 'speciesID', 'value': '288'}, {'key': 'taxonID', 'value': '288'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Passeriformes,Meliphagidae,Lichenostomus,fasciogularis,Mangrove Honeyeater,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10477.0,Not Listed,2018-06-29T14:19:01.033+10:00,288,288,Vulnerable
4028419,Onychogalea lunata,Crescent Nailtail Wallaby,Onychogalea lunata,https://biodiversity.org.au/afd/taxa/366e5d80-562e-48a3-8213-8182054cd90d,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Diprotodonta'}, {'key': 'family', 'value': 'Macropodidae'}, {'key': 'genus', 'value': 'Onychogalea'}, {'key': 'specificEpithet', 'value': 'lunata'}, {'key': 'vernacular name', 'value': 'Crescent Nailtail Wallaby'}, {'key': 'establishmentMeans', 'value': 'Extinct in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Extinct'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20197.0'}, {'key': 'countryConservation', 'value': 'Extinct'}, {'key': 'dcterms_modified', 'value': '2012-08-05T13:29:13.003+10:00'}, {'key': 'speciesID', 'value': '304'}, {'key': 'taxonID', 'value': '304'}, {'key': 'status', 'value': 'Extinct'}]",Species,Animalia,Mammalia,Diprotodonta,Macropodidae,Onychogalea,lunata,Crescent Nailtail Wallaby,"Extinct in NSW, Native",Extinct,True,Not Sensitive,20197.0,Extinct,2012-08-05T13:29:13.003+10:00,304,304,Extinct
4028347,Aepyprymnus rufescens,Rufous Bettong,Aepyprymnus rufescens,https://biodiversity.org.au/afd/taxa/ae062ca0-ce91-4da3-a2da-ed5ea0a7c83f,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Diprotodonta'}, {'key': 'family', 'value': 'Potoroidae'}, {'key': 'genus', 'value': 'Aepyprymnus'}, {'key': 'specificEpithet', 'value': 'rufescens'}, {'key': 'vernacular name', 'value': 'Rufous Bettong'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10033.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:22:59+11:00'}, {'key': 'speciesID', 'value': '308'}, {'key': 'taxonID', 'value': '308'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Mammalia,Diprotodonta,Potoroidae,Aepyprymnus,rufescens,Rufous Bettong,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10033.0,Not Listed,2011-11-11T11:22:59+11:00,308,308,Vulnerable
4028676,Echiopsis curta,Bardick,Echiopsis curta,https://biodiversity.org.au/afd/taxa/ec418eef-eaed-4456-8da5-bc1062159509,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'order', 'value': 'Squamata'}, {'key': 'family', 'value': 'Elapidae'}, {'key': 'genus', 'value': 'Echiopsis'}, {'key': 'specificEpithet', 'value': 'curta'}, {'key': 'vernacular name', 'value': 'Bardick'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10258.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:02+11:00'}, {'key': 'speciesID', 'value': '327'}, {'key': 'taxonID', 'value': '327'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Reptilia,Squamata,Elapidae,Echiopsis,curta,Bardick,"Alive in NSW, Native",Endangered,True,Not Sensitive,10258.0,Not Listed,2011-11-11T11:23:02+11:00,327,327,Endangered
4028228,Haliaeetus leucogaster,White-bellied Sea-eagle,Haliaeetus (Pontoaetus) leucogaster,https://biodiversity.org.au/afd/taxa/dc420306-4746-4663-9c2d-cf367587f728,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Falconiformes'}, {'key': 'family', 'value': 'Accipitridae'}, {'key': 'genus', 'value': 'Haliaeetus'}, {'key': 'specificEpithet', 'value': 'leucogaster'}, {'key': 'vernacular name', 'value': 'White-bellied Sea-Eagle'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20322.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2020-07-03T17:30:02.107+10:00'}, {'key': 'speciesID', 'value': '330'}, {'key': 'taxonID', 'value': '330'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Falconiformes,Accipitridae,Haliaeetus,leucogaster,White-bellied Sea-Eagle,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,20322.0,Not Listed,2020-07-03T17:30:02.107+10:00,330,330,Vulnerable
4028780,Tyto tenebricosa,Sooty Owl,Tyto tenebricosa,https://biodiversity.org.au/afd/taxa/645b287c-e547-4602-9275-ad3f972328bb,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Strigiformes'}, {'key': 'family', 'value': 'Tytonidae'}, {'key': 'genus', 'value': 'Tyto'}, {'key': 'specificEpithet', 'value': 'tenebricosa'}, {'key': 'vernacular name', 'value': 'Sooty Owl'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Category 3'}, {'key': 'T S Profile I D', 'value': '10821.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2012-07-23T18:04:52.683+10:00'}, {'key': 'speciesID', 'value': '333'}, {'key': 'taxonID', 'value': '333'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Strigiformes,Tytonidae,Tyto,tenebricosa,Sooty Owl,"Alive in NSW, Native",Vulnerable,True,Category 3,10821.0,Not Listed,2012-07-23T18:04:52.683+10:00,333,333,Vulnerable
4028477,Pterodroma solandri,Brown-headed Fulmar,Pterodroma (Pterodroma) solandri,https://biodiversity.org.au/afd/taxa/aea3fb04-85b5-4ce3-b891-d0c1a09ef8b8,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Procellariiformes'}, {'key': 'family', 'value': 'Procellariidae'}, {'key': 'genus', 'value': 'Pterodroma'}, {'key': 'specificEpithet', 'value': 'solandri'}, {'key': 'vernacular name', 'value': 'Providence Petrel'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10894.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2020-07-03T17:30:09.99+10:00'}, {'key': 'speciesID', 'value': '337'}, {'key': 'taxonID', 'value': '337'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Procellariiformes,Procellariidae,Pterodroma,solandri,Providence Petrel,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10894.0,Not Listed,2020-07-03T17:30:09.99+10:00,337,337,Vulnerable
4029186,Aprasia parapulchella,Pink-tailed Worm-lizard,Aprasia parapulchella,https://biodiversity.org.au/afd/taxa/0d74fa05-7039-4f1e-9147-ca3927124532,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'order', 'value': 'Squamata'}, {'key': 'family', 'value': 'Pygopodidae'}, {'key': 'genus', 'value': 'Aprasia'}, {'key': 'specificEpithet', 'value': 'parapulchella'}, {'key': 'vernacular name', 'value': 'Pink-tailed Legless Lizard'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10061.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:00+11:00'}, {'key': 'speciesID', 'value': '345'}, {'key': 'taxonID', 'value': '345'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Reptilia,Squamata,Pygopodidae,Aprasia,parapulchella,Pink-tailed Legless Lizard,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10061.0,Vulnerable,2011-11-11T11:23:00+11:00,345,345,Vulnerable
4029121,Chalinolobus dwyeri,Large-eared Pied Bat,Chalinolobus dwyeri,https://biodiversity.org.au/afd/taxa/4ce623b3-da72-4548-8b99-a5894df28779,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Chiroptera'}, {'key': 'family', 'value': 'Vespertilionidae'}, {'key': 'genus', 'value': 'Chalinolobus'}, {'key': 'specificEpithet', 'value': 'dwyeri'}, {'key': 'vernacular name', 'value': 'Large-eared Pied Bat'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10157.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:01+11:00'}, {'key': 'speciesID', 'value': '353'}, {'key': 'taxonID', 'value': '353'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,dwyeri,Large-eared Pied Bat,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10157.0,Vulnerable,2011-11-11T11:23:01+11:00,353,353,Vulnerable
4028937,Ninox connivens,Barking Owl,Ninox (Hieracoglaux) connivens,https://biodiversity.org.au/afd/taxa/bd332ca4-dab5-4fda-8d68-04b678ffcdb4,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Strigiformes'}, {'key': 'family', 'value': 'Strigidae'}, {'key': 'genus', 'value': 'Ninox'}, {'key': 'specificEpithet', 'value': 'connivens'}, {'key': 'vernacular name', 'value': 'Barking Owl'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Category 3'}, {'key': 'T S Profile I D', 'value': '10561.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:06+11:00'}, {'key': 'speciesID', 'value': '363'}, {'key': 'taxonID', 'value': '363'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Strigiformes,Strigidae,Ninox,connivens,Barking Owl,"Alive in NSW, Native",Vulnerable,True,Category 3,10561.0,Not Listed,2011-11-11T11:23:06+11:00,363,363,Vulnerable
4028728,Ixobrychus flavicollis,Yellow-necked Bittern,Ixobrychus flavicollis,https://biodiversity.org.au/afd/taxa/ecb2030b-0309-43f2-8fb3-22776db1b98d,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Ciconiiformes'}, {'key': 'family', 'value': 'Ardeidae'}, {'key': 'genus', 'value': 'Ixobrychus'}, {'key': 'specificEpithet', 'value': 'flavicollis'}, {'key': 'vernacular name', 'value': 'Black Bittern'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10441.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:04+11:00'}, {'key': 'speciesID', 'value': '365'}, {'key': 'taxonID', 'value': '365'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Ciconiiformes,Ardeidae,Ixobrychus,flavicollis,Black Bittern,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10441.0,Not Listed,2011-11-11T11:23:04+11:00,365,365,Vulnerable
