id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,W A Taxon Id,status,sourceStatus,W A Status,W A Rank,E P B C Status,E P B C Desc,sensitivityZoneId,county,municipality,verbatimLocality,vernacular name,class,taxonRemarks
4038300,Scholtzia sp. Eurardy (J.S. Beard 6886),,Scholtzia sp. Eurardy (J.S.Beard 6886),https://id.biodiversity.org.au/node/apni/2908875,dr2201,"[{'key': 'W A Taxon Id', 'value': '14922.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Eurardy, Murchison House Station, Kalbarri, Meadow Station, Port Gregory'}]",14922.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,"Eurardy, Murchison House Station, Kalbarri, Meadow Station, Port Gregory",,,
4036952,Scholtzia sp. Folly Hill (M.E. Trudgen 12097),,Scholtzia sp. Folly Hill (M.E.Trudgen 12097),https://id.biodiversity.org.au/node/apni/2920368,dr2201,"[{'key': 'W A Taxon Id', 'value': '16293.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Hamelin, Ajana, Cooloomia, Kalbarri'}]",16293.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,"Hamelin, Ajana, Cooloomia, Kalbarri",,,
4037478,Scholtzia sp. Galena (W.E. Blackall 4728),,Scholtzia sp. Galena (W.E.Blackall 4728),https://id.biodiversity.org.au/node/apni/2898146,dr2201,"[{'key': 'W A Taxon Id', 'value': '14672.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Eurardy'}]",14672.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,Eurardy,,,
4038868,Scholtzia sp. Murchison River (A.S. George 7908),,Scholtzia sp. Murchison River (A.S.George 7908),https://id.biodiversity.org.au/taxon/apni/51290331,dr2201,"[{'key': 'W A Taxon Id', 'value': '43240.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Murchison River, East Yuna Reserve'}]",43240.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,"Murchison River, East Yuna Reserve",,,
4038676,Scholtzia sp. Ross Graham Lookout (S. Maley 6),,Scholtzia sp. Ross Graham Lookout (S.Maley 6),https://id.biodiversity.org.au/node/apni/2903373,dr2201,"[{'key': 'W A Taxon Id', 'value': '14659.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Kalbarri N.P.'}]",14659.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,Kalbarri N.P.,,,
4035595,Scholtzia sp. Z-Bend (Bellairs-Kalflora 912a),,Scholtzia sp. Z-Bend (Bellairs-Kalflora 912a),https://id.biodiversity.org.au/node/apni/2906241,dr2201,"[{'key': 'W A Taxon Id', 'value': '14667.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Kalbarri N.P.'}]",14667.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,Kalbarri N.P.,,,
4036709,Seringia saxatilis,Gorge Fire-bush,Seringia saxatilis,https://id.biodiversity.org.au/taxon/apni/51288623,dr2201,"[{'key': 'W A Taxon Id', 'value': '46822.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Kalbarri NP'}]",46822.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,Kalbarri NP,,,
4038358,Solanum octonum,,Solanum octonum,https://id.biodiversity.org.au/node/apni/7975009,dr2201,"[{'key': 'W A Taxon Id', 'value': '42541.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Barlee Range'}]",42541.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,Barlee Range,,,
4039562,Solanum pycnotrichum,,Solanum pycnotrichum,https://id.biodiversity.org.au/node/apni/7976204,dr2201,"[{'key': 'W A Taxon Id', 'value': '42543.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Parry Range, Mt Barloweerie, Lyons River Stn., Mullewa'}]",42543.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,"Parry Range, Mt Barloweerie, Lyons River Stn., Mullewa",,,
4039229,Sondottia glabrata,,Sondottia glabrata,https://id.biodiversity.org.au/node/apni/2917564,dr2201,"[{'key': 'W A Taxon Id', 'value': '12730.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON,SHARK BAY'}, {'key': 'verbatimLocality', 'value': 'Peron Peninsula, Wooramel River, Edaggee'}]",12730.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,"GERALDTON,SHARK BAY","Peron Peninsula, Wooramel River, Edaggee",,,
4035533,Stenanthemum limitatum,,Stenanthemum limitatum,https://id.biodiversity.org.au/node/apni/2907192,dr2201,"[{'key': 'W A Taxon Id', 'value': '14236.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Mt Lesueur'}]",14236.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,Mt Lesueur,,,
4038397,Stenanthemum radiatum,,Stenanthemum radiatum,https://id.biodiversity.org.au/node/apni/2908038,dr2201,"[{'key': 'W A Taxon Id', 'value': '31634.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Burma Road'}]",31634.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,Burma Road,,,
4039427,Stylidium cornuatum,Little Wildebeest,Stylidium cornuatum,https://id.biodiversity.org.au/node/apni/7982986,dr2201,"[{'key': 'W A Taxon Id', 'value': '40943.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Eneabba, Wotto N.R., Lesueur N.P.'}]",40943.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,"Eneabba, Wotto N.R., Lesueur N.P.",,,
4035968,Stylidium diplotrichum,,Stylidium diplotrichum,https://id.biodiversity.org.au/node/apni/2903362,dr2201,"[{'key': 'W A Taxon Id', 'value': '20531.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Lesueur NP, Coorow, Alexander Morrison NP'}]",20531.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,"Lesueur NP, Coorow, Alexander Morrison NP",,,
4036537,Stylidium pseudocaespitosum,,Stylidium pseudocaespitosum,https://id.biodiversity.org.au/node/apni/2906439,dr2201,"[{'key': 'W A Taxon Id', 'value': '7779.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Bookara, Walkaway, Burma Road NR'}]",7779.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,"Bookara, Walkaway, Burma Road NR",,,
4039602,Stylidium sp. Moora (J.A. Wege 713),,Stylidium sp. Moora (J.A.Wege 713),https://id.biodiversity.org.au/node/apni/2901976,dr2201,"[{'key': 'W A Taxon Id', 'value': '33081.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Gillingarra, Moora, Cairn Hill'}]",33081.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,"Gillingarra, Moora, Cairn Hill",,,
4037383,Stylidium sp. Three Springs (J.A. Wege & C. Wilkins JAW 600),,Stylidium sp. Three Springs (J.A.Wege & C.Wilkins JAW 600),https://id.biodiversity.org.au/node/apni/2918027,dr2201,"[{'key': 'W A Taxon Id', 'value': '33080.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA,GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Dookanooka N.R., Morawa, Three Springs, Yandanooka'}]",33080.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,"MOORA,GERALDTON","Dookanooka N.R., Morawa, Three Springs, Yandanooka",,,
4037323,Synaphea lesueurensis,,Synaphea lesueurensis,https://id.biodiversity.org.au/node/apni/2918819,dr2201,"[{'key': 'W A Taxon Id', 'value': '15530.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Mt Lesueur'}]",15530.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,Mt Lesueur,,,
4037011,Synaphea rangiferops,,Synaphea rangiferops,https://id.biodiversity.org.au/node/apni/2920708,dr2201,"[{'key': 'W A Taxon Id', 'value': '16773.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Calingiri, Mogumber, Gillingarra'}]",16773.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,"Calingiri, Mogumber, Gillingarra",,,
4038925,Synaphea sparsiflora,,Synaphea sparsiflora,https://id.biodiversity.org.au/node/apni/2890959,dr2201,"[{'key': 'W A Taxon Id', 'value': '16764.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Eneabba, Gillingarra'}]",16764.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,"Eneabba, Gillingarra",,,
4036857,Synaphea xela,,Synaphea xela,https://id.biodiversity.org.au/node/apni/2889776,dr2201,"[{'key': 'W A Taxon Id', 'value': '30452.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Eneabba, Lesueur'}]",30452.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,"Eneabba, Lesueur",,,
4037161,Thelymitra pulcherrima,Northern Queen Of Sheba,Thelymitra pulcherrima,https://id.biodiversity.org.au/taxon/apni/51414392,dr2201,"[{'key': 'W A Taxon Id', 'value': '20734.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Watheroo, Lake Logue N.R., Lesueur N.P.'}]",20734.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,"Watheroo, Lake Logue N.R., Lesueur N.P.",,,
4036319,Thryptomene calcicola,,Thryptomene calcicola,https://id.biodiversity.org.au/taxon/apni/51290342,dr2201,"[{'key': 'W A Taxon Id', 'value': '44683.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Kalbarri N.P.'}]",44683.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,Kalbarri N.P.,,,
4036938,Thryptomene johnsonii,,Thryptomene johnsonii,https://id.biodiversity.org.au/node/apni/2903141,dr2201,"[{'key': 'W A Taxon Id', 'value': '9194.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Kalbarri'}]",9194.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,Kalbarri,,,
4036641,Thryptomene pinifolia,,Thryptomene pinifolia,https://id.biodiversity.org.au/taxon/apni/51290352,dr2201,"[{'key': 'W A Taxon Id', 'value': '44684.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Eurardy'}]",44684.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,Eurardy,,,
4037631,Thryptomene repens,,Thryptomene repens,https://id.biodiversity.org.au/taxon/apni/51290356,dr2201,"[{'key': 'W A Taxon Id', 'value': '44701.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'SHARK BAY'}, {'key': 'verbatimLocality', 'value': 'Shark Bay, Dirk Hartog'}]",44701.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,SHARK BAY,"Shark Bay, Dirk Hartog",,,
4038452,Thryptomene shirleyae,,Thryptomene shirleyae,https://id.biodiversity.org.au/taxon/apni/51290358,dr2201,"[{'key': 'W A Taxon Id', 'value': '44702.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Carnamah'}]",44702.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,Carnamah,,,
4038894,Thryptomene sp. Eagle Gorge (A.G. Gunness 2360),,Thryptomene sp. Eagle Gorge (A.G.Gunness 2360),https://id.biodiversity.org.au/node/apni/2908958,dr2201,"[{'key': 'W A Taxon Id', 'value': '16820.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON,SHARK BAY'}, {'key': 'verbatimLocality', 'value': 'Kalbarri, Zuytdorp'}]",16820.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,"GERALDTON,SHARK BAY","Kalbarri, Zuytdorp",,,
4038298,Thryptomene spicata,,Thryptomene spicata,https://id.biodiversity.org.au/taxon/apni/51290360,dr2201,"[{'key': 'W A Taxon Id', 'value': '44700.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Eneabba'}]",44700.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,Eneabba,,,
4038132,Thryptomene stenophylla,,Thryptomene stenophylla,https://id.biodiversity.org.au/node/apni/2914477,dr2201,"[{'key': 'W A Taxon Id', 'value': '6066.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Kalbarri, Geraldton'}]",6066.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,"Kalbarri, Geraldton",,,
4037600,Thryptomene striata,,Thryptomene striata,https://id.biodiversity.org.au/node/apni/2913580,dr2201,"[{'key': 'W A Taxon Id', 'value': '19693.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Kalbarri'}]",19693.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,Kalbarri,,,
4038748,Thryptomene velutina,,Thryptomene velutina,https://id.biodiversity.org.au/taxon/apni/51290364,dr2201,"[{'key': 'W A Taxon Id', 'value': '44689.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'East Yuna Reserve, East Chapman, Bella Vista NR'}]",44689.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,"East Yuna Reserve, East Chapman, Bella Vista NR",,,
4037275,Thysanotus fragrans,,Thysanotus fragrans,https://id.biodiversity.org.au/taxon/apni/51267091,dr2201,"[{'key': 'W A Taxon Id', 'value': '46755.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'GERALDTON'}, {'key': 'verbatimLocality', 'value': 'Kalbarri, Mileura, Moorarie'}]",46755.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,GERALDTON,"Kalbarri, Mileura, Moorarie",,,
4036917,Thysanotus sp. Badgingarra (E.A. Griffin 2511),,Thysanotus sp. Badgingarra (E.A.Griffin 2511),https://id.biodiversity.org.au/node/apni/2910478,dr2201,"[{'key': 'W A Taxon Id', 'value': '13783.0'}, {'key': 'status', 'value': 'WA Priority 2'}, {'key': 'sourceStatus', 'value': 'Priority 2 - Poorly known Species'}, {'key': 'W A Status', 'value': '2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST'}, {'key': 'municipality', 'value': 'MOORA'}, {'key': 'verbatimLocality', 'value': 'Badgingarra, Cockleshell Gully'}]",13783.0,WA Priority 2,Priority 2 - Poorly known Species,2,,,,WA,MWST,MOORA,"Badgingarra, Cockleshell Gully",,,
