Unnamed: 0,id,name,commonName,scientificName_x,lsid,dataResourceUid,kvpValues,taxonId,W A  Status,D B C A  District,Distribution,status,sourceStatus,status description,category,sensitivityZoneId,W A  Rank,taxonRemarks,scientificName_y,canonicalName,canonicalNameComplete,type,rankMarker,wa_taxonID,wa_scientificName,wa_status,new_geoprivacy,status_id,taxon_id,user_id,description,iucn,authority,geoprivacy,place_id,place_display_name,new_url,new_description,new_authority,new_place_id,new_username,new_iucn_equivalent,new_status,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,taxonRank,references
0,2821708,Acacia sp. Yinnetharra (L. Sweedman 8229),,Acacia sp. Yinnetharra (L.Sweedman 8229),https://id.biodiversity.org.au/node/apni/2887961,dr18406,"[{'key': 'taxonId', 'value': '41274'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Geraldton'}, {'key': 'Distribution', 'value': 'Yinnetharra Stn.'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",41274,1,Geraldton,Yinnetharra Stn.,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Acacia sp. Yinnetharra (L. Sweedman 8229),Acacia spec.,Acacia spec. Yinnetharra,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820295,Alyogyne sp. Great Victoria Desert (D.J. Edinger 6212),,Alyogyne sp. Great Victoria Desert (D.J.Edinger 6212),https://id.biodiversity.org.au/taxon/apni/51288331,dr18406,"[{'key': 'taxonId', 'value': '45194'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Kalgoorlie,Esperance,Great Southern'}, {'key': 'Distribution', 'value': 'Cundeelee, Condingup, Tarin Rock, SA'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",45194,3,"Kalgoorlie,Esperance,Great Southern","Cundeelee, Condingup, Tarin Rock, SA",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Alyogyne sp. Great Victoria Desert (D.J. Edinger 6212),Alyogyne spec.,Alyogyne spec. Great Victoria Desert,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819475,Alyogyne sp. Hyden (G.S. Durell GD 127) PN,,Alyogyne sp. Hyden (G.S.Durell GD127),https://id.biodiversity.org.au/node/apni/2910712,dr18406,"[{'key': 'taxonId', 'value': '42980'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Esperance,Great Southern'}, {'key': 'Distribution', 'value': 'Forrestania, Mount Holand'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",42980,1,"Esperance,Great Southern","Forrestania, Mount Holand",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Alyogyne sp. Hyden (G.S. Durell GD 127) PN,Alyogyne spec.,Alyogyne spec. Hyden,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820319,Alyogyne sp. Rockingham (G.J. Keighery 14463),,Alyogyne sp. Rockingham (G.J.Keighery 14463),https://id.biodiversity.org.au/node/apni/2893550,dr18406,"[{'key': 'taxonId', 'value': '43000'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Swan Coastal,Wellington'}, {'key': 'Distribution', 'value': 'Yalgorup N.P., Kemerton N.R.'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",43000,2,"Swan Coastal,Wellington","Yalgorup N.P., Kemerton N.R.",Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Alyogyne sp. Rockingham (G.J. Keighery 14463),Alyogyne spec.,Alyogyne spec. Rockingham,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2821651,"Anacampseros sp. Eremaean (F. Hort, J. Hort & J. Shanks 3248)",,"Anacampseros sp. Eremaean (F.Hort, J.Hort & J.Shanks 3248)",https://id.biodiversity.org.au/node/apni/2912395,dr18406,"[{'key': 'taxonId', 'value': '23486'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Kalgoorlie,Geraldton'}, {'key': 'Distribution', 'value': 'Coolcalalaya Hms, Mullewa, Yakabindie Stn'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",23486,1,"Kalgoorlie,Geraldton","Coolcalalaya Hms, Mullewa, Yakabindie Stn",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,"Anacampseros sp. Eremaean (F. Hort, J. Hort & J. Shanks 3248)",Anacampseros spec.,Anacampseros spec. Eremaean,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818319,Andersonia sp. Amabile (N. Gibson & M. Lyons 355),,Andersonia sp. Amabile (N.Gibson & M.Lyons 355),https://id.biodiversity.org.au/node/apni/2914790,dr18406,"[{'key': 'taxonId', 'value': '41730'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Blackwood,Donnelly,Frankland'}, {'key': 'Distribution', 'value': 'Black Point, Denbarker, Broke Inlet, Collis, Pingerup, Nornalup'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",41730,3,"Blackwood,Donnelly,Frankland","Black Point, Denbarker, Broke Inlet, Collis, Pingerup, Nornalup",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Andersonia sp. Amabile (N. Gibson & M. Lyons 355),Andersonia spec.,Andersonia spec. Amabile,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820943,"Andersonia sp. Audax (F. Hort, B. Hort & J. Hort 3179)",,"Andersonia sp. Audax (F.Hort, B.Hort & J.Hort 3179)",https://id.biodiversity.org.au/node/apni/2917505,dr18406,"[{'key': 'taxonId', 'value': '41731'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Perth Hills'}, {'key': 'Distribution', 'value': 'Armadale, Jarrahdale, Monadnocks C.P.'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",41731,3,Perth Hills,"Armadale, Jarrahdale, Monadnocks C.P.",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,"Andersonia sp. Audax (F. Hort, B. Hort & J. Hort 3179)",Andersonia spec.,Andersonia spec. Audax,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818912,Andersonia sp. Blepharifolia (F. & J. Hort 1919),,Andersonia sp. Blepharifolia (F. & J.Hort 1919),https://id.biodiversity.org.au/node/apni/2887627,dr18406,"[{'key': 'taxonId', 'value': '41732'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Perth Hills'}, {'key': 'Distribution', 'value': 'Kelmscott, Korung N.P.'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",41732,2,Perth Hills,"Kelmscott, Korung N.P.",Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Andersonia sp. Blepharifolia (F. & J. Hort 1919),Andersonia spec.,Andersonia spec. Blepharifolia,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820092,Andersonia sp. Echidna (A.R. Annels ARA 5500),,Andersonia sp. Echidna (A.R.Annels ARA 5500),https://id.biodiversity.org.au/node/apni/2889775,dr18406,"[{'key': 'taxonId', 'value': '41767'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Blackwood,Donnelly'}, {'key': 'Distribution', 'value': 'Yelverton N.P., Barlee Book State Forest'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",41767,2,"Blackwood,Donnelly","Yelverton N.P., Barlee Book State Forest",Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Andersonia sp. Echidna (A.R. Annels ARA 5500),Andersonia spec.,Andersonia spec. Echidna,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819473,Andersonia sp. Jamesii (J. Liddelow 84),,Andersonia sp. Jamesii (J.Liddelow 84),https://id.biodiversity.org.au/node/apni/2913466,dr18406,"[{'key': 'taxonId', 'value': '41737'}, {'key': 'W A  Status', 'value': '4'}, {'key': 'D B C A  District', 'value': 'Albany,Frankland'}, {'key': 'Distribution', 'value': 'Narrikup, Sheepwash, Albany, Porongurup, Millbrook N.R.,'}, {'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}, {'key': 'status description', 'value': 'Priority 4: Rare, Near Threatened and other species in need of monitoring'}, {'key': 'category', 'value': 'P4'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",41737,4,"Albany,Frankland","Narrikup, Sheepwash, Albany, Porongurup, Millbrook N.R.,","Priority 4: Rare, Near Threatened",P4,"Priority 4: Rare, Near Threatened and other species in need of monitoring",P4,WA,,,Andersonia sp. Jamesii (J. Liddelow 84),Andersonia spec.,Andersonia spec. Jamesii,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2817549,Andersonia sp. Mitchell River (B.G. Hammersley 925),,Andersonia sp. Mitchell River (B.G.Hammersley 925),https://id.biodiversity.org.au/node/apni/2911421,dr18406,"[{'key': 'taxonId', 'value': '16997'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Frankland'}, {'key': 'Distribution', 'value': 'Mitchell River, Denbarker'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",16997,3,Frankland,"Mitchell River, Denbarker",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Andersonia sp. Mitchell River (B.G. Hammersley 925),Andersonia spec.,Andersonia spec. Mitchell River,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819211,Andersonia sp. Mt Lesueur (E.A. Griffin 5536),,Andersonia sp. Mt Lesueur (E.A.Griffin 5536),https://id.biodiversity.org.au/node/apni/2886041,dr18406,"[{'key': 'taxonId', 'value': '17647'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Moora'}, {'key': 'Distribution', 'value': 'Lesueur N.P.'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",17647,2,Moora,Lesueur N.P.,Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Andersonia sp. Mt Lesueur (E.A. Griffin 5536),Andersonia spec.,Andersonia spec. Mt Lesueur,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818778,Andersonia sp. Mysosma (E.A. Griffin 2213) PN,,Andersonia sp. Mysosma (E.A.Griffin 2213),https://id.biodiversity.org.au/node/apni/2891529,dr18406,"[{'key': 'taxonId', 'value': '41738'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Moora'}, {'key': 'Distribution', 'value': 'Mt Benia_x000D_\nMoore River'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",41738,2,Moora,"Mt Benia_x000D_
Moore River",Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Andersonia sp. Mysosma (E.A. Griffin 2213) PN,Andersonia spec.,Andersonia spec. Mysosma,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818414,Andersonia sp. Saxatilis (F. & J. Hort 3324),,Andersonia sp. Saxatilis (F. & J.Hort 3324),https://id.biodiversity.org.au/node/apni/2900142,dr18406,"[{'key': 'taxonId', 'value': '41740'}, {'key': 'W A  Status', 'value': 'T'}, {'key': 'W A  Rank', 'value': 'CR'}, {'key': 'D B C A  District', 'value': 'Perth Hills'}, {'key': 'Distribution', 'value': 'Jarrahdale, Monadnocks C.P.'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status description', 'value': 'Critically Endangered'}, {'key': 'category', 'value': 'CR'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",41740,T,Perth Hills,"Jarrahdale, Monadnocks C.P.",Critically Endangered,CR,Critically Endangered,CR,WA,CR,,Andersonia sp. Saxatilis (F. & J. Hort 3324),Andersonia spec.,Andersonia spec. Saxatilis,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2821593,Andersonia sp. Virolens (G.J. Keighery 12000),,Andersonia sp. Virolens (G.J.Keighery 12000),https://id.biodiversity.org.au/node/apni/2916212,dr18406,"[{'key': 'taxonId', 'value': '41741'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Frankland'}, {'key': 'Distribution', 'value': 'Mt Lindesay, Mt Roe'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",41741,3,Frankland,"Mt Lindesay, Mt Roe",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Andersonia sp. Virolens (G.J. Keighery 12000),Andersonia spec.,Andersonia spec. Virolens,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820942,Androcalva sp. York (C.F. Wilkins & A. Sole CW 2527),,Androcalva sp. York (C.F.Wilkins & A.Sole CW 2527),https://id.biodiversity.org.au/name/apni/50605251,dr18406,"[{'key': 'taxonId', 'value': '48458'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Central Wheatbelt'}, {'key': 'Distribution', 'value': 'York'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",48458,1,Central Wheatbelt,York,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Androcalva sp. York (C.F. Wilkins & A. Sole CW 2527),Androcalva spec.,Androcalva spec. York,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2821100,Angianthus sp. Salmon Gums (G.F. Craig 3074),,Angianthus sp. Salmon Gums (G.F.Craig 3074),https://id.biodiversity.org.au/name/apni/51306344,dr18406,"[{'key': 'taxonId', 'value': '48692'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Esperance'}, {'key': 'Distribution', 'value': 'Esperance, Salmon Gums'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",48692,1,Esperance,"Esperance, Salmon Gums",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Angianthus sp. Salmon Gums (G.F. Craig 3074),Angianthus spec.,Angianthus spec. Salmon Gums,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2817529,Anigozanthos humilis subsp. Badgingarra (S.D. Hopper 7114),,Anigozanthos humilis subsp. Badgingarra (S.D.Hopper 7114),https://id.biodiversity.org.au/node/apni/2902934,dr18406,"[{'key': 'taxonId', 'value': '29437'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Moora'}, {'key': 'Distribution', 'value': 'NE Cataby'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",29437,2,Moora,NE Cataby,Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Anigozanthos humilis subsp. Badgingarra (S.D. Hopper 7114),Anigozanthos humilis subsp.,Anigozanthos humilis subsp. Badgingarra,INFORMAL,subsp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820448,Anthotium sp. Darling Range (F. Hort & B. Hort 2431),,Anthotium sp. Darling Range (F.Hort & B.Hort 2431),https://id.biodiversity.org.au/name/apni/201253,dr18406,"[{'key': 'taxonId', 'value': '29380'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Perth Hills'}, {'key': 'Distribution', 'value': 'Bedfordale'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",29380,1,Perth Hills,Bedfordale,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Anthotium sp. Darling Range (F. Hort & B. Hort 2431),Anthotium spec.,Anthotium spec. Darling Range,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818721,Aotus sp. Cunderdin (B.J. Lepschi et al. 3587),,Aotus sp. Cunderdin (B.J.Lepschi et al. 3587),https://id.biodiversity.org.au/node/apni/2918781,dr18406,"[{'key': 'taxonId', 'value': '20041'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Central Wheatbelt'}, {'key': 'Distribution', 'value': 'Cunderdin, Tammin'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",20041,1,Central Wheatbelt,"Cunderdin, Tammin",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Aotus sp. Cunderdin (B.J. Lepschi et al. 3587),Aotus spec.,Aotus spec. Cunderdin,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
