id_x,taxon_id,user_id,place_id,source_id,authority,status,url,description,geoprivacy,iucn,created_at,updated_at,place_name,place_display_name,id_y,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,scientificName,taxonRank,references,preferred_common_name,is_active,current_synonymous_taxon_ids
153396,185435,708886,6827,16654,WA Department of Environment and Convservation,NT,https://lists.ala.org.au/speciesListItem/list/dr467#download,,,20,2019-07-23 00:11:21.715584,2021-07-01 11:42:25.289671,Western Australia,"Western Australia, AU",185435,https://www.inaturalist.org/taxa/185435,https://www.inaturalist.org/taxa/185435,https://www.inaturalist.org/taxa/185433,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Geijera,salicifolia,,2021-07-01T11:34:41Z,Geijera salicifolia,species,http://www.ubio.org/browser/details.php?namebankID=7141148,,,
167759,538000,3669610,7308,,Queensland Government,VU,https://apps.des.qld.gov.au/species-search/details/?id=17577,,,30,2021-04-20 12:54:43.802203,2021-04-20 12:54:43.802203,Queensland,"Queensland, AU",538000,https://www.inaturalist.org/taxa/538000,https://www.inaturalist.org/taxa/538000,https://www.inaturalist.org/taxa/157061,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cryptocarya,foetida,,2021-04-20T12:54:43Z,Cryptocarya foetida,species,http://eol.org/pages/5398057,,,
167760,538000,3669610,6825,,NSW Office of Environment & Heritage,VU,https://www.environment.nsw.gov.au/threatenedspeciesapp/profile.aspx?id=10186,,,30,2021-04-20 12:54:43.886478,2021-04-20 12:54:43.886478,New South Wales,"New South Wales, AU",538000,https://www.inaturalist.org/taxa/538000,https://www.inaturalist.org/taxa/538000,https://www.inaturalist.org/taxa/157061,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cryptocarya,foetida,,2021-04-20T12:54:43Z,Cryptocarya foetida,species,http://eol.org/pages/5398057,,,
167761,538000,3669610,6744,,Australian Government,VU,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=11976,,,30,2021-04-20 12:54:43.954788,2021-04-20 12:54:43.954788,Australia,Australia,538000,https://www.inaturalist.org/taxa/538000,https://www.inaturalist.org/taxa/538000,https://www.inaturalist.org/taxa/157061,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cryptocarya,foetida,,2021-04-20T12:54:43Z,Cryptocarya foetida,species,http://eol.org/pages/5398057,,,
167764,954320,3444503,7308,,Queensland Government,vulnerable ,https://apps.des.qld.gov.au/species-search/details/?id=17374,,obscured,30,2021-04-22 10:57:18.511798,2021-04-22 10:57:18.511798,Queensland,"Queensland, AU",954320,https://www.inaturalist.org/taxa/954320,https://www.inaturalist.org/taxa/954320,https://www.inaturalist.org/taxa/83637,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Dodonaea,hirsuta,,2021-04-22T10:57:18Z,Dodonaea hirsuta,species,https://eol.org/pages/5627534,,,
264911,18877,3249428,7830,,Victoria Flora and Fauna Guarantee Act 1988,Critically Endangered,https://www.environment.vic.gov.au/conserving-threatened-species/threatened-list,,obscured,50,2022-06-11 04:51:26.761029,2022-06-11 04:51:26.761029,Victoria,"Victoria, AU",18877,https://www.inaturalist.org/taxa/18877,https://www.inaturalist.org/taxa/18877,https://www.inaturalist.org/taxa/18876,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Neophema,chrysogaster,,2022-06-11T04:51:26Z,Neophema chrysogaster,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=1485,,,
167632,966916,58320,6744,,Australian Government,Vulnerable,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=15140,,,30,2021-04-08 08:11:13.955551,2021-04-08 08:11:13.955551,Australia,Australia,966916,https://www.inaturalist.org/taxa/966916,https://www.inaturalist.org/taxa/966916,https://www.inaturalist.org/taxa/83637,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Dodonaea,rupicola,,2021-04-08T08:11:13Z,Dodonaea rupicola,species,https://eol.org/pages/5627613,,,
152856,135897,708886,7308,16653,QLD DEHP,LC,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,Geoprivacy set to obscured in line with QLD DEHP,obscured,10,2019-07-23 00:09:13.813432,2021-04-10 01:43:05.923571,Queensland,"Queensland, AU",135897,https://www.inaturalist.org/taxa/135897,https://www.inaturalist.org/taxa/135897,https://www.inaturalist.org/taxa/129816,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Lepidozamia,hopei,,2021-04-17T15:03:16Z,Lepidozamia hopei,species,http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/4319150,,,
167635,135898,3669610,7308,,QLD DEHP,LC,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,Geoprivacy set to obscured in line with QLD DEHP,obscured,10,2021-04-10 01:22:06.395603,2021-04-10 01:43:47.223514,Queensland,"Queensland, AU",135898,https://www.inaturalist.org/taxa/135898,https://www.inaturalist.org/taxa/135898,https://www.inaturalist.org/taxa/129816,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Lepidozamia,peroffskyana,,2021-04-10T01:18:10Z,Lepidozamia peroffskyana,species,http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/4313124,,,
168008,538045,3669610,7308,,Queensland Government,VU,https://apps.des.qld.gov.au/species-search/details/?id=13878,,,20,2021-05-10 01:30:18.964331,2021-05-10 01:30:18.964331,Queensland,"Queensland, AU",538045,https://www.inaturalist.org/taxa/538045,https://www.inaturalist.org/taxa/538045,https://www.inaturalist.org/taxa/538046,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Hicksbeachia,pinnatifolia,,2021-05-10T01:30:18Z,Hicksbeachia pinnatifolia,species,http://eol.org/pages/5511190,,,
152286,775137,708886,6825,16650,NSW Office of Environment & Heritage,endangered,https://www.environment.nsw.gov.au/resources/atlas/App1SensSpplist.pdf,,obscured,40,2019-07-23 00:07:00.170245,2022-04-03 23:54:01.792326,New South Wales,"New South Wales, AU",775137,https://www.inaturalist.org/taxa/775137,https://www.inaturalist.org/taxa/775137,https://www.inaturalist.org/taxa/1372659,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,dangarensis,,2022-04-03T23:54:01Z,Acacia dangarensis,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/597707,,,
167821,1238316,3669610,6744,,Australian Government,EN,https://www.environment.gov.au/cgi-bin/sprat/public/publicthreatenedlist.pl?wanted=flora,,obscured,40,2021-04-30 11:33:15.589987,2021-04-30 11:33:29.138093,Australia,Australia,1238316,https://www.inaturalist.org/taxa/1238316,https://www.inaturalist.org/taxa/1238316,https://www.inaturalist.org/taxa/120086,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Wurmbea,tubulosa,,2021-05-18T01:25:23Z,Wurmbea tubulosa,species,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:543597-1,,,
152485,148240,708886,7308,16653,QLD DEHP,LC,https://www.data.qld.gov.au/dataset/queensland-confidential-species,Least concern (Nature Conservation Act 1992) but considered by the QLD government as a confidential species,obscured,10,2019-07-23 00:07:45.002633,2021-06-02 23:25:38.142316,Queensland,"Queensland, AU",148240,https://www.inaturalist.org/taxa/148240,https://www.inaturalist.org/taxa/148240,https://www.inaturalist.org/taxa/148235,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Eriochilus,cucullatus,,2022-02-11T02:47:27Z,Eriochilus cucullatus,species,http://www.ubio.org/browser/details.php?namebankID=5957428,,,
169248,921753,3669610,7308,,QLD DEHP,LC,,Least concern (Nature Conservation Act 1992) but considered by the QLD government as a confidential species,open,10,2021-06-02 23:26:28.573872,2021-06-02 23:26:28.573872,Queensland,"Queensland, AU",921753,https://www.inaturalist.org/taxa/921753,https://www.inaturalist.org/taxa/921753,https://www.inaturalist.org/taxa/148235,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Eriochilus,petricola,,2022-03-08T12:06:55Z,Eriochilus petricola,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9745345,,,
223429,1251295,3669610,7308,,Queensland Nature Conservation Act 1992,VU,https://apps.des.qld.gov.au/species-search/details/?id=14813,,,30,2021-10-18 22:38:47.075393,2021-10-18 22:38:47.075393,Queensland,"Queensland, AU",1251295,https://www.inaturalist.org/taxa/1251295,https://www.inaturalist.org/taxa/1251295,https://www.inaturalist.org/taxa/142540,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arundinella,grevillensis,,2021-10-18T22:38:47Z,Arundinella grevillensis,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9783568,,,
167249,1227491,3669610,6825,,NSW Office of Environment & Heritage,EN,https://www.environment.nsw.gov.au/threatenedspeciesapp/profile.aspx?id=10625,,,40,2021-03-23 03:03:47.546522,2021-03-23 03:04:13.331406,New South Wales,"New South Wales, AU",1227491,https://www.inaturalist.org/taxa/1227491,https://www.inaturalist.org/taxa/1227491,https://www.inaturalist.org/taxa/566281,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Phyllodes,imperialis,smithersi,2021-03-23T03:42:06Z,Phyllodes imperialis smithersi,subspecies,https://biodiversity.org.au/afd/taxa/Phyllodes_imperialis_smithersi,,,
167250,1227491,3669610,6744,,Australian Government,EN,http://www.environment.gov.au/biodiversity/threatened/conservation-advices/phyllodes-imperialis,,,40,2021-03-23 03:03:47.615356,2021-03-23 03:04:13.438718,Australia,Australia,1227491,https://www.inaturalist.org/taxa/1227491,https://www.inaturalist.org/taxa/1227491,https://www.inaturalist.org/taxa/566281,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Phyllodes,imperialis,smithersi,2021-03-23T03:42:06Z,Phyllodes imperialis smithersi,subspecies,https://biodiversity.org.au/afd/taxa/Phyllodes_imperialis_smithersi,,,
168010,1097883,58320,7308,,Queensland Nature Conservation Act 1992,CR,https://apps.des.qld.gov.au/species-search/details/?id=31680,,,50,2021-05-10 05:32:10.412753,2021-05-10 05:32:10.412753,Queensland,"Queensland, AU",1097883,https://www.inaturalist.org/taxa/1097883,https://www.inaturalist.org/taxa/1097883,https://www.inaturalist.org/taxa/92930,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Zieria,scopulus,,2021-05-10T05:32:10Z,Zieria scopulus,species,https://eol.org/pages/52204451,,,
223318,1192957,3669610,7308,,Queensland Nature Conservation Act 1992,VU,https://apps.des.qld.gov.au/species-search/details/?id=18196,,,30,2021-10-10 11:02:05.957016,2021-10-10 11:02:05.957016,Queensland,"Queensland, AU",1192957,https://www.inaturalist.org/taxa/1192957,https://www.inaturalist.org/taxa/1192957,https://www.inaturalist.org/taxa/869912,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Caustis,blakei,macrantha,2021-10-10T11:02:05Z,Caustis blakei macrantha,subspecies,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:994171-1,,,
168012,136285,3669610,6825,,New South Wales Office of Environment and Heritage,EN,https://www.environment.nsw.gov.au/threatenedspeciesapp/profile.aspx?id=10131,,,40,2021-05-10 13:38:11.629871,2021-05-10 13:38:11.629871,New South Wales,"New South Wales, AU",136285,https://www.inaturalist.org/taxa/136285,https://www.inaturalist.org/taxa/136285,https://www.inaturalist.org/taxa/52387,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Callitris,baileyi,,2021-05-10T13:38:11Z,Callitris baileyi,species,,,,
168013,136285,3669610,7308,,Queensland Nature Conservation Act 1992,NT,https://apps.des.qld.gov.au/species-search/details/?id=14766,,,20,2021-05-10 13:38:11.697873,2021-05-10 13:38:11.697873,Queensland,"Queensland, AU",136285,https://www.inaturalist.org/taxa/136285,https://www.inaturalist.org/taxa/136285,https://www.inaturalist.org/taxa/52387,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Callitris,baileyi,,2021-05-10T13:38:11Z,Callitris baileyi,species,,,,
152717,140454,708886,7308,16653,Queensland Government,Confidential,https://apps.des.qld.gov.au/species-search/details/?id=21267,Listed as 'confidential' by the Queensland Department of Environment and Science,obscured,0,2019-07-23 00:08:39.407138,2021-08-04 12:37:52.963949,Queensland,"Queensland, AU",140454,https://www.inaturalist.org/taxa/140454,https://www.inaturalist.org/taxa/140454,https://www.inaturalist.org/taxa/790381,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Phaius,,,2021-07-26T04:59:28Z,Phaius,genus,http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2348051,,,
168001,714959,3669610,6825,,NSW Office of Environment & Heritage,VU,https://www.environment.nsw.gov.au/threatenedSpeciesApp/profile.aspx?id=10591,,,30,2021-05-09 07:54:18.438236,2021-05-09 07:54:18.438236,New South Wales,"New South Wales, AU",714959,https://www.inaturalist.org/taxa/714959,https://www.inaturalist.org/taxa/714959,https://www.inaturalist.org/taxa/201347,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Persoonia,acerosa,,2021-05-09T07:54:18Z,Persoonia acerosa,species,http://eol.org/pages/5121087,,,
168002,714959,3669610,6744,,Australian Government,VU,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=7232,,,30,2021-05-09 07:54:18.798785,2021-05-09 07:54:18.798785,Australia,Australia,714959,https://www.inaturalist.org/taxa/714959,https://www.inaturalist.org/taxa/714959,https://www.inaturalist.org/taxa/201347,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Persoonia,acerosa,,2021-05-09T07:54:18Z,Persoonia acerosa,species,http://eol.org/pages/5121087,,,
168028,1084244,702203,7830,,Rare Plants of Victoria,CR,http://www.viridans.com/RAREPL/oncecommon.htm,,,50,2021-05-11 01:21:06.087344,2021-05-11 01:21:06.087344,Victoria,"Victoria, AU",1084244,https://www.inaturalist.org/taxa/1084244,https://www.inaturalist.org/taxa/1084244,https://www.inaturalist.org/taxa/147472,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Pimelea,spinescens,,2021-05-11T01:21:06Z,Pimelea spinescens,species,,,,
168029,1089573,702203,7830,,Rare Plants of Victoria,CR,http://www.viridans.com/RAREPL/oncecommon.htm,,,50,2021-05-11 01:25:07.230763,2021-05-11 01:25:07.230763,Victoria,"Victoria, AU",1089573,https://www.inaturalist.org/taxa/1089573,https://www.inaturalist.org/taxa/1089573,https://www.inaturalist.org/taxa/1084244,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Pimelea,spinescens,pubiflora,2021-05-11T01:25:07Z,Pimelea spinescens pubiflora,subspecies,,,,
168030,1084245,702203,7830,,Rare Plants of Victoria,CR,http://www.viridans.com/RAREPL/oncecommon.htm,,,50,2021-05-11 01:29:19.427979,2021-05-11 01:29:19.427979,Victoria,"Victoria, AU",1084245,https://www.inaturalist.org/taxa/1084245,https://www.inaturalist.org/taxa/1084245,https://www.inaturalist.org/taxa/1084244,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Pimelea,spinescens,spinescens,2021-11-09T06:14:22Z,Pimelea spinescens spinescens,subspecies,,,,
168031,634763,702203,6744,,Australian Government,EN,http://www.environment.gov.au/resource/national-recovery-plan-button-wrinklewort-rutidosis%C2%A0leptorrhynchoides,,,40,2021-05-11 02:06:04.159153,2021-05-11 02:11:40.95659,Australia,Australia,634763,https://www.inaturalist.org/taxa/634763,https://www.inaturalist.org/taxa/634763,https://www.inaturalist.org/taxa/447217,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Rutidosis,leptorhynchoides,,2021-05-11T02:06:04Z,Rutidosis leptorhynchoides,species,http://eol.org/pages/5123658,,,
168032,634763,702203,7830,,Victoria,EN ,http://www.environment.gov.au/resource/national-recovery-plan-button-wrinklewort-rutidosis%C2%A0leptorrhynchoides,,,40,2021-05-11 02:06:04.235854,2021-05-11 02:11:41.069598,Victoria,"Victoria, AU",634763,https://www.inaturalist.org/taxa/634763,https://www.inaturalist.org/taxa/634763,https://www.inaturalist.org/taxa/447217,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Rutidosis,leptorhynchoides,,2021-05-11T02:06:04Z,Rutidosis leptorhynchoides,species,http://eol.org/pages/5123658,,,
168033,634763,702203,6825,,Threatened Species Protection Act 1995,EN,http://www.environment.gov.au/resource/national-recovery-plan-button-wrinklewort-rutidosis%C2%A0leptorrhynchoides,,,20,2021-05-11 02:06:04.348329,2021-05-11 02:12:27.785571,New South Wales,"New South Wales, AU",634763,https://www.inaturalist.org/taxa/634763,https://www.inaturalist.org/taxa/634763,https://www.inaturalist.org/taxa/447217,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Rutidosis,leptorhynchoides,,2021-05-11T02:06:04Z,Rutidosis leptorhynchoides,species,http://eol.org/pages/5123658,,,
168034,634763,702203,12986,,Nature Conservation Act 1980,EN,http://www.environment.gov.au/resource/national-recovery-plan-button-wrinklewort-rutidosis%C2%A0leptorrhynchoides,,,40,2021-05-11 02:11:41.263491,2021-05-11 02:12:27.880297,Australian Capital Territory,"Australian Capital Territory, AU",634763,https://www.inaturalist.org/taxa/634763,https://www.inaturalist.org/taxa/634763,https://www.inaturalist.org/taxa/447217,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Rutidosis,leptorhynchoides,,2021-05-11T02:06:04Z,Rutidosis leptorhynchoides,species,http://eol.org/pages/5123658,,,
223194,1125311,702203,6744,,Environment Protection and Biodiversity Conservation Act 1999,EN,https://collections.ala.org.au/public/show/dr656,,,40,2021-10-06 01:14:17.199238,2021-10-06 01:14:17.199238,Australia,Australia,1125311,https://www.inaturalist.org/taxa/1125311,https://www.inaturalist.org/taxa/1125311,https://www.inaturalist.org/taxa/92930,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Zieria,bifida,,2021-10-06T01:14:17Z,Zieria bifida,species,,,,
223195,1125311,702203,7308,,Queensland Nature Conservation Act 1992,EN,https://collections.ala.org.au/public/show/dr652,,,40,2021-10-06 01:14:17.270669,2021-10-06 01:14:17.270669,Queensland,"Queensland, AU",1125311,https://www.inaturalist.org/taxa/1125311,https://www.inaturalist.org/taxa/1125311,https://www.inaturalist.org/taxa/92930,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Zieria,bifida,,2021-10-06T01:14:17Z,Zieria bifida,species,,,,
152769,82321,708886,7308,16653,Queensland Government,Confidential,https://apps.des.qld.gov.au/species-search/details/?id=21522,Listed as 'confidential' by the Queensland Department of Environment and Science,obscured,0,2019-07-23 00:08:53.08954,2021-08-04 12:45:17.048705,Queensland,"Queensland, AU",82321,https://www.inaturalist.org/taxa/82321,https://www.inaturalist.org/taxa/82321,https://www.inaturalist.org/taxa/790381,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Spathoglottis,,,2021-08-04T12:45:17Z,Spathoglottis,genus,http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2284787,,,
223430,1125278,3669610,7308,,Queensland Nature Conservation Act 1992,NT,https://apps.des.qld.gov.au/species-search/details/?id=11592,,,20,2021-10-18 22:42:33.583404,2021-10-18 22:42:33.583404,Queensland,"Queensland, AU",1125278,https://www.inaturalist.org/taxa/1125278,https://www.inaturalist.org/taxa/1125278,https://www.inaturalist.org/taxa/83598,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Hibbertia,hexandra,,2021-10-18T22:42:33Z,Hibbertia hexandra,species,https://eol.org/pages/49430857,,,
223431,1125278,3669610,6825,,NSW Office of Environment & Heritage,EN,https://www.environment.nsw.gov.au/threatenedSpeciesApp/profile.aspx?id=10399,,obscured,40,2021-10-18 22:42:33.653204,2021-10-18 22:42:33.653204,New South Wales,"New South Wales, AU",1125278,https://www.inaturalist.org/taxa/1125278,https://www.inaturalist.org/taxa/1125278,https://www.inaturalist.org/taxa/83598,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Hibbertia,hexandra,,2021-10-18T22:42:33Z,Hibbertia hexandra,species,https://eol.org/pages/49430857,,,
223432,1039197,3669610,7308,,Queensland Nature Conservation Act 1992,NT,https://apps.des.qld.gov.au/species-search/details/?id=13124,,,20,2021-10-18 22:44:03.024572,2021-10-18 22:44:03.024572,Queensland,"Queensland, AU",1039197,https://www.inaturalist.org/taxa/1039197,https://www.inaturalist.org/taxa/1039197,https://www.inaturalist.org/taxa/51597,Plantae,Tracheophyta,Magnoliopsida,Apiales,Pittosporaceae,Pittosporum,oreillyanum,,2021-10-18T22:44:03Z,Pittosporum oreillyanum,species,https://eol.org/pages/5555952,,,
223433,786491,3669610,7308,,Queensland Nature Conservation Act 1992,VU,https://apps.des.qld.gov.au/species-search/details/?id=13515,,,30,2021-10-18 22:45:25.469928,2021-10-18 22:45:25.469928,Queensland,"Queensland, AU",786491,https://www.inaturalist.org/taxa/786491,https://www.inaturalist.org/taxa/786491,https://www.inaturalist.org/taxa/354018,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Westringia,sericea,,2021-10-18T22:45:25Z,Westringia sericea,species,http://eol.org/pages/5384295,,,
164693,178224,472970,7308,,QLD DEHP,E,https://apps.des.qld.gov.au/species-search/details/?id=19354,,obscured,40,2020-12-09 14:25:40.85202,2021-10-18 22:55:53.76489,Queensland,"Queensland, AU",178224,https://www.inaturalist.org/taxa/178224,https://www.inaturalist.org/taxa/178224,https://www.inaturalist.org/taxa/178223,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Cunoniaceae,Eucryphia,jinksii,,2021-03-27T07:00:27Z,Eucryphia jinksii,species,http://www.ubio.org/browser/details.php?namebankID=3460728,,,
265771,1399684,58320,6744,,Australian Government,EN,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=21484,,open,40,2022-07-02 11:18:47.706074,2022-07-02 11:23:35.498769,Australia,Australia,1399684,https://www.inaturalist.org/taxa/1399684,https://www.inaturalist.org/taxa/1399684,https://www.inaturalist.org/taxa/319392,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Diploglottis,campbellii,,2022-07-02T11:18:33Z,Diploglottis campbellii,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:782806-1,,,
170275,508987,702203,7830,,FFG Threatened List,CR,https://www.environment.vic.gov.au/__data/assets/pdf_file/0031/533893/20210714-FFG-Threatened-List.pdf,,obscured,50,2021-07-29 13:04:57.268342,2021-07-29 13:04:57.268342,Victoria,"Victoria, AU",508987,https://www.inaturalist.org/taxa/508987,https://www.inaturalist.org/taxa/508987,https://www.inaturalist.org/taxa/4116,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Diomedea,epomophora,,2022-08-23T15:45:00Z,Diomedea epomophora,species,http://www.birds.cornell.edu/clementschecklist/download/,,,
170276,508987,702203,6744,,Environmental Protection and Biodiversity Conservation Act 1999,VU,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=89221,,obscured,30,2021-07-29 13:07:01.314046,2021-07-29 13:07:01.314046,Australia,Australia,508987,https://www.inaturalist.org/taxa/508987,https://www.inaturalist.org/taxa/508987,https://www.inaturalist.org/taxa/4116,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Diomedea,epomophora,,2022-08-23T15:45:00Z,Diomedea epomophora,species,http://www.birds.cornell.edu/clementschecklist/download/,,,
168761,1240489,527710,6744,,Australian Government,Vulnerable,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=13451,,,30,2021-05-17 02:04:24.607255,2021-05-17 02:11:42.824335,Australia,Australia,1240489,https://www.inaturalist.org/taxa/1240489,https://www.inaturalist.org/taxa/1240489,https://www.inaturalist.org/taxa/139756,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Archidendron,lovelliae,,2021-05-17T02:11:42Z,Archidendron lovelliae,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/586795,,,
168762,1240489,527710,7308,,Queensland Nature Conservation Act 1992,Vulnerable,https://apps.des.qld.gov.au/species-search/details/?id=14035,,,30,2021-05-17 02:04:24.714135,2021-05-17 02:11:42.993765,Queensland,"Queensland, AU",1240489,https://www.inaturalist.org/taxa/1240489,https://www.inaturalist.org/taxa/1240489,https://www.inaturalist.org/taxa/139756,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Archidendron,lovelliae,,2021-05-17T02:11:42Z,Archidendron lovelliae,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/586795,,,
170277,508987,702203,6899,,"Department of Environment and Heritage, South Australia",VU,https://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=89221,,obscured,30,2021-07-29 13:12:00.353243,2021-07-29 13:12:00.353243,South Australia,"South Australia, AU",508987,https://www.inaturalist.org/taxa/508987,https://www.inaturalist.org/taxa/508987,https://www.inaturalist.org/taxa/4116,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Diomedea,epomophora,,2022-08-23T15:45:00Z,Diomedea epomophora,species,http://www.birds.cornell.edu/clementschecklist/download/,,,
