vba_taxonID,vba_name,vba_status,vba_geoprivacy,lsid,scientificName,type,genusOrAbove,specificEpithet,parsed,parsedPartially,canonicalName,canonicalNameComplete,canonicalNameWithMarker,rankMarker,infraSpecificEpithet,infraGeneric,sensu,bracketAuthorship,remarks,notho,authorship,vba_scientificName,new_geoprivacy,status_id,scientificName_x,taxon_id,user_id,description,iucn,authority,status,geoprivacy,place_id,place_display_name,new_url,new_description,new_authority,new_place_id,new_username,new_iucn_equivalent,new_status,id,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,infraspecificEpithet,modified,scientificName_y,taxonRank,references
502669,,Endangered,,https://id.biodiversity.org.au/node/apni/2911585,,,,,,,,,,,,,,,,,,Pomaderris pilifera pilifera,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2911585,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
505903,,Critically Endangered,,https://id.biodiversity.org.au/name/apni/51264606,,,,,,,,,,,,,,,,,,Prasophyllum argillaceum,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/name/apni/51264606,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
502746,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2915013,,,,,,,,,,,,,,,,,,Prostanthera nivea nivea,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2915013,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
506573,,Critically Endangered,,https://id.biodiversity.org.au/node/ausmoss/2917889,,,,,,,,,,,,,,,,,,Pseudocephalozia paludicola,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/ausmoss/2917889,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
500601,,Endangered,,https://id.biodiversity.org.au/node/apni/8488323,,,,,,,,,,,,,,,,,,Psychrophila introloba,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/8488323,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
504727,,Critically Endangered,,https://id.biodiversity.org.au/taxon/apni/51411996,,,,,,,,,,,,,,,,,,Pterostylis aenigma,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51411996,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
502800,,Vulnerable,,https://id.biodiversity.org.au/taxon/apni/51412170,,,,,,,,,,,,,,,,,,Pterostylis ingens,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51412170,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
502820,,Endangered,,https://id.biodiversity.org.au/taxon/apni/51412418,,,,,,,,,,,,,,,,,,Pterostylis toveyana,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51412418,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
505911,,Endangered,,https://id.biodiversity.org.au/taxon/apni/51412090,,,,,,,,,,,,,,,,,,Pterostylis cucullata cucullata,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51412090,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
505912,,Endangered,,https://id.biodiversity.org.au/taxon/apni/51412090,,,,,,,,,,,,,,,,,,Pterostylis cucullata sylvicola,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51412090,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
507754,,Endangered,,https://id.biodiversity.org.au/node/apni/2920585,,,,,,,,,,,,,,,,,,Ranunculus ligulatus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2920585,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
502888,,Endangered,,https://id.biodiversity.org.au/node/apni/2914508,,,,,,,,,,,,,,,,,,Ranunculus eichlerianus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2914508,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
502915,,Endangered,,https://id.biodiversity.org.au/node/apni/2895671,,,,,,,,,,,,,,,,,,Ranunculus undosus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2895671,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
502929,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2907565,,,,,,,,,,,,,,,,,,Rhagodia parabolica,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2907565,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
502934,,Endangered,,https://id.biodiversity.org.au/node/apni/2901528,,,,,,,,,,,,,,,,,,Rhyncharrhena linearis,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2901528,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
506652,,Critically Endangered,,https://id.biodiversity.org.au/node/ausmoss/2920722,,,,,,,,,,,,,,,,,,Riella spiculata,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/ausmoss/2920722,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
502981,,Critically Endangered,,https://id.biodiversity.org.au/node/apni/2890223,,,,,,,,,,,,,,,,,,Rutidosis helichrysoides helichrysoides,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2890223,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
504913,,Endangered,,https://id.biodiversity.org.au/node/apni/2892414,,,,,,,,,,,,,,,,,,Rytidosperma oreophilum,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2892414,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
505308,,Endangered,,https://id.biodiversity.org.au/node/apni/2901320,,,,,,,,,,,,,,,,,,Salsola tragus pontica,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2901320,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
503015,,Endangered,,https://id.biodiversity.org.au/taxon/apni/51311232,,,,,,,,,,,,,,,,,,Sauropus trachyspermus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51311232,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
503032,,Endangered,,https://id.biodiversity.org.au/taxon/apni/51266773,,,,,,,,,,,,,,,,,,Schizeilema fragoseum,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51266773,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
503034,,Critically Endangered,,https://id.biodiversity.org.au/node/apni/7125108,,,,,,,,,,,,,,,,,,Schoenoplectiella dissachantha,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/7125108,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
503052,,Endangered,,https://id.biodiversity.org.au/node/apni/2900041,,,,,,,,,,,,,,,,,,Schoenus racemosus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2900041,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
503053,,Endangered,,https://id.biodiversity.org.au/node/apni/2903833,,,,,,,,,,,,,,,,,,Schoenus sculptus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2903833,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
507153,,Critically Endangered,,https://id.biodiversity.org.au/node/apni/2916711,,,,,,,,,,,,,,,,,,Senecio glabrescens,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2916711,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
505517,,Endangered,,https://id.biodiversity.org.au/node/apni/2904222,,,,,,,,,,,,,,,,,,Senecio linearifolius gariwerdensis,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2904222,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
505519,,Critically Endangered,,https://id.biodiversity.org.au/node/apni/2919058,,,,,,,,,,,,,,,,,,Senecio linearifolius graniticola,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2919058,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
507145,,Endangered,,https://id.biodiversity.org.au/node/apni/2897786,,,,,,,,,,,,,,,,,,Senecio linearifolius intermedius,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2897786,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
503122,,Endangered,,https://id.biodiversity.org.au/node/apni/2918918,,,,,,,,,,,,,,,,,,Senecio pectinatus major,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2918918,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
503117,,Endangered,,https://id.biodiversity.org.au/node/apni/2915015,,,,,,,,,,,,,,,,,,Senecio pilosicristus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2915015,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
505452,,Critically Endangered,,https://id.biodiversity.org.au/taxon/apni/51285722,,,,,,,,,,,,,,,,,,Sesbania cannabina cannabina,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51285722,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
501990,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2920428,,,,,,,,,,,,,,,,,,Styphelia riparia,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2920428,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
503319,,Critically Endangered,,https://id.biodiversity.org.au/node/apni/2901681,,,,,,,,,,,,,,,,,,Swainsona adenophylla,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2901681,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
504945,,Endangered,,https://id.biodiversity.org.au/node/apni/2905348,,,,,,,,,,,,,,,,,,Swainsona reticulata,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2905348,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
505775,,Critically Endangered,,https://id.biodiversity.org.au/node/apni/2919457,,,,,,,,,,,,,,,,,,Synaptantha tillaeacea tillaeacea,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2919457,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
501594,,Endangered,,https://id.biodiversity.org.au/node/apni/2910338,,,,,,,,,,,,,,,,,,Tecticornia pterygosperma pterygosperma,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2910338,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
507762,,Endangered,,https://id.biodiversity.org.au/node/apni/2919867,,,,,,,,,,,,,,,,,,Teucrium thieleanum,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2919867,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
503365,,Endangered,,https://id.biodiversity.org.au/taxon/apni/51414254,,,,,,,,,,,,,,,,,,Thelymitra chasmogama,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51414254,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
503371,,Endangered,,https://id.biodiversity.org.au/taxon/apni/51414316,,,,,,,,,,,,,,,,,,Thelymitra irregularis,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51414316,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
503377,,Vulnerable,,https://id.biodiversity.org.au/taxon/apni/51414344,,,,,,,,,,,,,,,,,,Thelymitra macmillanii,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51414344,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
504005,,Critically Endangered,,https://id.biodiversity.org.au/taxon/apni/51414360,,,,,,,,,,,,,,,,,,Thelymitra merraniae,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/taxon/apni/51414360,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
507719,,Endangered,,https://id.biodiversity.org.au/node/apni/2897986,,,,,,,,,,,,,,,,,,Trachymene composita robertsonii,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2897986,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
505004,,Endangered,,https://id.biodiversity.org.au/node/apni/2907436,,,,,,,,,,,,,,,,,,Trachymene humilis humilis,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2907436,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
506683,,Critically Endangered,,NZOR-6-96345,,,,,,,,,,,,,,,,,,Tricholepidozia pulcherrima mooreana,open,,,,,,,,,,,,https://bie.ala.org.au/species/NZOR-6-96345,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
503452,,Endangered,,https://id.biodiversity.org.au/node/apni/2898984,,,,,,,,,,,,,,,,,,Trigonella suavissima,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2898984,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
503481,,Endangered,,https://id.biodiversity.org.au/node/apni/2907108,,,,,,,,,,,,,,,,,,Utricularia monanthos,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2907108,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
505793,,Endangered,,https://id.biodiversity.org.au/node/apni/2902388,,,,,,,,,,,,,,,,,,Viola zophodes,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2902388,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
505874,,Endangered,,https://id.biodiversity.org.au/node/apni/2910486,,,,,,,,,,,,,,,,,,Viola betonicifolia novaguineensis,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2910486,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
505068,,Endangered,,https://id.biodiversity.org.au/node/apni/2897454,,,,,,,,,,,,,,,,,,Vittadinia cuneata hirsuta,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2897454,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
504064,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2898456,,,,,,,,,,,,,,,,,,Wahlenbergia planiflora planiflora,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2898456,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
503602,,Endangered,,https://id.biodiversity.org.au/node/apni/7860282,,,,,,,,,,,,,,,,,,Zieria aspalathoides aspalathoides,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/7860282,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
503610,,Endangered,,https://id.biodiversity.org.au/node/apni/2911411,,,,,,,,,,,,,,,,,,Zoysia macrantha walshii,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://id.biodiversity.org.au/node/apni/2911411,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
11543,,Vulnerable,,ALA_DR655_1937,,,,,,,,,,,,,,,,,,Arctophoca forsteri,open,,,,,,,,,,,,https://bie.ala.org.au/species/ALA_DR655_1937,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
15096,,Endangered,,https://biodiversity.org.au/afd/taxa/d16aaef6-38b2-466a-b4b7-c9d3c31ba19e,,,,,,,,,,,,,,,,,,Australomedusa baylii,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/d16aaef6-38b2-466a-b4b7-c9d3c31ba19e,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
11617,,Critically Endangered,,https://biodiversity.org.au/afd/taxa/f675ec46-c333-45a9-a3d1-1ebdb50712ce,,,,,,,,,,,,,,,,,,Tursiops australis,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/f675ec46-c333-45a9-a3d1-1ebdb50712ce,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
15204,,Vulnerable,,https://biodiversity.org.au/afd/taxa/f45f79a1-d21f-410b-94ab-436b17a63ade,,,,,,,,,,,,,,,,,,Allocharopa erskinensis,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/f45f79a1-d21f-410b-94ab-436b17a63ade,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
11182,,Extinct,,https://biodiversity.org.au/afd/taxa/2fa8d91d-8e8a-4a83-87e9-562ec0aecdef,,,,,,,,,,,,,,,,,,Bettongia gaimardi gaimardi,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/2fa8d91d-8e8a-4a83-87e9-562ec0aecdef,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Extinct,,,,,,,,,,,,,,,
61181,,Extinct,,https://biodiversity.org.au/afd/taxa/64125c74-d730-477a-b051-88186b8177ce,,,,,,,,,,,,,,,,,,Bettongia penicillata penicillata,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/64125c74-d730-477a-b051-88186b8177ce,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Extinct,,,,,,,,,,,,,,,
10498,,Vulnerable,,https://biodiversity.org.au/afd/taxa/c88390d9-2583-474b-b576-b00349b7eb3b,,,,,,,,,,,,,,,,,,Calamanthus pyrrhopygius,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/c88390d9-2583-474b-b576-b00349b7eb3b,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
61835,,Vulnerable,,https://biodiversity.org.au/afd/taxa/c2056f1b-fcde-45b9-904b-1cab280368d1,,,,,,,,,,,,,,,,,,Canis lupus dingo,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/c2056f1b-fcde-45b9-904b-1cab280368d1,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
11008,,Endangered,,https://biodiversity.org.au/afd/taxa/a4ef7496-ba95-481c-b3a5-a6ed66f37394,,,,,,,,,,,,,,,,,,Dasyurus maculatus maculatus,open,,,,,,,,,,,,https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/a4ef7496-ba95-481c-b3a5-a6ed66f37394,See https://discover.data.vic.gov.au/dataset/victorian-biodiversity-atlas-vba-taxa-list1,"Victorian Department of Energy, Environment and Climate Action",7830,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
