wildnetTaxonID,name,status,wildnet_geoprivacy,lsid,scientificName,canonicalName,canonicalNameComplete,type,rankMarker,new_geoprivacy,status_id,taxon_id,user_id,description,iucn,authority,status_inat,geoprivacy,place_id,place_display_name,new_authority,new_description,new_url,new_place_id,new_username,new_iucn_equivalent,new_status,id,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,taxonRank,references
32242,,Near Threatened,,https://id.biodiversity.org.au/node/apni/2896268,Planchonella xylocarpa,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=32242,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
11646,,Endangered,,https://id.biodiversity.org.au/node/apni/2887072,Plesioneuron tuberculatum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=11646,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
30802,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51407888,Plexaure crassiuscula,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=30802,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
35025,,Endangered,,https://id.biodiversity.org.au/taxon/apni/51268803,Pluchea alata,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=35025,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
34216,,Endangered,,https://id.biodiversity.org.au/node/apni/2916076,Pluchea punctata,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=34216,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
35538,,Vulnerable,,https://id.biodiversity.org.au/taxon/apni/51268815,Pluchea tenuis,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=35538,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
11699,,Near Threatened,,https://id.biodiversity.org.au/node/apni/2887362,Pneumatopteris costata,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=11699,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
14326,,Special least concern,,https://id.biodiversity.org.au/node/apni/2889978,Pneumatopteris sogerensis,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=14326,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
30919,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2890149,Polianthion minutiflorum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=30919,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
33350,,Vulnerable,,https://id.biodiversity.org.au/node/apni/7411678,Polyphlebium endlicherianum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=33350,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
13812,,Special least concern,,https://id.biodiversity.org.au/node/apni/7412397,Polyphlebium venosum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=13812,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
11178,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2907834,Polyscias bellendenkerensis,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=11178,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
9230,,Endangered,,https://id.biodiversity.org.au/node/apni/2900068,Pomaderris clivicola,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=9230,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
18233,,Endangered,,https://id.biodiversity.org.au/node/apni/2906250,Pomaderris coomingalensis,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=18233,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
18794,,Vulnerable,,https://biodiversity.org.au/afd/taxa/76cb4b83-1a55-4ff8-98ff-4e7eb6fc0c9b,Potorous tridactylus tridactylus,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=18794,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
7909,,Near Threatened,,https://id.biodiversity.org.au/taxon/apni/51409753,Prasophyllum exilis,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=7909,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
39916,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51406041,Prasophyllum parvicallum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39916,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
11703,,Special least concern,,https://id.biodiversity.org.au/node/apni/2912710,Pronephrium asperum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=11703,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
11654,,Special least concern,,https://id.biodiversity.org.au/node/apni/2915407,Pronephrium triphyllum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=11654,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
6224,,Special least concern,,https://id.biodiversity.org.au/node/apni/2895412,Prosaptia fuscopilosa,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=6224,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
26350,,Near Threatened,,https://id.biodiversity.org.au/node/apni/2919730,Pseudanthus pauciflorus arenicola,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=26350,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
26349,,Near Threatened,,https://id.biodiversity.org.au/node/apni/2899583,Pseudanthus pauciflorus pauciflorus,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=26349,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
41166,,Extinct in the wild,,ALA_DR652_1073,Pseudodiphasium volubile,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41166,7308,peggydnew,Vulnerable,Extinct in the wild,,,,,,,,,,,,,,,
41172,,Special least concern,,ALA_DR652_1075,Pseudolycopodiella serpentina,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41172,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
41059,,Special least concern,,ALA_DR652_1076,Pseudolycopodium densum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41059,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
16379,,Near Threatened,,https://id.biodiversity.org.au/taxon/apni/51266719,Pseuduvaria hylandii,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=16379,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
35021,,Endangered,,https://id.biodiversity.org.au/taxon/apni/51412054,Pterostylis caligna,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=35021,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
40233,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51412404,Pterostylis ophioglossa fusca,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=40233,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
41381,,Special least concern,,ALA_DR652_1647,Pterostylis venusta,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41381,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
39917,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51412254,Pterostylis whitei,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39917,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
35544,,Extinct in the wild,,https://id.biodiversity.org.au/taxon/apni/51266564,Ptilotus senarius,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=35544,7308,peggydnew,Vulnerable,Extinct in the wild,,,,,,,,,,,,,,,
30796,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51412984,Rhipidorchis micrantha,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=30796,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
27480,,Critically Endangered,,https://id.biodiversity.org.au/node/apni/2908475,Rhodamnia longisepala,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=27480,7308,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
16292,,Endangered,,https://id.biodiversity.org.au/node/apni/2900749,Rhodomyrtus canescens,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=16292,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
21410,,Least concern,,ALA_DR493_683,Rhynchophreatia,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=21410,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
39918,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51413211,Robiquetia rectifolia,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39918,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
39907,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51407830,Saccolabium virgatum,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39907,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
1008,,Endangered,,https://biodiversity.org.au/afd/taxa/9c584e96-f69b-4607-9138-443c559e1371,Saccolaimus saccolaimus nudicluniatus,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=1008,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
35326,,Endangered,,https://id.biodiversity.org.au/taxon/apni/51406107,Salacistis ochroleuca,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=35326,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
33392,,Near Threatened,,https://id.biodiversity.org.au/node/apni/2891526,Samadera baileyana,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=33392,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
6233,,Endangered,,https://id.biodiversity.org.au/node/apni/2903807,Sankowskya stipularis,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=6233,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
39908,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51413227,Sarcochilus bancroftii,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39908,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
39909,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51396363,Sarcochilus newportii,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39909,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
39910,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51414481,Sarcochilus platystachys,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39910,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
12663,,Vulnerable,,https://id.biodiversity.org.au/taxon/apni/51413261,Schoenorchis sarcophylla,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=12663,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
9781,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2898594,Sclerolaena blakei,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=9781,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
41449,,Endangered,,ALA_DR652_1948,Scleromitrion gibsonii,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41449,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
41466,,Near Threatened,,ALA_DR652_1949,Scleromitrion polycladum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41466,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
9412,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2915234,Scrotochloa tararaensis,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=9412,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
10614,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2895864,Scrotochloa urceolata,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=10614,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
34732,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2914004,Senegalia pennata kerrii,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=34732,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
35541,,Critically Endangered,,https://id.biodiversity.org.au/taxon/apni/51294271,Solanum adoxum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=35541,7308,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
13789,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2904378,Solanum callium,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=13789,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
13540,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2892728,Solanum dunalianum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=13540,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
29793,,Endangered,,https://id.biodiversity.org.au/node/apni/2901149,Solanum graniticum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=29793,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
29798,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2889528,Solanum lythrocarpum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=29798,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
33795,,Critically Endangered,,https://id.biodiversity.org.au/node/apni/2891006,Solanum orgadophilum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=33795,7308,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
34296,,Endangered,,https://id.biodiversity.org.au/node/apni/2895655,Solanum unispinum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=34296,7308,peggydnew,Vulnerable,Endangered,,,,,,,,,,,,,,,
38625,,,,ALA_DR493_717,Spathoglottis papuana puberiflora,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=38625,7308,peggydnew,Vulnerable,Confidential,,,,,,,,,,,,,,,
39911,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51413269,Spathoglottis soutteriana,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=39911,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
40956,,Least concern,,https://id.biodiversity.org.au/taxon/apni/51290628,Speculantha borealis,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=40956,7308,peggydnew,Vulnerable,Least concern,,,,,,,,,,,,,,,
14217,,Special least concern,,https://id.biodiversity.org.au/node/apni/2899611,Sphaerostephanos heterocarpus,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=14217,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
10248,,Special least concern,,https://id.biodiversity.org.au/node/apni/2892385,Sphaerostephanos unitus unitus,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=10248,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
13746,,Near Threatened,,https://id.biodiversity.org.au/node/apni/2905478,Steganthera australiana,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=13746,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
31415,,Near Threatened,,https://id.biodiversity.org.au/taxon/apni/51301173,Steganthera laxiflora lewisensis,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=31415,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
29779,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2913470,Stenanthemum argenteum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=29779,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
12558,,Near Threatened,,https://id.biodiversity.org.au/node/apni/2917773,Sterculia shillinglawii shillinglawii,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=12558,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
41758,,Special least concern,,https://id.biodiversity.org.au/taxon/apni/51413285,Stigmatodactylus amplexicaulis,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41758,7308,peggydnew,Vulnerable,Special least concern,,,,,,,,,,,,,,,
41755,,Near Threatened,,https://id.biodiversity.org.au/taxon/apni/51413287,Stigmatodactylus sublestus,,,,,obscured,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41755,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
41516,,Vulnerable,,ALA_DR652_768,Styphelia malayana novoguineensis,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=41516,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
13752,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2899126,Symplocos crassiramifera,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=13752,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
7609,,Vulnerable,,https://id.biodiversity.org.au/node/apni/2908515,Symplocos graniticola,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=7609,7308,peggydnew,Vulnerable,Vulnerable,,,,,,,,,,,,,,,
34388,,Near Threatened,,https://id.biodiversity.org.au/taxon/apni/51368283,Symplocos oresbia,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=34388,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
34199,,Near Threatened,,https://id.biodiversity.org.au/taxon/apni/51294456,Symplocos wooroonooran,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=34199,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
13359,,Near Threatened,,https://id.biodiversity.org.au/node/apni/2917951,Syzygium buettnerianum,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=13359,7308,peggydnew,Vulnerable,Near Threatened,,,,,,,,,,,,,,,
28903,,Critically Endangered,,https://id.biodiversity.org.au/node/apni/2911189,Syzygium fratris,,,,,open,,,,,,,,,,,Qld Department of Environment and Science,Listed as Confidential - refer to https://www.data.qld.gov.au/dataset/queensland-confidential-species,https://apps.des.qld.gov.au/species-search/details/?id=28903,7308,peggydnew,Vulnerable,Critically Endangered,,,,,,,,,,,,,,,
