,Name ID,Taxon, WA Status,WA Rank,WA IUCN Criteria,EPBC,DBCA Region,DBCA District,Distribution,Flowering Period,Recovery Plan,Notes
805,44479,Calandrinia butcherensis,1,,,,MWST,GERALDTON,Murchison,mid Aug - early Oct,,
806,2851,Calandrinia dielsii,2,,,,MWST,MOORA,Watheroo,-,,
807,29694,Calandrinia kalanniensis,2,,,,WHTB,CENTRAL WHEATBELT,"Kalannie, Petrudor Rock, Xantippe Rock, Karara Station, Bonnie Rock, Yanneymooning NR, Hughden Rock",Dec-Jan,,
808,48774,Calandrinia lefroyensis,1,,,,GOLD,KALGOORLIE,Lake Lefroy,,,
809,43640,Calandrinia mirabilis,1,,,,MWST,GERALDTON,"Landor Stn., Mt Clere Stn.",Jul-Aug,,
810,41984,Calandrinia operta,1,,,,MWST,SHARK BAY,Shark Bay,Aug,,
811,44226,Calandrinia oraria,3,,,,"MWST,SWAN","MOORA,SWAN COASTAL","Green Head, Guilderton, Madora Bay",Aug-Oct,,
812,48773,Calandrinia quartzitica,1,,,,GOLD,KALGOORLIE,"Lake Goongarrie, Lake Raeside, Lake Moriarty, Leonora",October,,
813,44480,Calandrinia rubrisabulosa,3,,,,MWST,GERALDTON,Gascoyne Junction,mid Sep- late Oct,,
814,51048,Calandrinia sp. Bayswater (C. Andrews s.n. 11/1902) PN,1,,,,SWAN,SWAN COASTAL,Bayswater,,,
815,50644,Calandrinia sp. Berry Springs (M.O. Parker 855) PN,1,,,,KIMB,EAST KIMBERLEY,"Mary Island, Coronation Island",Feb - May,,
816,48245,Calandrinia sp. Boolardy Station (P. Jayasekara 719-JHR-01),1,,,,MWST,GERALDTON,Boolardy Stn.,,,
817,49022,Calandrinia sp. Cape Range (F. Obbens FO 10/18),2,,,,PILB,"EXMOUTH,KARRATHA","Cape Range N.P., Barrow Island","Jun, Aug",,
818,48659,Calandrinia sp. Edel Land (F. Obbens FO 01/17),2,,,,PILB,EXMOUTH,"Bernier Is., Shark Bay",Aug-Sep,,
819,50523,Calandrinia sp. Hamelin Station (F. Obbens FO 02/20) PN,1,,,,MWST,SHARK BAY,Hamlin Pool,August,,
820,51047,Calandrinia sp. Lennard River (W.V. Fitzgerald 739) PN,1,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Mt Herbert, Tableland",April,,
821,48309,Calandrinia sp. Menzies (F. Hort et al. FH 4100),3,,,,GOLD,KALGOORLIE,"Kookynie, Yundamindra Station, Mount Elvire Station, Yerilla",,,
822,51166,Calandrinia sp. Mt Vernon Station (T.L. Setter 427) PN,1,,,,PILB,EXMOUTH,Mt Vernon Station,April,,
823,49055,Calandrinia sp. Nanutarra (F. Obbens FO 08/18),1,,,,PILB,EXMOUTH,Marrilla,,,
824,49593,Calandrinia sp. Torndirrup (S.D. Hopper et al. SDH 8712) PN,2,,,,SCST,ALBANY,Torndirrup N.P.,Nov,,
825,36116,Calandrinia sp. Warriedar (F. Obbens 04/09),2,,,,MWST,GERALDTON,"Warriedar Stn, Karara Stn., Morawa",Sep,,
826,41983,Calandrinia umbelliformis,1,,,,MWST,GERALDTON,"Coolcalalaya Hms, Burnabinmah Stn, Gilroyd Hms, Yallalong",Sep,,
827,49562,Calandrinia uncinella,1,,,,WHTB,CENTRAL WHEATBELT,"Piawaning, Arthur River",Oct,,
828,40823,Calandrinia vernicosa,2,,,,MWST,GERALDTON,"Wannoo, Hamelin Pool",Aug-Sept,,
829,48775,Calandrinia wilsonii,2,,,,"MWST,WHTB","MOORA,CENTRAL WHEATBELT","Marchagee N.R., Wongan Hills, Meckering",mid Oct-Nov,,
830,19304,Calectasia browneana,2,,,,MWST,GERALDTON,"Warradarge, Kalbarri",Jun-Aug,,
831,1213,Calectasia cyanea,T,CR,C2a(i); D,CR,SCST,ALBANY,Albany,Aug-Dec,IRP,
832,45757,Calectasia elegans,2,,,,SWAN,SWAN COASTAL,Pinjar (Wanneroo),Jul-Oct,,
833,1214,Calectasia grandiflora,2,,,,SWAN,SWAN COASTAL,"Kenwick, Armadale, Byford, Serpetine",Jun-Nov,,
834,45759,Calectasia jubilaea,2,,,,SCST,ESPERANCE,"Cape Le Grand N.P., Cape Arid N.P.",Jul-Nov,,
835,19311,Calectasia keigheryi,2,,,,SCST,ALBANY,Fitzgerald River NP,Jul-Sep,,
836,19313,Calectasia obtusa,3,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Cape Riche, Gordon Inlet, Quaalup, Newdegate, Fitzgerald River NP, Kwobrup, Gnowangerup",Jul-Aug,,
837,19196,Calectasia palustris,2,,,,MWST,MOORA,"Badgingarra N.P., Coorow, Pinjarrega N.R.",Jul-Oct,,
838,19310,Calectasia pignattiana,T,VU,D1,VU,"MWST,WHTB","MOORA,GREAT SOUTHERN","Quairading, Coorow, Frankland, Toolibin",Aug-Oct,,
839,33657,Calochilus pruinosus,T,CR,C2a(i),,SCST,"ALBANY,ESPERANCE","Hopetoun, Eyre",Sep,IRP,
840,30433,Calochilus sp. Boyup Brook (E. Chapman s.n. 12/10/2002),1,,,,SWST,BLACKWOOD,Boyup Brook,,,
841,5396,Calothamnus accedens,4,,,,"MWST,WHTB","MOORA,CENTRAL WHEATBELT","Piawaning, Moora, Bindi Bindi",Feb,,
842,35697,Calothamnus arcuatus,2,,,,MWST,MOORA,"Arrino, Eneabba, Three Springs",Apr/Jun/Aug,,
843,35757,Calothamnus borealis subsp. cinereus,3,,,,MWST,GERALDTON,Kennedy Range N.P.,,,
844,5403,Calothamnus brevifolius,4,,,,"MWST,WHTB","MOORA,GREAT SOUTHERN,CENTRAL WHEATBELT","Marchagee, Tammin, Dowerin, Piawaning, Quairading, Pingelly, Corrigin, North Kalgarin NR",Jan-Feb,,
845,35802,Calothamnus cupularis,2,,,,MWST,GERALDTON,Kalbarri N.P.,Oct,,
846,11273,Calothamnus graniticus subsp. graniticus,4,,,,SWST,BLACKWOOD,"Meelup, Eagle Bay, Sugarloaf Rock",Jun,,
847,11333,Calothamnus graniticus subsp. leptophyllus,4,,,,"SCST,SWAN,SWST","BLACKWOOD,ALBANY,PERTH HILLS,SWAN COASTAL,WELLINGTON","Oakley Dam,  North Dandalup, South Dandalup, Isandra, Collie, Cape Naturaliste, Kings Park, Point Walter",Jun-Aug,,
848,35799,Calothamnus lateralis var. crassus,3,,,,SWST,BLACKWOOD,"Scott River Plain, Chester Block",Oct-Nov,,
849,5418,Calothamnus macrocarpus,2,,,,SCST,ALBANY,"Culham Inlet, East Mt Barren, Thumb Peak",Aug-Dec,,
850,5419,Calothamnus microcarpus,4,,,,SCST,ALBANY,"Cranbrook, Stirling Range N.P.",Sep-Oct,,
851,5421,Calothamnus pachystachyus,4,,,,"MWST,SWAN","MOORA,PERTH HILLS","Bindoon, Mogumber, New Norcia",Aug-Oct,,
852,35760,Calothamnus quadrifidus subsp. asper,2,,,,WHTB,CENTRAL WHEATBELT,Wongan Hills,Aug-Sep,,
853,35796,Calothamnus quadrifidus subsp. teretifolius,4,,,,SWST,BLACKWOOD,Whicher Range,,,
854,5427,Calothamnus robustus,3,,,,SCST,ALBANY,"Cape Riche, Warriup",Oct-Nov,,
855,35800,Calothamnus roseus,1,,,,SCST,ALBANY,Kundip,Sept-Oct,,
856,35803,Calothamnus scabridus,2,,,,WARR,FRANKLAND,"Mt Lindesay, Mt Roe","Nov,Dec",,
857,13232,Calothamnus superbus,1,,,,GOLD,KALGOORLIE,Pigeon Rocks,,,
858,31671,Calotis sp. Perrinvale Station (R.J. Cranfield 7096),3,,,,"GOLD,MWST","KALGOORLIE,GERALDTON","Cue, Blue Hills, Perrinvale Stn",,,
859,13231,Calotis squamigera,1,,,,PILB,KARRATHA,"Wittenoom, Hamersley Range",,,
860,16491,Calycopeplus collinus,1,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Kununurra, Beverley Springs Stn.",Mar,,
861,4606,Calycopeplus marginatus,3,,,,SCST,ALBANY,Fitzgerald River,"Jul,Sep-Oct",,
862,20166,Calymperastrum latifolium,2,,,,WARR,DONNELLY,Mt Chudalup,,,
863,43142,Calystegia sepium subsp. roseata,2,,,,SWST,BLACKWOOD,Broadwater NR,October to December,,
864,13653,Calytrix breviseta subsp. breviseta,T,CR,"B1ab(iii,v)+2ab(iii,v)",EN,SWAN,"PERTH HILLS,SWAN COASTAL","Kenwick (Gosnells, Bellevue)",Sep-Oct,IRP,
865,51293,Calytrix calingiri,3,,,,"SWST,WHTB","WELLINGTON,GREAT SOUTHERN","Calingiri, Collie",Aug to Oct,,
866,5447,Calytrix chrysantha,4,,,,MWST,MOORA,"Eneabba, Tathra",Dec-Jan,,
867,5448,Calytrix creswellii,3,,,,GOLD,KALGOORLIE,"Helena & Aurora Range,Credo Stn., Mt Manning Range, Wallaroo Rock",Nov-Dec,,
868,51290,Calytrix djinda,1,,,,SCST,ALBANY,CAPE RICHE,,,
869,19980,Calytrix ecalycata subsp. brevis,3,,,,MWST,MOORA,"Coorow, Moora, Regans Ford",Aug-Oct,,
870,19979,Calytrix ecalycata subsp. ecalycata,3,,,,MWST,"MOORA,GERALDTON","Port Gregory, Morawa, Three Springs, Mt Lesueur",Aug-Sep,,
871,19977,Calytrix ecalycata subsp. pubescens,1,,,,MWST,MOORA,Moora,Sep,,
872,5455,Calytrix eneabbensis,4,,,,MWST,MOORA,"Eneabba, Lake Indoon, Arrowsmith",Jul-Oct,,
873,5459,Calytrix formosa,3,,,,MWST,GERALDTON,"Galena, Kalbarri N.P.",Sep-Oct,,
874,20279,Calytrix gomphrenoides,4,,,,KIMB,EAST KIMBERLEY,"Prince Regent NR, Drysdale Stn, Mt Agnes, Bachsten Creek",Jan-May,,
875,19120,Calytrix gypsophila,2,,,,GOLD,KALGOORLIE,"Plumridge Lakes N.R., Ilkurlka, S.A.","Jul, Sep, Oct, Feb",,
876,5464,Calytrix harvestiana,2,,,,MWST,GERALDTON,"Murchison House Station, Kalbarri,Yuna,",Oct,,
877,43546,Calytrix hislopii,3,,,,GOLD,KALGOORLIE,"Black Range Stn., Lake Mason Stn., White Cliffs Stn.",Sep,,
878,49709,Calytrix insperata,2,,,,MWST,GERALDTON,Kennedy Range N.P.,,,
879,5467,Calytrix nematoclada,3,,,,WHTB,"GREAT SOUTHERN,CENTRAL WHEATBELT","Lake King, Lake Lockhart, Cairlocup, Bendering, Lake Magenta, Quairading, Digger Rocks",Nov-Jan,,
880,12372,Calytrix oncophylla,2,,,,SWAN,PERTH HILLS,Wongamine N.R.,Sep-Oct,,
881,5469,Calytrix parvivallis,2,,,,WHTB,CENTRAL WHEATBELT,Minnivale,Oct,,
882,43551,Calytrix patrickiae,2,,,,WHTB,GREAT SOUTHERN,Dragon Rocks NR,Oct,,
883,5470,Calytrix paucicostata,2,,,,MWST,GERALDTON,Kalbarri,Oct,,
884,19978,Calytrix pimeleoides,3,,,,MWST,GERALDTON,"Kalbarri, Northampton, Ajana, Ogilvie",Aug-Oct,,
885,51196,Calytrix platycheiridion,2,,,,MWST,MOORA,"Coorow, Watheroo",Oct,,
886,5472,Calytrix plumulosa,3,,,,"MWST,WHTB","GERALDTON,CENTRAL WHEATBELT","Wubin, (Bencubbin), Koorda, Chiddarcooping, Mt Churchman, Mollerin, Mt Gibson, Bencubbin, Bunjil, Dalwallinu, Beacon",Oct-Nov,,
887,5473,Calytrix praecipua,3,,,,"GOLD,PILB","KALGOORLIE,KARRATHA","Melita Station, Laverton, Youno Downs, Wanjarri, Marymia, Erong Hmstd, Niagara Dam",Jun-Nov,,
888,5474,Calytrix pulchella,3,,,,"SCST,SWST,WARR,WHTB","ALBANY,DONNELLY,WELLINGTON,GREAT SOUTHERN","Collie, Manjimup, Cranbrook, Pingrup, Tambellup, Hassell NP",Aug-Nov,,
889,5475,Calytrix purpurea,2,,,,MWST,GERALDTON,"Red Bluff, Kalbarri",Sep-Oct,,
890,48449,Calytrix retrorsifolia,1,,,,SWST,BLACKWOOD,"Tutunup, Williamson",Oct,,
891,43547,Calytrix sagei,2,,,,WHTB,GREAT SOUTHERN,"Pingelly, Narembeen",Oct-Nov,,
892,13656,Calytrix simplex subsp. simplex,1,,,,SWAN,SWAN COASTAL,"Armadale, Mt Saddleback",Jan,,
893,49009,Calytrix sp. Learmonth (S. Fox EMopp 1),1,,,,PILB,EXMOUTH,Exmouth,Aug,,
894,50557,Calytrix sp. Wandana (G. Byrne 1750) PN,3,,,,MWST,GERALDTON,"Wandana, East Yuna, East Bindoo",,,
895,5480,Calytrix superba,4,,,,MWST,MOORA,"Eneabba, Lake Indoon, Lake Logue N.R.",Dec-Feb,,
896,5486,Calytrix verruculosa,3,,,,"GOLD,MWST","KALGOORLIE,GERALDTON","Tuchanana Ck, Yoothapina Stn, Mt Hale, Meekatharra, (Leinster, Mt Keith)",Aug-Oct,,
897,43545,Calytrix viscida,T,VU,D2,,GOLD,KALGOORLIE,"Mt Jackson Stn., Dielmals Stn",,,
898,5488,Calytrix warburtonensis,2,,,,GOLD,KALGOORLIE,"Neale Junction, Muggan Rockhole, Babbagoola Rockhole",Mar-Oct,,
899,48744,Camonea pilosa,1,,,,KIMB,WEST KIMBERLEY,"Walcott Inlet, NT, QLD.",Jun,,
900,3006,Cardamine paucijuga,2,,,,"SWST,WARR","BLACKWOOD,DONNELLY","Ludlow, Lake Muir",Aug-Nov,,
901,759,Carex tereticaulis,3,,,,"SWAN,SWST,WARR","BLACKWOOD,DONNELLY,SWAN COASTAL,WELLINGTON","Dardanup, Bridgetown, Blackwood River, Guildford, (Harvey), Mungalip","Nov,Feb",,
902,50337,Carpobrotus sp. Lateral Flowers (N. Gibson & M. Lyons 973) PN,2,,,,WARR,FRANKLAND,Saddle Island,Nov,,
903,18359,Carpobrotus sp. Thevenard Island (M. White 050),3,,,,"MWST,PILB","EXMOUTH,KARRATHA,SHARK BAY","Thevenard Island, Francois Peron N.P., Cape Range N.P., Kalbarri N.P.",,,
904,7914,Cassinia arcuata,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Lake Magenta N.R., Ravensthorpe",Jan-Apr,,
905,17812,Catacolea enodis,2,,,,MWST,MOORA,"Badgingarra, Alexander Morrison N.P.",Jul-Sep,,
906,45743,Caustis deserti,3,,,,GOLD,KALGOORLIE,"Queen Victoria Spring N.R., Cundeelee Mission",Sep and Oct,,
907,13765,Caustis gigas,2,,,,MWST,MOORA,Alexander Morrison N.P.,May,,
908,13766,Caustis sp. Boyanup (G.S. McCutcheon 1706),3,,,,"SCST,SWST,WARR,WHTB","BLACKWOOD,ALBANY,DONNELLY,WELLINGTON,GREAT SOUTHERN","Boyanup State Forest, Boscabel, Kojonup, Whicher NR, Vasse, S of Stirling Ranges, Donnybrook, tutanning NR, Blackwood River NP, Shannon NP",-,,
909,4850,Cayratia cardiophylla,2,,,,KIMB,EAST KIMBERLEY,"Napier Range,NT, QLD",Aug-Dec,,
910,13121,Centrolepis cephaloformis subsp. murrayi,3,,,,"MWST,SCST","ESPERANCE,GERALDTON","Kalbarri, Recherche Arch.",Aug-Nov,,
911,45093,Centrolepis milleri,3,,,,"MWST,SCST","ALBANY,MOORA","Albany, Eneabba",Aug-Nov,,
912,19338,Chamaescilla gibsonii,3,,,,"SWAN,SWST,WARR","BLACKWOOD,DONNELLY,SWAN COASTAL,WELLINGTON","Ellen Brook, Yule Brook, Mogumber, Muchea, Drakesbrook, Capel, Brunswick Jun, Quindinup",,,
913,48324,Chamaescilla maculata,1,,,,MWST,"MOORA,GERALDTON","West Binnu, Hill River",,,
914,14788,Chamaexeros longicaulis,2,,,,WARR,FRANKLAND,Walpole-Nornalup N.P.,Nov-Dec,,
915,49645,Chamelaucium erythrochlorum,4,,,,SWST,BLACKWOOD,"Whicher Range, S of Busselton, Yoongarillup",Nov-Jan,,
916,49648,Chamelaucium floriferum subsp. diffusum,2,,,,WARR,"DONNELLY,FRANKLAND","Mt Mehniup Hill, Woolbale Hills, D Entrecasteaux NP, Mt Frankland South NP",Aug-Oct,,
917,49647,Chamelaucium floriferum subsp. floriferum,2,,,,WARR,FRANKLAND,Walpole,Sep-Dec,,
918,49649,Chamelaucium forrestii,2,,,,WARR,FRANKLAND,"Granite Peak Mt Roe,  Walpole",Sep-Dec,,
919,49650,Chamelaucium lullfitzii,T,VU,B1ab(iii)+2ab(iii),,SWAN,"PERTH HILLS,SWAN COASTAL","Gingin, Breera, Chittering",Oct-Nov,IRP,
920,5494,Chamelaucium marchantii,3,,,,MWST,GERALDTON,Kalbarri,Sep-Nov,,
921,49651,Chamelaucium orarium,2,,,,SCST,ALBANY,Two Peoples Bay,Sep-Dec,,
922,49652,Chamelaucium repens,1,,,,MWST,GERALDTON,"Tardun, Mingenew",Jul-Aug,,
923,49653,Chamelaucium roycei,T,VU,B1+2c,,SWST,BLACKWOOD,"Capel, Tutunup",Oct-Dec,,
924,33420,Chamelaucium sp. Bunjil (M.E. Ballingall 1970),1,,,,MWST,MOORA,Carnamah,Sep,,
925,14260,Chamelaucium sp. Cape Riche (C.A. Gardner 2153),2,,,,SCST,ALBANY,Cape Riche,Sep-Oct,,
926,35619,Chamelaucium sp. Cataby (G.J. Keighery 11009),T,VU,D2,VU,MWST,MOORA,Cataby area,Jul-Oct,,
927,14262,Chamelaucium sp. Coolcalalaya (A.H. Burbidge 4233),1,,,,MWST,GERALDTON,"Coolcalalaya, Murchison House Stn",,,
928,14353,Chamelaucium sp. Dryandra (D. Rose 446),2,,,,WHTB,GREAT SOUTHERN,"Dryandra, Boyagin Rock",Oct,,
929,35623,Chamelaucium sp. Koolyanobbing (V. Clarke 644),1,,,,GOLD,KALGOORLIE,"Helena & Aurora Range, Bungalbin Hill",Sep,,
930,35622,Chamelaucium sp. Mt Heywood (K. Newbey 7954),1,,,,SCST,ESPERANCE,Esperance,"Oct, Nov",,
931,38342,Chamelaucium sp. Mukinbudin (M. Squire 007),1,,,,WHTB,CENTRAL WHEATBELT,Mukinbudin,Oct,,
932,38341,Chamelaucium sp. Parker Range (B.H. Smith 1255),1,,,,WHTB,CENTRAL WHEATBELT,Parker Range,Nov-Dec,,
933,42581,Chamelaucium sp. Tenindewa (F. Lullfitz L 3219),1,,,,MWST,"MOORA,GERALDTON","Coorow, Geraldton",,,
934,32016,Chamelaucium sp. Warriedar (A.P. Brown & S. Patrick APB 1100),1,,,,MWST,GERALDTON,"Warriedar Stn, Karara Stn, Paynes Find",Sept,,
935,35641,Chamelaucium sp. Wongan Hills (B.H. Smith 1140),3,,,,"MWST,WHTB","MOORA,GERALDTON,CENTRAL WHEATBELT","Coorow, Moore River, Winchester, Hamelin Pool, Damboring, Watheroo",,,
936,14728,Chamelaucium sp. Yalgoo (Y. Chadwick 1816),1,,,,MWST,GERALDTON,"Paynes Find, Wurarga",,,
937,35596,Chamelaucium sp. Yuna (A.C. Burns 53),2,,,,MWST,GERALDTON,"East Yuna, Mullewa",Sep-Oct,,
938,49654,Chamelaucium xanthocladum,2,,,,SCST,ALBANY,Waychinicup,"Nov,Jan",,
939,34842,Cheyniana rhodella,2,,,,MWST,GERALDTON,"Morawa, Mingenew",Sep-Oct,,
940,17705,Chordifex abortivus,T,VU,D2,EN,SCST,ALBANY,Mt Manypeaks,,IRP,
941,17827,Chordifex chaunocoleus,4,,,,"MWST,SWAN","MOORA,PERTH HILLS","Darling Scarp, Badgingarra, Clackline",Aug-Sep,,
942,17686,Chordifex gracilior,3,,,,"SWAN,SWST,WARR","BLACKWOOD,FRANKLAND,PERTH HILLS","S of Busselton, Yoongarillup, Scott River, Mt Wells, NW of Mt Barker, Denbarker",Sep-Oct,,
943,17675,Chordifex jacksonii,3,,,,"SWST,WARR","BLACKWOOD,DONNELLY,FRANKLAND","Broke Inlet, Jangardup, Pingerup, (Mt Frankland), D'Entrecasteaux NP",,,
944,17830,Chordifex leucoblepharus,2,,,,SCST,ALBANY,"NE of Albany, Stirling Range area, Wellstead",Oct,,
945,17829,Chordifex ornatus,2,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Cranbrook, Tambellup, Stirling Range",,,
946,19243,Chordifex reseminans,2,,,,MWST,MOORA,"Eneabba, Cataby, Badgingarra N.P.",,,
947,13113,Chorizema carinatum,3,,,,"SCST,SWST","BLACKWOOD,ALBANY","Stirling Range, Cranbrook, Ongerup, Cape Riche, Jerramungup, Nannup",Oct-Nov,,
948,13110,Chorizema circinale,3,,,,"SCST,WHTB","ALBANY,ESPERANCE,GREAT SOUTHERN,CENTRAL WHEATBELT","Grasspatch, Ninety Mile Tank, NW Esperance, Fitzgerald River N.P., Nyabing, Jilbadji N.R.",Sep,,
949,13115,Chorizema humile,T,CR,"B2ab(iii,v)",EN,MWST,"MOORA,GERALDTON","Strawberry, Carnamah, Geraldton, Kojarena, Coorow",Jul-Sep,IRP,
950,13109,Chorizema ulotropis,4,,,,"SCST,SWAN","ALBANY,ESPERANCE,PERTH HILLS,SWAN COASTAL","Jerramungup, Ongerup, Ravensthorpe, Young River, Dwellingup, Wandering, North Bannister",,,
951,3764,Chorizema varium,T,EN,A2C; B1+2a,EN,SWAN,SWAN COASTAL,"Breton Bay, (Fremantle)",Sep,,
952,53,Christella dentata,2,,,,KIMB,EAST KIMBERLEY,"Doongan Stn., Drysdale River N.P.",Aug,,
953,47073,Chrysocephalum apiculatum subsp. curvifolium,3,,,,KIMB,EAST KIMBERLEY,"Drysdale River N.P., Isdell River, Chamley River, De Lancourt River","May, Aug",,
954,47074,Chrysocephalum apiculatum subsp. norsemanense,3,,,,"GOLD,SCST","KALGOORLIE,ESPERANCE","Norseman, Fraser Range, Coolgardie, Boorabbin N.P., Walling Rock Stn.",,,
955,47154,Chrysocephalum apiculatum subsp. racemosum,3,,,,GOLD,KALGOORLIE,Warburton,"Apr, Oct",,
956,12616,Chthonocephalus muellerianus,2,,,,"GOLD,MWST","KALGOORLIE,SHARK BAY","Shark Bay, Billabong Roadhouse, Lorna Glen Stn.",,,
957,12617,Chthonocephalus oldfieldianus,1,,,,"GOLD,MWST","KALGOORLIE,GERALDTON","Meadow Station, Lorna Glen",,,
958,12618,Chthonocephalus spathulatus,3,,,,MWST,GERALDTON,"Boologooro, Wooramel Roadhouse, Hamelin Pool",,,
959,7934,Chthonocephalus tomentellus,2,,,,MWST,SHARK BAY,"Shark Bay, Denham",Aug-Sep,,
960,13695,Cissus reniformis,3,,,,KIMB,EAST KIMBERLEY,"Prince Regent N.R., Maret Is., Mt Trafalger, Mitchell Plateau, Bigge Is.",,,
961,766,Cladium procerum,2,,,,PILB,KARRATHA,"Karijini N.P., Millstream-Chichester N.P.",Nov,,
962,6730,Clerodendrum inerme,1,,,,KIMB,EAST KIMBERLEY,"Bouganville Peninsula, Cape Rulhieres, NT",May-Jun,,
963,42280,Cochlospermum macnamarae,1,,,,PILB,KARRATHA,Newman,,,
964,33000,Colocasia esculenta var. aquatilis,3,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Carson River Stn., Theda Stn., Kalumburu, Doongan Stn., Drysdale River N.P., Mitchell Plateau, Purnululu N.P., King Leopold Ranges C.P.",,,
965,14130,Colubrina asiatica var. asiatica,1,,,,KIMB,EAST KIMBERLEY,"Koolama Bay, NT, Qld, O.S.",Mar-Apr,,
966,14664,Comesperma calcicola,3,,,,"SCST,WHTB","ESPERANCE,CENTRAL WHEATBELT","Kau Rock, Pine Hill, Norseman, Forrestania, Mount Ragged",,,
967,14663,Comesperma griffinii,2,,,,MWST,MOORA,"Eneabba, Indarra",,,
968,4556,Comesperma lanceolatum,2,,,,SCST,ALBANY,"Cape Riche, Hopetoun, Mt Maxwell, Mt Merivale",Nov,,
969,49310,Comesperma minutum,1,,,,KIMB,EAST KIMBERLEY,Karunjie Stn.,,,
970,4560,Comesperma rhadinocarpum,3,,,,"GOLD,MWST,SWAN","KALGOORLIE,MOORA,GERALDTON,PERTH HILLS,SWAN COASTAL","Port Gregory, Mullewa, Eneabba, Kenwick, Cataby, (Greenough River, Irwin River), Drummond Nature Reserve, Koolyanobbing",Oct-Nov,,
971,48664,Comesperma sabulosum,3,,,,"GOLD,KIMB,PILB","KALGOORLIE,KARRATHA,EAST KIMBERLEY,WEST KIMBERLEY","Great Sandy Desert, Little Sandy Desert, Canning Stock Route, Gibson Desert North,",May-Oct,,
972,4565,Comesperma viscidulum,4,,,,"GOLD,PILB","KALGOORLIE,KARRATHA","Queen Victoria Spring, Little Sandy Desert, Carnarvon Range, Great Victoria Desert",Sep,,
973,45742,Commelina roensis,1,,,,KIMB,EAST KIMBERLEY,Kiska Is.,,,
974,40871,Commersonia apella,T,CR,"A4ac; B2ab(iii,iv); C2a(i,ii); D",CR,"SCST,WARR","ESPERANCE,DONNELLY,FRANKLAND","Denmark, Pemberton, Walpole, Cape Le Grand N.P.",,IRP,
975,40921,Commersonia erythrogyna,T,CR,A1c; B1ab(iii)+B2ab(iii); C2a(i); D,EN,SWST,"BLACKWOOD,WELLINGTON",West Arthur,Sep,IRP,
976,40924,Commersonia rotundifolia,3,,,,SCST,"ALBANY,ESPERANCE","Gibson, Fitzgerald River N.P., Jerramungup, Lake Magenta N.R.",Jul-Sep,,
977,30722,Commicarpus chinensis subsp. chinensis,3,,,,KIMB,EAST KIMBERLEY,"Bonaparte Archipelago, QLD",Feb-May,,
978,16881,Conospermum caeruleum subsp. contortum,X,EX,,,SWST,BLACKWOOD,Nannup,,,
979,14721,Conospermum coerulescens subsp. coerulescens,1,,,,SCST,ALBANY,"Bremer Bay, Cape Knob, Stirling Range NP",,,
980,14000,Conospermum densiflorum subsp. unicephalatum,T,EN,B1ab(iii)+2ab(iii),EN,MWST,MOORA,"Gingin, Gillingarra",,IRP,
981,1870,Conospermum eatoniae,3,,,,"MWST,WHTB","MOORA,GREAT SOUTHERN,CENTRAL WHEATBELT","Goomalling, Quairading, Coorow, Tammin, Watheroo, Hines Hill, Dowerin, Cunderdin, Brrokton",,,
982,14002,Conospermum galeatum,T,CR,"B1ab(iii,iv)+B2ab(iii,iv); D",CR,WHTB,CENTRAL WHEATBELT,"Kellerberrin, Yilgarn",,,
983,14003,Conospermum quadripetalum,2,,,,"SCST,SWST","BLACKWOOD,ALBANY","Scott River, Albany, Torndirrup",Nov,,
984,1881,Conospermum scaposum,3,,,,"MWST,SWAN,WHTB","MOORA,PERTH HILLS,GREAT SOUTHERN","Mogumber, Cataby, Tincurrin, Nomans Lake, Nambung, Badgingarra, Wandoo Conservation Park, Darkin Swamp",Jan,,
985,16846,Conospermum sigmoideum,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Frank Hann NP, Forrestania",,,
986,14004,Conospermum spectabile,2,,,,SCST,ALBANY,Stirling Range,,,
987,1884,Conospermum toddii,4,,,,GOLD,KALGOORLIE,N of Queen Victoria Spring in Great Victoria Desert,Aug-Sep,,
988,13999,Conospermum undulatum,T,VU,B1+2c,VU,SWAN,"PERTH HILLS,SWAN COASTAL","Forrestfield, Orange Grove, Newburn, Lesmurdie, Maida Vale, Hazelmere",Aug-Nov,IRP,
989,19026,Conostephium magnum,4,,,,MWST,MOORA,"Eneabba, Cooljarloo, Badgingarra, Cataby",Jul-Sep,,
990,6346,Conostephium marchantiorum,3,,,,SCST,ESPERANCE,"Scaddan, Grass Patch, Truslove, Fleming",,,
991,43108,Conostephium prolatum,2,,,,SCST,ALBANY,Fitzgerald River N.P.,Aug-Oct,,
992,11120,Conostephium uncinatum,2,,,,SCST,ESPERANCE,"Mt Heywood, Clyde Hill, Grass Patch",Aug-Oct,,
993,51286,Conostephium wonganense,1,,,,WHTB,GREAT SOUTHERN,"Konnongorring, Manmanning",June to Aug,,
994,1419,Conostylis albescens,2,,,,WHTB,CENTRAL WHEATBELT,Booraan,Aug,,
