id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,scientificNameAuthority,primaryDiscipline,speciesGroup,ffgactstatus,vicadvisorystatus,modified,extractDate,status,sourceStatus,epbcactStatus,restrictedFlag,establishmentMeans
4077994,Euastacus neodiversus,Freshwater Crayfish Or Yabby,Euastacus neodiversus,https://biodiversity.org.au/afd/taxa/e100ff69-d666-471d-8f3b-7cd8d3478f06,dr655,"[{'key': 'taxonID', 'value': '1637'}, {'key': 'scientificNameAuthority', 'value': 'Riek, 1969'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Mussels, decapod crustacea'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2013-12-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",1637,"Riek, 1969",Aquatic fauna,"Mussels, decapod crustacea",Endangered,Endangered,2013-12-17,2022-06-05,Endangered,Endangered,,,
4077005,Euastacus yanga,Variable Spiny Crayfish,Euastacus yanga,https://biodiversity.org.au/afd/taxa/7373fdca-a4bb-4da7-a049-f24004c2b53c,dr655,"[{'key': 'taxonID', 'value': '1644'}, {'key': 'scientificNameAuthority', 'value': 'Morgan, 1997'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Mussels, decapod crustacea'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2012-07-11'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",1644,"Morgan, 1997",Aquatic fauna,"Mussels, decapod crustacea",Endangered,Vulnerable,2012-07-11,2022-06-05,Endangered,Endangered,,,
4077448,Gadopsis marmoratus (upper Wannon),River Blackfish (upper Wannon River Form),Gadopsis marmoratus (upper Wannon),ALA_DR655_10,dr655,"[{'key': 'taxonID', 'value': '4950'}, {'key': 'scientificNameAuthority', 'value': 'Richardson, 1848'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Critically endangered'}, {'key': 'modified', 'value': '2017-01-06'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",4950,"Richardson, 1848",Aquatic fauna,Fish,Critically Endangered,Critically endangered,2017-01-06,2022-06-05,Critically Endangered,Critically Endangered,,,
4076106,Galaxias aequipinnis,East Gippsland Galaxias,Galaxias aequipinnis,https://biodiversity.org.au/afd/taxa/ec23a8e8-87e4-498b-bacb-5884fcb68bf7,dr655,"[{'key': 'taxonID', 'value': '528521'}, {'key': 'scientificNameAuthority', 'value': 'Gunther, 1871'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'restrictedFlag', 'value': 'rest'}, {'key': 'modified', 'value': '2016-12-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",528521,"Gunther, 1871",Aquatic fauna,Fish,Critically Endangered,Endangered,2016-12-09,2022-06-05,Critically Endangered,Critically Endangered,,rest,
4077691,Galaxias fuscus,Barred Galaxias,Galaxias fuscus,https://biodiversity.org.au/afd/taxa/2d7f7bf4-2da9-4fea-874d-3a45813449de,dr655,"[{'key': 'taxonID', 'value': '4695'}, {'key': 'scientificNameAuthority', 'value': 'Mack, 1936'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'epbcactStatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Critically endangered'}, {'key': 'modified', 'value': '2016-12-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",4695,"Mack, 1936",Aquatic fauna,Fish,Critically Endangered,Critically endangered,2016-12-09,2022-06-05,Critically Endangered,Critically Endangered,Endangered,,
4076684,Galaxias gunaikurnai,Shaw Galaxias,Galaxias gunaikurnai,https://biodiversity.org.au/afd/taxa/dd9ccbd9-2b23-4e64-8a68-ec70e2146770,dr655,"[{'key': 'taxonID', 'value': '528524'}, {'key': 'scientificNameAuthority', 'value': 'Raadik, 2014'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Critically endangered'}, {'key': 'restrictedFlag', 'value': 'rest'}, {'key': 'modified', 'value': '2016-12-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",528524,"Raadik, 2014",Aquatic fauna,Fish,Critically Endangered,Critically endangered,2016-12-09,2022-06-05,Critically Endangered,Critically Endangered,,rest,
4076390,Galaxias lanceolatus,Tapered Galaxias,Galaxias lanceolatus,https://biodiversity.org.au/afd/taxa/bedc6085-4580-4c8a-bdda-27ba84837819,dr655,"[{'key': 'taxonID', 'value': '528525'}, {'key': 'scientificNameAuthority', 'value': 'Raadik, 2014'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Critically endangered'}, {'key': 'restrictedFlag', 'value': 'rest'}, {'key': 'modified', 'value': '2016-12-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",528525,"Raadik, 2014",Aquatic fauna,Fish,Critically Endangered,Critically endangered,2016-12-09,2022-06-05,Critically Endangered,Critically Endangered,,rest,
4076747,Galaxias longifundus,Galaxias,Galaxias longifundus,https://biodiversity.org.au/afd/taxa/7c3782b3-ada2-42e4-8a2b-3201a779e7f3,dr655,"[{'key': 'taxonID', 'value': '528526'}, {'key': 'scientificNameAuthority', 'value': 'Raadik, 2014'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Critically endangered'}, {'key': 'restrictedFlag', 'value': 'rest'}, {'key': 'modified', 'value': '2016-12-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",528526,"Raadik, 2014",Aquatic fauna,Fish,Critically Endangered,Critically endangered,2016-12-09,2022-06-05,Critically Endangered,Critically Endangered,,rest,
4077560,Galaxias mcdowalli,Mcdowall's Galaxias,Galaxias mcdowalli,https://biodiversity.org.au/afd/taxa/ea57b0eb-be75-4151-9a28-d1e87c9075df,dr655,"[{'key': 'taxonID', 'value': '528522'}, {'key': 'scientificNameAuthority', 'value': 'Raadik, 2014'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Critically endangered'}, {'key': 'restrictedFlag', 'value': 'rest'}, {'key': 'modified', 'value': '2016-12-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",528522,"Raadik, 2014",Aquatic fauna,Fish,Critically Endangered,Critically endangered,2016-12-09,2022-06-05,Critically Endangered,Critically Endangered,,rest,
4077898,Galaxias mungadhan,Dargo Galaxias,Galaxias mungadhan,https://biodiversity.org.au/afd/taxa/4bfad4eb-5bc5-4087-873a-b8976be9d7bd,dr655,"[{'key': 'taxonID', 'value': '528523'}, {'key': 'scientificNameAuthority', 'value': 'Raadik, 2014'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Critically endangered'}, {'key': 'restrictedFlag', 'value': 'rest'}, {'key': 'modified', 'value': '2016-12-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",528523,"Raadik, 2014",Aquatic fauna,Fish,Critically Endangered,Critically endangered,2016-12-09,2022-06-05,Critically Endangered,Critically Endangered,,rest,
4077510,Galaxias rostratus,Flat-headed Galaxias,Galaxias rostratus,https://biodiversity.org.au/afd/taxa/9bf2ae93-1adf-4851-b794-db84a88cfdb3,dr655,"[{'key': 'taxonID', 'value': '4692'}, {'key': 'scientificNameAuthority', 'value': 'Klunzinger, 1872'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'epbcactStatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2016-05-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",4692,"Klunzinger, 1872",Aquatic fauna,Fish,Vulnerable,Vulnerable,2016-05-16,2022-06-05,Vulnerable,Vulnerable,Critically Endangered,,
4076606,Galaxias terenasus,Galaxias,Galaxias terenasus,https://biodiversity.org.au/afd/taxa/c2bcc474-938b-4a02-aeaf-59f22483ff7c,dr655,"[{'key': 'taxonID', 'value': '528520'}, {'key': 'scientificNameAuthority', 'value': 'Raadik, 2014'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'restrictedFlag', 'value': 'rest'}, {'key': 'modified', 'value': '2016-12-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",528520,"Raadik, 2014",Aquatic fauna,Fish,Critically Endangered,Endangered,2016-12-09,2022-06-05,Critically Endangered,Critically Endangered,,rest,
4077316,Galaxiella pusilla,Striped Galaxias,Galaxiella pusilla,https://biodiversity.org.au/afd/taxa/142a28c4-46f2-48c3-9f3f-de6f29193196,dr655,"[{'key': 'taxonID', 'value': '4701'}, {'key': 'scientificNameAuthority', 'value': '(Mack, 1936)'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2019-11-29'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",4701,"(Mack, 1936)",Aquatic fauna,Fish,Endangered,Endangered,2019-11-29,2022-06-05,Endangered,Endangered,Vulnerable,,
4076417,Galaxiella toourtkoourt,Galaxias,Galaxiella toourtkoourt,https://biodiversity.org.au/afd/taxa/bf480434-32eb-4219-91d1-4e9cfa4e1b6f,dr655,"[{'key': 'taxonID', 'value': '903034'}, {'key': 'scientificNameAuthority', 'value': 'Coleman & Raadik, 2015'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2015-09-28'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",903034,"Coleman & Raadik, 2015",Aquatic fauna,Fish,Endangered,Vulnerable,2015-09-28,2022-06-05,Endangered,Endangered,,,
4077894,Gobiomorphus coxii,Cox Gudgeon,Gobiomorphus coxii,https://biodiversity.org.au/afd/taxa/dbd174ae-82aa-400f-871d-5f348e116e48,dr655,"[{'key': 'taxonID', 'value': '5051'}, {'key': 'scientificNameAuthority', 'value': '(Krefft, 1864)'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2013-04-04'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",5051,"(Krefft, 1864)",Aquatic fauna,Fish,Endangered,Endangered,2013-04-04,2022-06-05,Endangered,Endangered,,,
4076886,Gramastacus insolitus,Western Swamp Crayfish,Gramastacus insolitus,https://biodiversity.org.au/afd/taxa/cebaa306-829a-41f0-ab91-f0adb66db3c1,dr655,"[{'key': 'taxonID', 'value': '1671'}, {'key': 'scientificNameAuthority', 'value': 'Riek, 1972'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Mussels, decapod crustacea'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Critically endangered'}, {'key': 'restrictedFlag', 'value': 'rest'}, {'key': 'modified', 'value': '2019-07-19'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",1671,"Riek, 1972",Aquatic fauna,"Mussels, decapod crustacea",Endangered,Critically endangered,2019-07-19,2022-06-05,Endangered,Endangered,,rest,
4076892,Hypseleotris compressa,Empire Gudgeon,Hypseleotris compressa,https://biodiversity.org.au/afd/taxa/ff2e1bf6-d0b0-4005-957e-a89a66ceee3b,dr655,"[{'key': 'taxonID', 'value': '5053'}, {'key': 'scientificNameAuthority', 'value': '(Krefft, 1864)'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2013-04-04'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",5053,"(Krefft, 1864)",Aquatic fauna,Fish,Critically Endangered,Vulnerable,2013-04-04,2022-06-05,Critically Endangered,Critically Endangered,,,
4076944,Maccullochella macquariensis,Trout Cod,Maccullochella macquariensis,https://biodiversity.org.au/afd/taxa/1697dd30-7656-4450-a92e-b4c74b62cebc,dr655,"[{'key': 'taxonID', 'value': '4868'}, {'key': 'scientificNameAuthority', 'value': '(Cuvier, 1829)'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'epbcactStatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Critically endangered'}, {'key': 'modified', 'value': '2013-04-04'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",4868,"(Cuvier, 1829)",Aquatic fauna,Fish,Endangered,Critically endangered,2013-04-04,2022-06-05,Endangered,Endangered,Endangered,,
4076796,Maccullochella peelii,Murray Cod,Maccullochella peelii,https://biodiversity.org.au/afd/taxa/a62a5c60-2058-40fe-8e97-2dc766b9b51a,dr655,"[{'key': 'taxonID', 'value': '4871'}, {'key': 'scientificNameAuthority', 'value': '(Mitchell, 1838)'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2020-08-14'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",4871,"(Mitchell, 1838)",Aquatic fauna,Fish,Endangered,Vulnerable,2020-08-14,2022-06-05,Endangered,Endangered,Vulnerable,,
4077275,Macquaria australasica,Macca,Macquaria australasica,https://biodiversity.org.au/afd/taxa/42c0f534-bbaa-46ed-90d6-4a78d69fb0e4,dr655,"[{'key': 'taxonID', 'value': '4874'}, {'key': 'scientificNameAuthority', 'value': 'Cuvier, 1830'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'epbcactStatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2013-04-04'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",4874,"Cuvier, 1830",Aquatic fauna,Fish,Endangered,Endangered,2013-04-04,2022-06-05,Endangered,Endangered,Endangered,,
4076958,Melanotaenia fluviatilis,Pink Ear,Melanotaenia fluviatilis,https://biodiversity.org.au/afd/taxa/21d7aff4-0ab3-4980-80e9-50c0c7e58564,dr655,"[{'key': 'taxonID', 'value': '4774'}, {'key': 'scientificNameAuthority', 'value': '(Castelnau, 1878)'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2019-07-19'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",4774,"(Castelnau, 1878)",Aquatic fauna,Fish,Endangered,Vulnerable,2019-07-19,2022-06-05,Endangered,Endangered,,,
4077700,Mogurnda adspersa,Southern Purplespotted Gudgeon,Mogurnda adspersa,https://biodiversity.org.au/afd/taxa/21310d4e-0e63-4062-9653-0692f34fc373,dr655,"[{'key': 'taxonID', 'value': '5058'}, {'key': 'scientificNameAuthority', 'value': '(Castelnau, 1878)'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Regionally extinct'}, {'key': 'modified', 'value': '2013-04-04'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",5058,"(Castelnau, 1878)",Aquatic fauna,Fish,Critically Endangered,Regionally extinct,2013-04-04,2022-06-05,Critically Endangered,Critically Endangered,,,
4077764,Mugilogobius platynotus,Flatback Mangrovegoby,Mugilogobius platynotus,https://biodiversity.org.au/afd/taxa/07543ace-9f6a-4b71-b1cd-b71e687b7bc3,dr655,"[{'key': 'taxonID', 'value': '5029'}, {'key': 'scientificNameAuthority', 'value': '(Gunther, 1861)'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2013-04-04'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",5029,"(Gunther, 1861)",Aquatic fauna,Fish,Endangered,Vulnerable,2013-04-04,2022-06-05,Endangered,Endangered,,,
4077840,Nannoperca australis (Murray-Darling lineage),Southern Pygmy Perch (murray-darling Lineage),Nannoperca australis (Murray-Darling lineage),ALA_DR655_1696,dr655,"[{'key': 'taxonID', 'value': '903231'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2021-06-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",903231,,Aquatic fauna,Fish,Vulnerable,Vulnerable,2021-06-09,2022-06-05,Vulnerable,Vulnerable,Vulnerable,,
4076374,Nannoperca obscura,Yarra Pygmy Perch,Nannoperca obscura,https://biodiversity.org.au/afd/taxa/acde8a8a-3154-4d39-baa1-54add67988a9,dr655,"[{'key': 'taxonID', 'value': '4882'}, {'key': 'scientificNameAuthority', 'value': '(Klunzkinger, 1872)'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2015-07-29'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",4882,"(Klunzkinger, 1872)",Aquatic fauna,Fish,Vulnerable,Vulnerable,2015-07-29,2022-06-05,Vulnerable,Vulnerable,Vulnerable,,
4077921,Nannoperca sp. 1,Flinders Pygmy Perch,Nannoperca sp. 1,ALA_DR655_1698,dr655,"[{'key': 'taxonID', 'value': '903041'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2014-05-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",903041,,Aquatic fauna,Fish,Vulnerable,Vulnerable,2014-05-09,2022-06-05,Vulnerable,Vulnerable,,,
4077783,Nannoperca variegata,Golden Pygmy Perch,Nannoperca variegata,https://biodiversity.org.au/afd/taxa/c04c5919-42c2-40a1-85d2-1e760d599b29,dr655,"[{'key': 'taxonID', 'value': '4885'}, {'key': 'scientificNameAuthority', 'value': 'Kuiter & Allen, 1985'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2015-07-08'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",4885,"Kuiter & Allen, 1985",Aquatic fauna,Fish,Endangered,Vulnerable,2015-07-08,2022-06-05,Endangered,Endangered,Vulnerable,,
4077188,Neochanna cleaveri,Eel Mud-trout,Neochanna cleaveri,https://biodiversity.org.au/afd/taxa/9bc56496-3396-439f-bd67-4c6b23717b6e,dr655,"[{'key': 'taxonID', 'value': '4703'}, {'key': 'scientificNameAuthority', 'value': '(Scott, 1934)'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Critically endangered'}, {'key': 'modified', 'value': '2012-04-13'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",4703,"(Scott, 1934)",Aquatic fauna,Fish,Endangered,Critically endangered,2012-04-13,2022-06-05,Endangered,Endangered,,,
4077777,Potamalosa richmondia,Nepean Herring,Potamalosa richmondia,https://biodiversity.org.au/afd/taxa/64508e83-1adf-46c0-9036-60909c5191a2,dr655,"[{'key': 'taxonID', 'value': '4665'}, {'key': 'scientificNameAuthority', 'value': '(Macleay, 1879)'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Extinct'}, {'key': 'vicadvisorystatus', 'value': 'Regionally extinct'}, {'key': 'modified', 'value': '2013-04-04'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Extinct'}, {'key': 'sourceStatus', 'value': 'Extinct'}]",4665,"(Macleay, 1879)",Aquatic fauna,Fish,Extinct,Regionally extinct,2013-04-04,2022-06-05,Extinct,Extinct,,,
4077377,Prototroctes maraena,Cucumber Fish,Prototroctes maraena,https://biodiversity.org.au/afd/taxa/8cd45a27-ba23-4dbc-b9be-d10ef2269b27,dr655,"[{'key': 'taxonID', 'value': '4686'}, {'key': 'scientificNameAuthority', 'value': 'Gunther, 1864'}, {'key': 'primaryDiscipline', 'value': 'Aquatic fauna'}, {'key': 'speciesGroup', 'value': 'Fish'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2013-04-04'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",4686,"Gunther, 1864",Aquatic fauna,Fish,Endangered,Vulnerable,2013-04-04,2022-06-05,Endangered,Endangered,Vulnerable,,
