id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,sourceOrigin,scientificNameAuthorship,sourceStatus,epbcStatus,status
4242175,Epacris graniticola,Granite Heath,Epacris graniticola,https://id.biodiversity.org.au/node/apni/2888537,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Crowden'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Crowden,v,CR,Vulnerable
4242034,Epacris limbata,Bordered Heath,Epacris limbata,https://id.biodiversity.org.au/node/apni/2901387,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'K.J.Williams & F.Duncan'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",end,K.J.Williams & F.Duncan,e,CR,Endangered
4241657,Epacris moscaliana,Seepage Heath,Epacris moscaliana,https://id.biodiversity.org.au/node/apni/2913373,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Crowden'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Crowden,r,,Rare
4241651,Epacris stuartii,Southport Heath,Epacris stuartii,https://id.biodiversity.org.au/node/apni/2912945,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Stapf'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",end,Stapf,e,CR,Endangered
4242161,Epacris virgata,Dan Hill Heath,Epacris virgata,https://id.biodiversity.org.au/node/apni/2921230,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Hook.f.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'EN (Beaconsfield only)'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Hook.f.,v,EN (Beaconsfield only),Vulnerable
4241944,Epilobium willisii,Carpet Willow-herb,Epilobium willisii,https://id.biodiversity.org.au/node/apni/2898214,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'P.H.Raven & Engelhorn'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,P.H.Raven & Engelhorn,r,,Rare
4242117,Eryngium ovinum,Blue Devil,Eryngium ovinum,https://id.biodiversity.org.au/node/apni/2908719,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'A.Cunn.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,A.Cunn.,v,,Vulnerable
4241511,Eucalyptus barberi,Barbers Gum,Eucalyptus barberi,https://id.biodiversity.org.au/node/apni/2914836,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'L.A.S.Johnson & Blaxell'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,L.A.S.Johnson & Blaxell,r,,Rare
4241793,Eucalyptus globulus subsp. pseudoglobulus,Victorian Eurabbie,Eucalyptus globulus subsp. pseudoglobulus,https://id.biodiversity.org.au/node/apni/2896653,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Naudin ex Maiden) J.B.Kirkp.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Naudin ex Maiden) J.B.Kirkp.,r,,Rare
4241519,Eucalyptus gunnii subsp. divaricata,,Eucalyptus gunnii subsp. divaricata,https://id.biodiversity.org.au/node/apni/7635790,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(McAulay & Brett) B.M.Potts'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,(McAulay & Brett) B.M.Potts,e,EN,Endangered
4241679,Eucalyptus morrisbyi,Morrisby's Gum,Eucalyptus morrisbyi,https://id.biodiversity.org.au/node/apni/2889115,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Brett'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,Brett,e,EN,Endangered
4241750,Eucalyptus perriniana,Spinning Gum,Eucalyptus perriniana,https://id.biodiversity.org.au/node/apni/2888590,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'F.Muell. ex Rodway'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,F.Muell. ex Rodway,r,,Rare
4241535,Eucalyptus radiata subsp. radiata,Narrow-leaved Peppermint,Eucalyptus radiata subsp. radiata,https://id.biodiversity.org.au/taxon/apni/51290010,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Sieber ex DC.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Sieber ex DC.,r,,Rare
4242040,Eucalyptus risdonii,Risdon Peppermint,Eucalyptus risdonii,https://id.biodiversity.org.au/node/apni/2890652,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Hook.f.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Hook.f.,r,,Rare
4241794,Euphrasia amphisysepala,Shiny Cliff Eyebright,Euphrasia amphisysepala,https://id.biodiversity.org.au/node/apni/2900217,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'W.R.Barker'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Rare'}]",end,W.R.Barker,r,VU,Rare
4241818,Euphrasia amplidens,Pieman Eyebright,Euphrasia amplidens,ALA_DR654_564,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'W.R.Barker'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,W.R.Barker,e,,Endangered
4242066,Euphrasia collina subsp. deflexifolia,,Euphrasia collina subsp. deflexifolia,https://id.biodiversity.org.au/node/apni/2889530,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Gand.) W.R.Barker'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,(Gand.) W.R.Barker,r,,Rare
4241786,Euphrasia collina subsp. gunnii,,Euphrasia collina subsp. gunnii,https://id.biodiversity.org.au/node/apni/2886294,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Du Rietz) W.R.Barker'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,(Du Rietz) W.R.Barker,r,,Rare
4241943,Euphrasia collina subsp. tetragona,Purple Eyebright,Euphrasia collina subsp. tetragona,https://id.biodiversity.org.au/node/apni/2915789,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(R.Br.) W.R.Barker'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(R.Br.) W.R.Barker,e,,Endangered
4241564,Euphrasia fragosa,Shy Eyebright,Euphrasia fragosa,https://id.biodiversity.org.au/node/apni/2897571,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'W.R.Barker'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",end,W.R.Barker,e,CR,Endangered
4241888,Euphrasia gibbsiae subsp. psilantherea,,Euphrasia gibbsiae subsp. psilantherea,https://id.biodiversity.org.au/node/apni/2889064,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(F.Muell.) W.R.Barker'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",end,(F.Muell.) W.R.Barker,e,CR,Endangered
4242141,Euphrasia gibbsiae subsp. pulvinestris,,Euphrasia gibbsiae subsp. pulvinestris,https://id.biodiversity.org.au/node/apni/2906153,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'W.R.Barker'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,W.R.Barker,r,,Rare
4241585,Euphrasia gibbsiae subsp. wellingtonensis,,Euphrasia gibbsiae subsp. wellingtonensis,https://id.biodiversity.org.au/node/apni/2914175,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'W.R.Barker'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,W.R.Barker,r,,Rare
4241763,Euphrasia phragmostoma,Buftons Eyebright,Euphrasia phragmostoma,https://id.biodiversity.org.au/node/apni/2906800,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'W.R.Barker'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",end,W.R.Barker,v,VU,Vulnerable
4241806,Euphrasia scabra,Yellow Eyebright,Euphrasia scabra,https://id.biodiversity.org.au/node/apni/2903366,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,R.Br.,e,,Endangered
4241689,Euphrasia semipicta,Peninsula Eyebright,Euphrasia semipicta,https://id.biodiversity.org.au/node/apni/2905452,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'W.R.Barker'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,W.R.Barker,e,EN,Endangered
4241948,Euphrasia sp. Bivouac Bay,Masked Cliff-eyebright,Euphrasia sp. Bivouac Bay,ALA_DR654_568,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(W.R.Barker 7626 et al.) W.R. Barker'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,(W.R.Barker 7626 et al.) W.R. Barker,e,EN,Endangered
4241767,Eutaxia microphylla,Common Eutaxia,Eutaxia microphylla,https://id.biodiversity.org.au/node/apni/2886693,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(R.Br.) C.H.Wright & Dewar'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(R.Br.) C.H.Wright & Dewar,r,,Rare
4242113,Frankenia pauciflora var. gunnii,Southern Sea-heath,Frankenia pauciflora var. gunnii,https://id.biodiversity.org.au/node/apni/2902246,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Summerh.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Summerh.,r,,Rare
4241527,Galium antarcticum,Subantarctic Bedstraw,Galium antarcticum,https://id.biodiversity.org.au/node/apni/2918931,dr654,"[{'key': 'sourceOrigin', 'value': 'tmi'}, {'key': 'scientificNameAuthorship', 'value': 'Hook.f.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",tmi,Hook.f.,e,CR,Endangered
4241966,Geococcus pusillus,Earth Cress,Geococcus pusillus,https://id.biodiversity.org.au/node/apni/2908386,dr654,"[{'key': 'sourceOrigin', 'value': 'r'}, {'key': 'scientificNameAuthorship', 'value': 'J.Drumm. ex Harv.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",r,J.Drumm. ex Harv.,e,,Endangered
4241973,Geum talbotianum,Tasmanian Snowrose,Geum talbotianum,https://id.biodiversity.org.au/node/apni/2890686,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'W.M.Curtis'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,W.M.Curtis,r,,Rare
4241719,Glossostigma elatinoides,Small Mudmat,Glossostigma elatinoides,https://id.biodiversity.org.au/node/apni/2888855,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Benth.) Benth. ex Hook.f.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Benth.) Benth. ex Hook.f.,r,,Rare
4241822,Glycine latrobeana,Purple Clover,Glycine latrobeana,https://id.biodiversity.org.au/node/apni/2892342,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Meisn.) Benth.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,(Meisn.) Benth.,v,VU,Vulnerable
4241980,Glycine microphylla,Small-leaf Glycine,Glycine microphylla,https://id.biodiversity.org.au/node/apni/2901152,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Benth.) Tindale'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,(Benth.) Tindale,v,,Vulnerable
4241987,Gompholobium ecostatum,Dwarf Wedgepea,Gompholobium ecostatum,https://id.biodiversity.org.au/node/apni/2909565,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Kuchel'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,Kuchel,e,,Endangered
4241684,Goodenia geniculata,Bent Native-primrose,Goodenia geniculata,https://id.biodiversity.org.au/node/apni/2905407,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,R.Br.,e,,Endangered
4241840,Gratiola pubescens,Hairy Brooklime,Gratiola pubescens,https://id.biodiversity.org.au/node/apni/2911719,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,R.Br.,r,,Rare
4241647,Gynatrix pulchella,Hempbush,Gynatrix pulchella,https://id.biodiversity.org.au/node/apni/2888949,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Willd.) Alef.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Willd.) Alef.,r,,Rare
4241964,Gyrostemon thesioides,Broom Wheelfruit,Gyrostemon thesioides,https://id.biodiversity.org.au/node/apni/2898598,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Hook.f.) A.S.George'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Hook.f.) A.S.George,r,,Rare
4242018,Hackelia latifolia,Forest Houndstongue,Hackelia latifolia,ALA_DR654_424,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(R.Br.) Dimon & M.A.M.Renner'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(R.Br.) Dimon & M.A.M.Renner,r,,Rare
4242192,Hakea ulicina,Furze Needlebush,Hakea ulicina,https://id.biodiversity.org.au/node/apni/2898298,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,R.Br.,v,,Vulnerable
4241998,Haloragis aspera,Rough Raspwort,Haloragis aspera,https://id.biodiversity.org.au/node/apni/2897361,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Lindl.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,Lindl.,v,,Vulnerable
4241823,Haloragis heterophylla,Perennial Raspweed,Haloragis heterophylla,https://id.biodiversity.org.au/node/apni/2907198,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Brongn.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Brongn.,r,,Rare
4241630,Haloragis myriocarpa,Prickly Raspwort,Haloragis myriocarpa,https://id.biodiversity.org.au/node/apni/2907434,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Orchard'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Orchard,r,,Rare
4242063,Hardenbergia violacea,Sarsaparilla,Hardenbergia violacea,https://id.biodiversity.org.au/node/apni/2894403,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Schneev.) Stearn'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(Schneev.) Stearn,e,,Endangered
4242172,Hedycarya angustifolia,Australian Mulberry,Hedycarya angustifolia,https://id.biodiversity.org.au/node/apni/2906629,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'A.Cunn.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,A.Cunn.,r,,Rare
4241837,Hibbertia basaltica,Basalt Guinea Flower,Hibbertia basaltica,https://id.biodiversity.org.au/node/apni/2906467,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'A.M.Buchanan & Schah.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,A.M.Buchanan & Schah.,e,EN,Endangered
4242069,Hibbertia calycina,Lesser Guineaflower,Hibbertia calycina,https://id.biodiversity.org.au/node/apni/2915545,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(DC.) N.A.Wakef.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,(DC.) N.A.Wakef.,v,,Vulnerable
4241801,Hibbertia obtusifolia,Hoary Guinea-flower,Hibbertia obtusifolia,https://id.biodiversity.org.au/node/apni/2903565,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'DC.'}, {'key': 'sourceStatus', 'value': 'x'}, {'key': 'status', 'value': 'Presumed Extinct'}]",,DC.,x,,Presumed Extinct
4241663,Hibbertia rufa,Brown Guinea-flower,Hibbertia rufa,https://id.biodiversity.org.au/node/apni/2909169,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'N.A.Wakef.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,N.A.Wakef.,r,,Rare
4241878,Hibbertia virgata,Twiggy Guinea-flower,Hibbertia virgata,https://id.biodiversity.org.au/node/apni/2911937,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'R.Br. ex DC.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,R.Br. ex DC.,r,,Rare
4242070,Hovea corrickiae,Glossy Purplepea,Hovea corrickiae,https://id.biodiversity.org.au/node/apni/2906931,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'J.H.Ross'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,J.H.Ross,r,,Rare
4241640,Hovea montana,Mountain Purplepea,Hovea montana,https://id.biodiversity.org.au/node/apni/2906247,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Hook.f.) J.H.Ross'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Hook.f.) J.H.Ross,r,,Rare
4241540,Hovea tasmanica,Rockfield Purplepea,Hovea tasmanica,https://id.biodiversity.org.au/node/apni/2896996,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'I.Thomps. & J.H.Ross'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,I.Thomps. & J.H.Ross,r,,Rare
4242087,Hyalosperma demissum,Moss Sunray,Hyalosperma demissum,https://id.biodiversity.org.au/node/apni/2907974,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(A.Gray) Paul G.Wilson'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(A.Gray) Paul G.Wilson,e,,Endangered
4241992,Hydrocotyle comocarpa,Fringefruit Pennywort,Hydrocotyle comocarpa,https://id.biodiversity.org.au/node/apni/2918331,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'F.Muell.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,F.Muell.,r,,Rare
4241652,Hydrocotyle laxiflora,Stinking Pennywort,Hydrocotyle laxiflora,https://id.biodiversity.org.au/node/apni/2898015,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'DC.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,DC.,e,,Endangered
4242048,Hydrorchis orbicularis,Swamp Onion-orchid,Microtis orbicularis,https://id.biodiversity.org.au/taxon/apni/51406638,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(R.S.Rogers) D.L.Jones & M.A.Clem.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(R.S.Rogers) D.L.Jones & M.A.Clem.,r,,Rare
4241668,Hypolepis distans,Scrambling Ground-fern,Hypolepis distans,https://id.biodiversity.org.au/node/apni/2895360,dr654,"[{'key': 'sourceOrigin', 'value': 't'}, {'key': 'scientificNameAuthorship', 'value': 'Hook.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",t,Hook.,e,EN,Endangered
4242012,Hypolepis muelleri,Harsh Ground Fern,Hypolepis muelleri,https://id.biodiversity.org.au/node/apni/2906597,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'N.A.Wakef.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,N.A.Wakef.,r,,Rare
4242180,Isoetes drummondii subsp. drummondii,Plain Quillwort,Isoetes drummondii subsp. drummondii,https://id.biodiversity.org.au/node/apni/2896098,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'A.Braun'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,A.Braun,r,,Rare
4241804,Isoetes elatior,Tall Quillwort,Isoetes elatior,https://id.biodiversity.org.au/node/apni/2913106,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'F.Muell. ex A.Braun'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,F.Muell. ex A.Braun,r,,Rare
4241493,Isoetes humilior,Rock Quillwort,Isoetes humilior,https://id.biodiversity.org.au/node/apni/2886566,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'F.Muell. ex A.Braun'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,F.Muell. ex A.Braun,r,,Rare
4241939,Isoetes sp. Maxwell River,Limestone Quillwort,Isoetes sp. Maxwell River,ALA_DR654_323,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(S.J.Jarman HO314082) Tas. Herbarium'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,(S.J.Jarman HO314082) Tas. Herbarium,r,,Rare
4241778,Isoetopsis graminifolia,Grass Cushion,Isoetopsis graminifolia,https://id.biodiversity.org.au/node/apni/2889970,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Turcz.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,Turcz.,v,,Vulnerable
4241558,Isolepis habra,Wispy Clubsedge,Isolepis habra,https://id.biodiversity.org.au/node/apni/2887740,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Edgar) Soják'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Edgar) Soják,r,,Rare
4241611,Isolepis stellata,Star Clubsedge,Isolepis stellata,https://id.biodiversity.org.au/node/apni/2891073,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(C.B.Clarke) K.L.Wilson'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(C.B.Clarke) K.L.Wilson,r,,Rare
4241845,Isopogon ceratophyllus,Horny Conebush,Isopogon ceratophyllus,https://id.biodiversity.org.au/taxon/apni/51293461,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,R.Br.,v,,Vulnerable
4242154,Juncus fockei,Slender Joint-leaf Rush,Juncus fockei,https://id.biodiversity.org.au/node/apni/2896532,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Buchenau'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Buchenau,r,,Rare
