taxonId,kingdom,class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,significant,confidential,endemicity,status,endemicity1,epbcStatus
8946,Plantae,Equisetopsida,Proteaceae,Helicia lewisensis,,Foreman,V,Y,N,Q,Vulnerable,Queensland endemic,
9629,Plantae,Equisetopsida,Proteaceae,Helicia recurva,,Foreman,NT,Y,N,Q,Near Threatened,Queensland endemic,
13878,Plantae,Equisetopsida,Proteaceae,Hicksbeachia pinnatifolia,red bopple nut,F.Muell.,V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
34711,Plantae,Equisetopsida,Proteaceae,Hollandaea porphyrocarpa,,A.J.Ford & P.H.Weston,CR,Y,N,Q,Critically Endangered,Queensland endemic,
6101,Plantae,Equisetopsida,Proteaceae,Hollandaea riparia,,B.Hyland,V,Y,N,QA,Vulnerable,Australian endemic,
32251,Plantae,Equisetopsida,Proteaceae,Lasjia claudiensis,,(C.L.Gross & B.Hyland) P.H.Weston & A.R.Mast,V,Y,N,Q,Vulnerable,Queensland endemic,
32253,Plantae,Equisetopsida,Proteaceae,Lasjia grandis,,(C.L.Gross & B.Hyland) P.H.Weston & A.R.Mast,V,Y,N,Q,Vulnerable,Queensland endemic,
16746,Plantae,Equisetopsida,Proteaceae,Macadamia integrifolia,macadamia nut,Maiden & Betche,V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
8185,Plantae,Equisetopsida,Proteaceae,Macadamia jansenii,,C.L.Gross & P.H.Weston,CR,Y,Y,Q,Critically Endangered,Queensland endemic,Endangered
16747,Plantae,Equisetopsida,Proteaceae,Macadamia ternifolia,bopple nut,F.Muell.,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
16748,Plantae,Equisetopsida,Proteaceae,Macadamia tetraphylla,,L.A.S.Johnson,V,Y,N,QAI,Vulnerable,Naturally occurs in Australia and overseas,Vulnerable
6356,Plantae,Equisetopsida,Proteaceae,Megahertzia amplexicaulis,,A.S.George & B.Hyland,NT,Y,N,Q,Near Threatened,Queensland endemic,
10601,Plantae,Equisetopsida,Proteaceae,Persoonia daphnoides,,A.Cunn. ex R.Br.,NT,Y,N,QA,Near Threatened,Australian endemic,
13162,Plantae,Equisetopsida,Proteaceae,Persoonia prostrata,,R.Br.,PE,Y,N,Q,Extinct in the wild,Queensland endemic,Extinct
9731,Plantae,Equisetopsida,Proteaceae,Stenocarpus cryptocarpus,giant-leaved stenocarpus,Foreman & B.Hyland,NT,Y,N,Q,Near Threatened,Queensland endemic,
8987,Plantae,Equisetopsida,Proteaceae,Stenocarpus davallioides,fern-leaved stenocarpus,Foreman & B.Hyland,V,Y,N,Q,Vulnerable,Queensland endemic,
13085,Plantae,Equisetopsida,Proteaceae,Triunia robusta,,(C.T.White) Foreman,E,Y,N,Q,Endangered,Queensland endemic,Endangered
16381,Plantae,Equisetopsida,Psilotaceae,Psilotum complanatum,flat fork fern,Sw.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
16382,Plantae,Equisetopsida,Psilotaceae,Psilotum nudum,skeleton fork fern,(L.) P.Beauv.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
8486,Plantae,Equisetopsida,Psilotaceae,Tmesipteris lanceolata,,P.A.Dang.,PE,Y,Y,Q,Extinct in the wild,Queensland endemic,Extinct
15999,Plantae,Equisetopsida,Psilotaceae,Tmesipteris ovata,,N.A.Wakef.,SL,Y,N,QA,Special least concern,Australian endemic,
12344,Plantae,Equisetopsida,Psilotaceae,Tmesipteris truncata,,(R.Br.) Desv.,SL,Y,N,QA,Special least concern,Australian endemic,
12487,Plantae,Equisetopsida,Pteridaceae,Acrostichum aureum,golden mangrove fern,L.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
18110,Plantae,Equisetopsida,Pteridaceae,Acrostichum speciosum,mangrove fern,Willd.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
18116,Plantae,Equisetopsida,Pteridaceae,Adiantum aethiopicum,,L.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
21888,Plantae,Equisetopsida,Pteridaceae,Adiantum atroviride,,Bostock,SL,Y,N,QA,Special least concern,Australian endemic,
12107,Plantae,Equisetopsida,Pteridaceae,Adiantum capillus-veneris,,L.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
35421,Plantae,Equisetopsida,Pteridaceae,Adiantum caudatum,,L.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
18030,Plantae,Equisetopsida,Pteridaceae,Adiantum diaphanum,,Blume,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
18031,Plantae,Equisetopsida,Pteridaceae,Adiantum hispidulum,,Sw.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
9284,Plantae,Equisetopsida,Pteridaceae,Adiantum hispidulum var. hispidulum,,Sw.,SL,Y,N,QA,Special least concern,Australian endemic,
9285,Plantae,Equisetopsida,Pteridaceae,Adiantum hispidulum var. hypoglaucum,,Domin,SL,Y,N,QA,Special least concern,Australian endemic,
3255,Plantae,Equisetopsida,Pteridaceae,Adiantum hispidulum var. minus,,Bostock,SL,Y,N,Q,Special least concern,Queensland endemic,
12106,Plantae,Equisetopsida,Pteridaceae,Adiantum hispidulum var. whitei,,(F.M.Bailey) Bostock,SL,Y,N,Q,Special least concern,Queensland endemic,
18032,Plantae,Equisetopsida,Pteridaceae,Adiantum philippense,,L.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
14887,Plantae,Equisetopsida,Pteridaceae,Adiantum silvaticum,,Tindale,SL,Y,N,QA,Special least concern,Australian endemic,
2427,Plantae,Equisetopsida,Pteridaceae,Antrophyum austroqueenslandicum,,D.L.Jones,CR,Y,Y,Q,Critically Endangered,Queensland endemic,Critically endangered
11743,Plantae,Equisetopsida,Pteridaceae,Antrophyum callifolium,,Blume,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
2225,Plantae,Equisetopsida,Pteridaceae,Antrophyum jagoanum,,D.L.Jones & Bostock,SL,Y,N,Q,Special least concern,Queensland endemic,
14034,Plantae,Equisetopsida,Pteridaceae,Antrophyum plantagineum,,(Cav.) Kaulf.,NT,Y,Y,QI,Near Threatened,Naturally occurs in Queensland and overseas,
11744,Plantae,Equisetopsida,Pteridaceae,Antrophyum subfalcatum,,Brack.,V,Y,Y,QI,Vulnerable,Naturally occurs in Queensland and overseas,
35910,Plantae,Equisetopsida,Pteridaceae,Calciphilopteris ludens,,(Wall. ex Hook.) Yesilyurt & H.Schneid.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
17672,Plantae,Equisetopsida,Pteridaceae,Ceratopteris thalictroides,,(L.) Brongn.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
17396,Plantae,Equisetopsida,Pteridaceae,Doryopteris concolor,,(Langsd. & Fisch.) Kuhn,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
41200,Plantae,Equisetopsida,Pteridaceae,Haplopteris dareicarpa,,(Hook.) S.Linds. & C.W.Chen,PE,Y,Y,Q,Extinct in the wild,Queensland endemic,
41182,Plantae,Equisetopsida,Pteridaceae,Haplopteris elongata,,(Sw.) E.H. Crane,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
41170,Plantae,Equisetopsida,Pteridaceae,Haplopteris ensiformis,,(Sw.) E.H.Crane,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
19332,Plantae,Equisetopsida,Pteridaceae,Pellaea calidirupium,,Brownsey & Lovis,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
9723,Plantae,Equisetopsida,Pteridaceae,Pellaea falcata,,(R.Br.) Fee,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
41594,Plantae,Equisetopsida,Pteridaceae,Pellaea muelleri,,(Hook.) A.R.Field,SL,Y,N,Q,Special least concern,Queensland endemic,
21889,Plantae,Equisetopsida,Pteridaceae,Pellaea nana,,(Hook.) Bostock,SL,Y,N,QA,Special least concern,Australian endemic,
13800,Plantae,Equisetopsida,Pteridaceae,Pellaea paradoxa,heart fern,(R.Br.) Hook.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
11656,Plantae,Equisetopsida,Pteridaceae,Pteris ensiformis,slender bracken,Burm.f.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
41523,Plantae,Equisetopsida,Pteridaceae,Pteris epaleata,,D.J.Ohlsen,SL,Y,N,QA,Special least concern,Australian endemic,
9833,Plantae,Equisetopsida,Pteridaceae,Pteris orientalis,,Alderw.,SL,Y,N,Q,Special least concern,Queensland endemic,
11658,Plantae,Equisetopsida,Pteridaceae,Pteris pacifica,comb bracken,Hieron.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
41591,Plantae,Equisetopsida,Pteridaceae,Pteris platyzomopsis,,Christenh. & H.Schneid.,SL,Y,N,QA,Special least concern,Australian endemic,
16342,Plantae,Equisetopsida,Pteridaceae,Pteris tremula,,R.Br.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
16343,Plantae,Equisetopsida,Pteridaceae,Pteris tripartita,lacy bracken,Sw.,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
11657,Plantae,Equisetopsida,Pteridaceae,Pteris umbrosa,jungle bracken,R.Br.,SL,Y,N,QA,Special least concern,Australian endemic,
16344,Plantae,Equisetopsida,Pteridaceae,Pteris vittata,Chinese bracken,L.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
11638,Plantae,Equisetopsida,Pteridaceae,Taenitis blechnoides,,(Willd.) Sw.,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
16061,Plantae,Equisetopsida,Pteridaceae,Taenitis pinnata,morse fern,(J.Sm.) Holttum,SL,Y,N,QAI,Special least concern,Naturally occurs in Australia and overseas,
13723,Plantae,Equisetopsida,Pteridaceae,Vaginularia acrocarpa,,Holttum,SL,Y,N,QI,Special least concern,Naturally occurs in Queensland and overseas,
13228,Plantae,Equisetopsida,Ranunculaceae,Clematis fawcettii,,F.Muell.,V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
29777,Plantae,Equisetopsida,Rhamnaceae,Cryptandra ciliata,,A.R.Bean,NT,Y,N,Q,Near Threatened,Queensland endemic,
13643,Plantae,Equisetopsida,Rhamnaceae,Discaria pubescens,,(Brongn.) Druce,NT,Y,N,QA,Near Threatened,Australian endemic,
34656,Plantae,Equisetopsida,Rhamnaceae,Emmenosperma pancherianum,,Baill.,CR,Y,N,QAI,Critically Endangered,Naturally occurs in Australia and overseas,
30919,Plantae,Equisetopsida,Rhamnaceae,Polianthion minutiflorum,,(E.M.Ross) K.R.Thiele,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
9230,Plantae,Equisetopsida,Rhamnaceae,Pomaderris clivicola,,E.M.Ross,E,Y,N,Q,Endangered,Queensland endemic,Vulnerable
18233,Plantae,Equisetopsida,Rhamnaceae,Pomaderris coomingalensis,,N.G.Walsh & Coates,E,Y,N,Q,Endangered,Queensland endemic,
18234,Plantae,Equisetopsida,Rhamnaceae,Pomaderris crassifolia,,N.G.Walsh & Coates,V,Y,N,Q,Vulnerable,Queensland endemic,
13145,Plantae,Equisetopsida,Rhamnaceae,Pomaderris notata,,S.T.Blake,V,Y,N,QA,Vulnerable,Australian endemic,
29779,Plantae,Equisetopsida,Rhamnaceae,Stenanthemum argenteum,,A.R.Bean,V,Y,N,Q,Vulnerable,Queensland endemic,
35848,Plantae,Equisetopsida,Rhizophoraceae,Bruguiera x hainesii,Haines's orange mangrove,C.G.Rogers,CR,Y,N,QI,Critically Endangered,Naturally occurs in Queensland and overseas,Critically endangered
27435,Plantae,Equisetopsida,Rubiaceae,Cyclophyllum costatum,,(C.T.White) S.T.Reynolds & R.J.F.Hend.,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
41447,Plantae,Equisetopsida,Rubiaceae,Dolichocarpa spathulata,,(Halford) K.L.Gibbons,E,Y,N,QA,Endangered,Australian endemic,
9575,Plantae,Equisetopsida,Rubiaceae,Durringtonia paludosa,durringtonia,R.J.F.Hend. & Guymer,NT,Y,N,QA,Near Threatened,Australian endemic,
9718,Plantae,Equisetopsida,Rubiaceae,Gardenia actinocarpa,,Puttock,E,Y,N,Q,Endangered,Queensland endemic,Endangered
9245,Plantae,Equisetopsida,Rubiaceae,Gardenia psidioides,,Puttock,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
12263,Plantae,Equisetopsida,Rubiaceae,Hedyotis novoguineensis,,Merr. & L.M.Perry,E,Y,N,QI,Endangered,Naturally occurs in Queensland and overseas,
27448,Plantae,Equisetopsida,Rubiaceae,Hydnophytum ferrugineum,,P.I.Forst.,V,Y,Y,Q,Vulnerable,Queensland endemic,
18900,Plantae,Equisetopsida,Rubiaceae,Hydnophytum moseleyanum,,Becc.,SL,Y,Y,QI,Special least concern,Naturally occurs in Queensland and overseas,
31524,Plantae,Equisetopsida,Rubiaceae,Lasianthus hirsutus,,(Roxb.) Merr.,V,Y,N,QI,Vulnerable,Naturally occurs in Queensland and overseas,
12228,Plantae,Equisetopsida,Rubiaceae,Myrmecodia beccarii,,Hook.f.,V,Y,Y,Q,Vulnerable,Queensland endemic,Vulnerable
16610,Plantae,Equisetopsida,Rubiaceae,Myrmecodia platytyrea subsp. antoinii,,(Becc.) C.R.Huxley & Jebb,SL,Y,Y,QI,Special least concern,Naturally occurs in Queensland and overseas,
8188,Plantae,Equisetopsida,Rubiaceae,Myrmecodia tuberosa,,Jack,SL,Y,Y,QI,Special least concern,Naturally occurs in Queensland and overseas,
8232,Plantae,Equisetopsida,Rubiaceae,Oldenlandia tenelliflora var. papuana,,Valeton,PE,Y,N,QI,Extinct in the wild,Naturally occurs in Queensland and overseas,
29830,Plantae,Equisetopsida,Rubiaceae,Psydrax reticulata,,(C.T.White) S.T.Reynolds & R.J.F.Hend.,V,Y,N,Q,Vulnerable,Queensland endemic,
14248,Plantae,Equisetopsida,Rubiaceae,Randia audasii,,C.T.White,NT,Y,N,Q,Near Threatened,Queensland endemic,
12191,Plantae,Equisetopsida,Rubiaceae,Randia moorei,spiny gardenia,F.Muell.,E,Y,N,QA,Endangered,Australian endemic,Endangered
41449,Plantae,Equisetopsida,Rubiaceae,Scleromitrion gibsonii,,(Halford) K.L.Gibbons,E,Y,N,Q,Endangered,Queensland endemic,
41466,Plantae,Equisetopsida,Rubiaceae,Scleromitrion polycladum,,(F.Muell.) K.L.Gibbons,NT,Y,N,Q,Near Threatened,Queensland endemic,
20058,Plantae,Equisetopsida,Rubiaceae,Uncaria cordata,,(Lour.) Merr.,E,Y,N,QI,Endangered,Naturally occurs in Queensland and overseas,
13367,Plantae,Equisetopsida,Rubiaceae,Uncaria cordata var. cordata,,(Lour.) Merr.,E,Y,N,QI,Endangered,Naturally occurs in Queensland and overseas,
15925,Plantae,Equisetopsida,Rubiaceae,Wendlandia connata,,C.T.White,NT,Y,N,Q,Near Threatened,Queensland endemic,
8509,Plantae,Equisetopsida,Rubiaceae,Wendlandia psychotrioides,,(F.Muell.) F.Muell.,PE,Y,N,Q,Extinct in the wild,Queensland endemic,
12324,Plantae,Equisetopsida,Rutaceae,Acronychia acuminata,,T.G.Hartley,NT,Y,N,Q,Near Threatened,Queensland endemic,
9160,Plantae,Equisetopsida,Rutaceae,Acronychia eungellensis,,T.G.Hartley & B.Hyland,NT,Y,N,Q,Near Threatened,Queensland endemic,
9477,Plantae,Equisetopsida,Rutaceae,Acronychia littoralis,scented acronychia,T.G.Hartley & J.B.Williams,E,Y,N,QA,Endangered,Australian endemic,Endangered
17830,Plantae,Equisetopsida,Rutaceae,Boronia amabilis,,S.T.Blake,NT,Y,N,Q,Near Threatened,Queensland endemic,
17835,Plantae,Equisetopsida,Rutaceae,Boronia granitica,granite boronia,Maiden & Betche,E,Y,N,QA,Endangered,Australian endemic,Endangered
28273,Plantae,Equisetopsida,Rutaceae,Boronia grimshawii,Grimshaw's boronia,Duretto,CR,Y,N,Q,Critically Endangered,Queensland endemic,
17836,Plantae,Equisetopsida,Rutaceae,Boronia keysii,Key's boronia,Domin,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
17841,Plantae,Equisetopsida,Rutaceae,Boronia repanda,,(F.Muell. ex Maiden & Betche) Maiden & Betche,E,Y,N,Q,Endangered,Queensland endemic,Endangered
17842,Plantae,Equisetopsida,Rutaceae,Boronia rivularis,Wide Bay boronia,C.T.White,NT,Y,N,Q,Near Threatened,Queensland endemic,
18818,Plantae,Equisetopsida,Rutaceae,Citrus inodora,,F.M.Bailey,V,Y,N,Q,Vulnerable,Queensland endemic,
3491,Plantae,Equisetopsida,Rutaceae,Dinosperma longifolium,,T.G.Hartley,E,Y,N,Q,Endangered,Queensland endemic,
11957,Plantae,Equisetopsida,Rutaceae,Drummondita calida,,(F.Muell.) Paul G.Wilson,V,Y,N,QA,Vulnerable,Australian endemic,
26465,Plantae,Equisetopsida,Rutaceae,Euodia hylandii,,T.G.Hartley,V,Y,N,Q,Vulnerable,Queensland endemic,
3494,Plantae,Equisetopsida,Rutaceae,Euodia pubifolia,,T.G.Hartley,V,Y,N,Q,Vulnerable,Queensland endemic,
11042,Plantae,Equisetopsida,Rutaceae,Flindersia oppositifolia,mountain silkwood,(F.Muell.) T.G.Hartley & Jessup,V,Y,N,Q,Vulnerable,Queensland endemic,
21803,Plantae,Equisetopsida,Rutaceae,Leionema ambiens,,(F.Muell.) Paul G.Wilson,NT,Y,N,QA,Near Threatened,Australian endemic,
41828,Plantae,Equisetopsida,Rutaceae,Leionema beckleri,,(F.Muell.) I.Telford & J.J.Bruhl,E,Y,N,QA,Endangered,Australian endemic,
21781,Plantae,Equisetopsida,Rutaceae,Leionema ellipticum,,Paul G.Wilson,V,Y,N,Q,Vulnerable,Queensland endemic,
21778,Plantae,Equisetopsida,Rutaceae,Leionema gracile,,(C.T.White) Paul G.Wilson,V,Y,N,Q,Vulnerable,Queensland endemic,
21779,Plantae,Equisetopsida,Rutaceae,Leionema obtusifolium,,(Paul G.Wilson) Paul G.Wilson,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
9768,Plantae,Equisetopsida,Rutaceae,Medicosma elliptica,,T.G.Hartley,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
8945,Plantae,Equisetopsida,Rutaceae,Medicosma glandulosa,,T.G.Hartley,NT,Y,N,Q,Near Threatened,Queensland endemic,
9216,Plantae,Equisetopsida,Rutaceae,Medicosma obovata,,T.G.Hartley,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
36199,Plantae,Equisetopsida,Rutaceae,Murraya crenulata,,Oliv.,E,Y,N,QI,Endangered,Naturally occurs in Queensland and overseas,
27676,Plantae,Equisetopsida,Rutaceae,Phebalium distans,Mt Berryman phebalium,P.I.Forst.,E,Y,N,Q,Endangered,Queensland endemic,Critically endangered
11939,Plantae,Equisetopsida,Rutaceae,Phebalium glandulosum subsp. eglandulosum,,(Blakely) Paul G.Wilson,V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
16513,Plantae,Equisetopsida,Rutaceae,Phebalium whitei,,Paul G.Wilson,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
2097,Plantae,Equisetopsida,Rutaceae,Philotheca acrolopha,,Paul G.Wilson,V,Y,N,Q,Vulnerable,Queensland endemic,
21801,Plantae,Equisetopsida,Rutaceae,Philotheca sporadica,,(Bayly) Paul G.Wilson,NT,Y,N,Q,Near Threatened,Queensland endemic,Vulnerable
28656,Plantae,Equisetopsida,Rutaceae,Zieria actites,Mt Larcom stink bush,Duretto & P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
2314,Plantae,Equisetopsida,Rutaceae,Zieria adenodonta,,(F.Muell.) J.A.Armstr.,NT,Y,N,QA,Near Threatened,Australian endemic,
31689,Plantae,Equisetopsida,Rutaceae,Zieria alata,Mt Lewis stink bush,Duretto & P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
28662,Plantae,Equisetopsida,Rutaceae,Zieria bifida,,Duretto & P.I.Forst.,E,Y,N,Q,Endangered,Queensland endemic,Endangered
31684,Plantae,Equisetopsida,Rutaceae,Zieria boolbunda,Boolbunda stink bush,Duretto & P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
31683,Plantae,Equisetopsida,Rutaceae,Zieria cephalophila,Sydney Heads stink bush,Duretto & P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
12312,Plantae,Equisetopsida,Rutaceae,Zieria collina,,C.T.White,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
31682,Plantae,Equisetopsida,Rutaceae,Zieria eungellaensis,Eungella stink bush,Duretto & P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
28663,Plantae,Equisetopsida,Rutaceae,Zieria exsul,banished stink bush,Duretto & P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
41055,Plantae,Equisetopsida,Rutaceae,Zieria fordii,Ford's stink bush,Duretto,CR,Y,N,Q,Critically Endangered,Queensland endemic,
2322,Plantae,Equisetopsida,Rutaceae,Zieria graniticola,,J.A.Armstr. ex Duretto & P.I.Forst.,E,Y,N,Q,Endangered,Queensland endemic,
41601,Plantae,Equisetopsida,Rutaceae,Zieria gymnocarpa,,(J.A.Armstr.) P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
31681,Plantae,Equisetopsida,Rutaceae,Zieria hydroscopica,Coominglah stink bush,Duretto & P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
28426,Plantae,Equisetopsida,Rutaceae,Zieria inexpectata,,Duretto & P.I.Forst.,E,Y,N,Q,Endangered,Queensland endemic,
31685,Plantae,Equisetopsida,Rutaceae,Zieria madida,Thornton Peak stink bush,Duretto & P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
2321,Plantae,Equisetopsida,Rutaceae,Zieria montana,Mt Barney stink bush,J.A.Armstr.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
27791,Plantae,Equisetopsida,Rutaceae,Zieria obovata,,(C.T.White) J.A.Armstr.,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
9476,Plantae,Equisetopsida,Rutaceae,Zieria rimulosa,,C.T.White,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
31680,Plantae,Equisetopsida,Rutaceae,Zieria scopulus,Flinders Peak stink bush,Duretto & P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
28217,Plantae,Equisetopsida,Rutaceae,Zieria vagans,Gurgeena stink bush,Duretto & P.I.Forst.,CR,Y,N,Q,Critically Endangered,Queensland endemic,
3296,Plantae,Equisetopsida,Rutaceae,Zieria verrucosa,,J.A.Armstr.,V,Y,N,Q,Vulnerable,Queensland endemic,Vulnerable
41054,Plantae,Equisetopsida,Rutaceae,Zieria wilhelminae,Mt Jukes stink bush,Duretto,CR,Y,N,Q,Critically Endangered,Queensland endemic,
11249,Plantae,Equisetopsida,Salicaceae,Xylosma ovata,,Benth.,NT,Y,N,QA,Near Threatened,Australian endemic,
7332,Plantae,Equisetopsida,Salicaceae,Xylosma sp. (Mt Lewis G.Sankowsky+ 1108),,,V,Y,N,Q,Vulnerable,Queensland endemic,
13930,Plantae,Equisetopsida,Santalaceae,Dendromyza reinwardtiana,,(Blume ex Korth.) Danser,V,Y,N,QAI,Vulnerable,Naturally occurs in Australia and overseas,
16237,Plantae,Equisetopsida,Santalaceae,Santalum lanceolatum,,R.Br.,SL,Y,N,QA,Special least concern,Australian endemic,
13501,Plantae,Equisetopsida,Santalaceae,Thesium australe,toadflax,R.Br.,V,Y,N,QA,Vulnerable,Australian endemic,Vulnerable
9658,Plantae,Equisetopsida,Sapindaceae,Alectryon ramiflorus,,S.T.Reynolds,E,Y,N,Q,Endangered,Queensland endemic,Endangered
18006,Plantae,Equisetopsida,Sapindaceae,Alectryon repandodentatus,,Radlk.,E,Y,N,QI,Endangered,Naturally occurs in Queensland and overseas,
12867,Plantae,Equisetopsida,Sapindaceae,Arytera dictyoneura,,S.T.Reynolds,NT,Y,N,Q,Near Threatened,Queensland endemic,
9091,Plantae,Equisetopsida,Sapindaceae,Atalaya collina,,S.T.Reynolds,E,Y,N,Q,Endangered,Queensland endemic,Endangered
