dcterms_rightsHolder,dcterms_rights,dcterms_language,dcterms_type,dcterms_modified,dcterms_available,speciesID,taxonRank,kingdomID,kingdom,classID,class,orderID,order,familyID,family,sortOrder,genusID,genus,parentSpeciesID,specificEpithet,infraspecificEpithet,scientificNameAuthorship,scientificNameID,speciesCode_Synonym,scientificName,scientificNameHTML,vernacularName,otherVernacularNames,taxonID,currentScientificNameCode,currentScientificName,currentVernacularName,isCurrent,generalTypeID,generalType,establishmentMeans,primaryGrowthForm,primaryGrowthFormGroup,secondaryGrowthForms,secondaryGrowthFormGroups,stateConservation,protectedInNSW,sensitivityClass,TSProfileID,countryConservation,highThreatWeed,widelyCultivatedNativeSpecies,CAMBA,JAMBA,ROKAMBA,status
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:19:41.62+11:00,1999-05-27T16:31:26+10:00,13232,Species,139,Plantae,38,Flora,137,Flora,304,Flacourtiaceae,11041,4076.0,Xylosma,13232.0,parvifolia,,Jessup,13232,10514,Xylosma parvifolia,<em>Xylosma parvifolia</em>,Mountain Xylosma,,13232,10514,Xylosma parvifolia,Mountain Xylosma,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10845.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:19:45.23+11:00,1999-05-31T09:12:14+10:00,13248,Species,139,Plantae,38,Flora,137,Flora,193,Zamiaceae,18235,3134.0,Macrozamia,13248.0,humilis,,D.L. Jones,13248,10530,Macrozamia humilis,<em>Macrozamia humilis</em>,Inverell Cycad,,13248,10530,Macrozamia humilis,Inverell Cycad,true,171.0,Ferns and Cycads,"Alive in NSW, Native",Cycad,Other (OG),Palm & palmlike,Other (OG),Endangered,true,Not Sensitive,10502.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:19:49.247+11:00,1999-05-31T14:46:46+10:00,13277,Species,139,Plantae,38,Flora,137,Flora,206,Malvaceae,12437,2996.0,Lasiopetalum,13277.0,behrii,,F. Muell.,13277,10559,Lasiopetalum behrii,<em>Lasiopetalum behrii</em>,Pink Velvet Bush,,13277,10559,Lasiopetalum behrii,Pink Velvet Bush,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Critically Endangered,false,Not Sensitive,10450.0,Not Listed,,,false,false,false,Critically Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:19:49.73+11:00,1999-05-31T15:12:13+10:00,13280,Species,139,Plantae,38,Flora,137,Flora,782,Phyllanthaceae,14634,3452.0,Phyllanthus,13280.0,maderaspatensis,,L.,13280,10562,Phyllanthus maderaspatensis,<em>Phyllanthus maderaspatensis</em>,,,13280,10562,Phyllanthus maderaspatensis,,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,false,Not Sensitive,10623.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:19:59.67+11:00,1999-06-01T11:11:26+10:00,13326,Species,139,Plantae,38,Flora,137,Flora,282,Restionaceae,16575,2044.0,Baloskion,13326.0,longipes,,(L.A.S. Johnson & O.D. Evans) B.G. Briggs & L.A.S. Johnson,13326,10608,Baloskion longipes,<em>Baloskion longipes</em>,Dense Cord-rush,,13326,10608,Baloskion longipes,Dense Cord-rush,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Rush,Grass & grasslike (GG),,,Vulnerable,false,Not Sensitive,10088.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:12.48+11:00,1999-07-20T15:26:16+10:00,13441,Species,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16376,3416.0,Persoonia,13441.0,pauciflora,,P.H. Weston,13441,10723,Persoonia pauciflora,<em>Persoonia pauciflora</em>,North Rothbury Persoonia,,13441,10723,Persoonia pauciflora,North Rothbury Persoonia,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Critically Endangered,true,Category 3,10599.0,Critically Endangered,,,false,false,false,Critically Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:14.73+11:00,1999-08-02T17:26:13+10:00,13451,Species,139,Plantae,38,Flora,137,Flora,183,Rutaceae,17153,3011.0,Leionema,13451.0,lachnaeoides,,(A. Cunn.) Paul G. Wilson,13451,10732,Leionema lachnaeoides,<em>Leionema lachnaeoides</em>,,,13451,10732,Leionema lachnaeoides,,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10457.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:15.42+11:00,1999-08-02T17:32:37+10:00,13454,Species,139,Plantae,38,Flora,137,Flora,183,Rutaceae,17159,3011.0,Leionema,13454.0,ralstonii,,(F. Muell.) Paul G. Wilson,13454,10735,Leionema ralstonii,<em>Leionema ralstonii</em>,Ralston's Leionema,,13454,10735,Leionema ralstonii,Ralston's Leionema,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10873.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:15.873+11:00,1999-08-02T17:37:46+10:00,13456,Species,139,Plantae,38,Flora,137,Flora,183,Rutaceae,17164,3011.0,Leionema,13456.0,sympetalum,,(Paul G. Wilson) Paul G. Wilson,13456,10737,Leionema sympetalum,<em>Leionema sympetalum</em>,Rylstone Bell,,13456,10737,Leionema sympetalum,Rylstone Bell,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10458.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:16.887+11:00,1999-08-02T17:50:05+10:00,13460,Species,139,Plantae,38,Flora,137,Flora,183,Rutaceae,17182,3267.0,Nematolepis,13460.0,rhytidophylla,,(Alb. & N.G. Walsh) Paul G. Wilson,13460,10741,Nematolepis rhytidophylla,<em>Nematolepis rhytidophylla</em>,Nalbaugh Nematolepis,,13460,10741,Nematolepis rhytidophylla,Nalbaugh Nematolepis,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10551.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:17.31+11:00,1999-08-06T10:26:32+10:00,13464,Subspecies,139,Plantae,38,Flora,137,Flora,161,Lamiaceae,11810,3559.0,Prostanthera,3432.0,cryptandroides,cryptandroides,Cunn. ex Benth.,13464,10745,Prostanthera cryptandroides subsp. cryptandroides,<em>Prostanthera cryptandroides </em>subsp.<em> cryptandroides</em>,Wollemi Mint-bush,,13464,10745,Prostanthera cryptandroides subsp. cryptandroides,Wollemi Mint-bush,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10673.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:18.123+11:00,1999-09-22T14:50:04+10:00,13469,Species,139,Plantae,38,Flora,137,Flora,225,Araceae,6328,3995.0,Typhonium,13469.0,sp. aff. brownii,,(A.G. Floyd 11/3/1958 North Coast Regional Botanic Garden Herbarium 585),13469,10749,Typhonium sp. aff. brownii,<em>Typhonium sp. aff. brownii</em>,Stinky Lily,,13469,10749,Typhonium sp. aff. brownii,Stinky Lily,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,false,Category 3,10818.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:18.53+11:00,1999-12-16T11:46:53+11:00,13471,Species,139,Plantae,38,Flora,137,Flora,183,Rutaceae,17040,2093.0,Boronia,13471.0,boliviensis,,J.B. Williams & J.T. Hunter,13471,10751,Boronia boliviensis,<em>Boronia boliviensis</em>,Bolivia Hill Boronia,,13471,10751,Boronia boliviensis,Bolivia Hill Boronia,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,true,Category 3,10096.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:19.873+11:00,1999-12-16T16:24:57+11:00,13485,Species,139,Plantae,38,Flora,137,Flora,170,Orchidaceae,13952,2532.0,Diuris,13485.0,arenaria,,D.L. Jones,13485,10765,Diuris arenaria,<em>Diuris arenaria</em>,Sand Doubletail,,13485,10765,Diuris arenaria,Sand Doubletail,true,179.0,Orchids,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,true,Category 2,10236.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:21.183+11:00,1999-12-22T16:22:32+11:00,13497,Subspecies,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16189,2780.0,Grevillea,2528.0,parviflora,supplicans,Makinson,13497,10777,Grevillea parviflora subsp. supplicans,<em>Grevillea parviflora </em>subsp.<em> supplicans</em>,,,13497,10777,Grevillea parviflora subsp. supplicans,,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10374.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:26.263+11:00,2000-01-04T14:01:41+11:00,13521,Species,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16238,2800.0,Hakea,13521.0,archaeoides,,W.R. Barker,13521,10801,Hakea archaeoides,<em>Hakea archaeoides</em>,Big Nellie Hakea,,13521,10801,Hakea archaeoides,Big Nellie Hakea,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Category 3,10387.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:26.48+11:00,2000-01-04T14:17:19+11:00,13522,Species,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16247,2800.0,Hakea,13522.0,dohertyi,,Haegi,13522,10802,Hakea dohertyi,<em>Hakea dohertyi</em>,Kowmung Hakea,,13522,10802,Hakea dohertyi,Kowmung Hakea,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),Tree,Tree (TG),Endangered,false,Not Sensitive,10388.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2020-01-22T14:53:35.997+11:00,2000-01-05T08:55:50+11:00,13530,Subspecies,139,Plantae,38,Flora,137,Flora,182,Rhamnaceae,16678,3535.0,Pomaderris,17582.0,paniculosa,paniculosa,F. Muell. ex Reissek,13530,10810,Pomaderris paniculosa subsp. paniculosa,<em>Pomaderris paniculosa </em>subsp.<em> paniculosa</em>,,,13530,10810,Pomaderris paniculosa subsp. paniculosa,,true,184.0,Shrubs,"Extinct in NSW, Native",Shrub,Shrub (SG),,,Extinct,false,Not Sensitive,20231.0,Not Listed,,,false,false,false,Extinct
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:38.39+11:00,2000-01-18T15:20:42+11:00,13567,Species,139,Plantae,38,Flora,137,Flora,245,Acanthaceae,5677,2813.0,Harnieria,13567.0,hygrophiloides,,(F. Muell.) R. M. Barker,13567,10847,Harnieria hygrophiloides,<em>Harnieria hygrophiloides</em>,,,13567,10847,Harnieria hygrophiloides,,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10134.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:38.84+11:00,2000-01-31T15:34:14+11:00,13573,Species,139,Plantae,38,Flora,137,Flora,159,Poaceae,15667,3694.0,Rytidosperma,13573.0,vickeryae,,M. Gray & H. P. Linder,13573,10850,Rytidosperma vickeryae,<em>Rytidosperma vickeryae</em>,Perisher Wallaby-grass,,13573,10850,Rytidosperma vickeryae,Perisher Wallaby-grass,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Tussock Grass,Grass & grasslike (GG),,,Endangered,false,Not Sensitive,20112.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:43.59+11:00,2000-02-07T10:35:59+11:00,13607,Species,139,Plantae,38,Flora,137,Flora,183,Rutaceae,17014,2003.0,Asterolasia,13607.0,buxifolia,,Benth.,13607,10885,Asterolasia buxifolia,<em>Asterolasia buxifolia</em>,,,13607,10885,Asterolasia buxifolia,,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10071.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:44.03+11:00,2000-02-08T17:16:00+11:00,13611,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13127,2641.0,Eucalyptus,13611.0,oresbia,,Hunter and Bruhl,13611,10888,Eucalyptus oresbia,<em>Eucalyptus oresbia</em>,Small-fruited Mountain Gum,,13611,10888,Eucalyptus oresbia,Small-fruited Mountain Gum,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Vulnerable,false,Not Sensitive,10303.0,Not Listed,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:44.467+11:00,2000-02-08T17:25:36+11:00,13613,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,12950,2641.0,Eucalyptus,13613.0,canobolensis,,(L.A.S. Johnson & K.D. Hill) J.T. Hunter,13613,10890,Eucalyptus canobolensis,<em>Eucalyptus canobolensis</em>,Silver-Leaf Candlebark,,13613,10890,Eucalyptus canobolensis,Silver-Leaf Candlebark,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Vulnerable,false,Not Sensitive,10290.0,Endangered,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:46.653+11:00,2000-03-01T10:08:31+11:00,13630,Species,139,Plantae,38,Flora,137,Flora,209,Cyperaceae,9009,2200.0,Carex,13630.0,klaphakei,,K.L. Wilson,13630,10902,Carex klaphakei,<em>Carex klaphakei</em>,Klaphake's Sedge,,13630,10902,Carex klaphakei,Klaphake's Sedge,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Sedge,Grass & grasslike (GG),,,Endangered,false,Not Sensitive,10148.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:49.373+11:00,2000-04-26T16:45:34+10:00,13653,Subspecies,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16154,2780.0,Grevillea,11370.0,juniperina,juniperina,R. Br.,13653,10917,Grevillea juniperina subsp. juniperina,<em>Grevillea juniperina </em>subsp.<em> juniperina</em>,Juniper-leaved Grevillea,,13653,10917,Grevillea juniperina subsp. juniperina,Juniper-leaved Grevillea,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10367.0,Not Listed,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:52.983+11:00,2000-06-16T16:15:42+10:00,13671,Species,139,Plantae,38,Flora,137,Flora,170,Orchidaceae,14110,3553.0,Prasophyllum,13671.0,canaliculatum,,D.L. Jones,13671,10934,Prasophyllum canaliculatum,<em>Prasophyllum canaliculatum</em>,Summer Leek Orchid,,13671,10934,Prasophyllum canaliculatum,Summer Leek Orchid,true,179.0,Orchids,"Alive in NSW, Native",Forb,Forb (FG),,,Critically Endangered,true,Category 2,20064.0,Not Listed,,,false,false,false,Critically Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:53.623+11:00,2000-07-27T11:31:19+10:00,13674,Species,139,Plantae,38,Flora,137,Flora,202,Sapindaceae,17440,2535.0,Dodonaea,13674.0,stenozyga,,F. Muell.,13674,10937,Dodonaea stenozyga,<em>Dodonaea stenozyga</em>,Desert Hopbush,,13674,10937,Dodonaea stenozyga,Desert Hopbush,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Critically Endangered,false,Not Sensitive,10248.0,Not Listed,,,false,false,false,Critically Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:54.28+11:00,2000-08-23T18:01:15+10:00,13681,Species,139,Plantae,38,Flora,137,Flora,268,Cunoniaceae,8881,2455.0,Davidsonia,13681.0,jerseyana,,(F. Muell. ex F.M. Bailey) G. Harden & J.B. Williams,13681,10943,Davidsonia jerseyana,<em>Davidsonia jerseyana</em>,Davidson's Plum,,13681,10943,Davidsonia jerseyana,Davidson's Plum,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Endangered,false,Category 2,10208.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:54.497+11:00,2000-08-23T18:05:49+10:00,13682,Species,139,Plantae,38,Flora,137,Flora,268,Cunoniaceae,8882,2455.0,Davidsonia,13682.0,johnsonii,,J.B. Williams & G. Harden,13682,10944,Davidsonia johnsonii,<em>Davidsonia johnsonii</em>,Smooth Davidson's Plum,,13682,10944,Davidsonia johnsonii,Smooth Davidson's Plum,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Endangered,false,Not Sensitive,10209.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:20:54.937+11:00,2000-08-24T09:00:25+10:00,13684,Species,139,Plantae,38,Flora,137,Flora,159,Poaceae,15657,3694.0,Rytidosperma,13684.0,pumilum,,(Kirk) Linder,13684,10946,Rytidosperma pumilum,<em>Rytidosperma pumilum</em>,Feldmark Grass,,13684,10946,Rytidosperma pumilum,Feldmark Grass,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Tussock Grass,Grass & grasslike (GG),,,Vulnerable,false,Not Sensitive,10740.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2018-10-26T23:43:22.003+11:00,2000-08-24T09:37:14+10:00,13687,Subspecies,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,12882,2641.0,Eucalyptus,17255.0,alligatrix,alligatrix,L.A.S. Johnson & K.D. Hill,13687,10949,Eucalyptus alligatrix subsp. alligatrix,<em>Eucalyptus alligatrix </em>subsp.<em> alligatrix</em>,,,13687,10949,Eucalyptus alligatrix subsp. alligatrix,,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Vulnerable,false,Not Sensitive,10281.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2020-01-22T14:54:29.56+11:00,2000-09-08T09:42:42+10:00,13726,Subspecies,139,Plantae,38,Flora,137,Flora,183,Rutaceae,17213,3439.0,Philotheca,17698.0,angustifolia,angustifolia,(Paul G. Wilson) Paul G. Wilson,13726,10988,Philotheca angustifolia subsp. angustifolia,<em>Philotheca angustifolia </em>subsp.<em> angustifolia</em>,,,13726,10988,Philotheca angustifolia subsp. angustifolia,,true,184.0,Shrubs,"Extinct in NSW, Native",Shrub,Shrub (SG),,,Extinct,true,Not Sensitive,20235.0,Not Listed,,,false,false,false,Extinct
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2020-01-21T10:58:52.833+11:00,2000-09-26T15:11:28+10:00,13734,Species,139,Plantae,38,Flora,137,Flora,431,Fabaceae (Mimosoideae),10674,1793.0,Acacia,13734.0,atrox,,Kodela,13734,10996,Acacia atrox,<em>Acacia atrox</em>,Myall Creek Wattle,,13734,10996,Acacia atrox,Myall Creek Wattle,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Category 3,10003.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:21:13.857+11:00,2000-11-08T13:22:31+11:00,13781,Species,139,Plantae,38,Flora,137,Flora,358,Aponogetonaceae,6297,1947.0,Aponogeton,13781.0,queenslandicus,,H. Bruggen,13781,11037,Aponogeton queenslandicus,<em>Aponogeton queenslandicus</em>,,,13781,11037,Aponogeton queenslandicus,,true,164.0,Aquatic Plants,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,false,Not Sensitive,10059.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2012-11-05T16:32:20.143+11:00,2000-11-09T13:29:53+11:00,13783,Species,138,Animalia,30,Insecta,59,Coleoptera,463,Carabidae,4294,1163.0,Nurus,13783.0,atlas,,"Castelnau, 1867",13783,I009,Nurus atlas,<em>Nurus atlas</em>,Atlas Rainforest Ground-beetle,,13783,I009,Nurus atlas,Atlas Rainforest Ground-beetle,true,175.0,Invertebrates,"Alive in NSW, Native",,,,,Endangered,false,Category 3,10564.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2012-11-05T16:33:09.093+11:00,2000-11-09T15:52:06+11:00,13784,Species,138,Animalia,30,Insecta,59,Coleoptera,463,Carabidae,4295,1163.0,Nurus,13784.0,brevis,,"Motschulsky, 1865",13784,I010,Nurus brevis,<em>Nurus brevis</em>,Shorter Rainforest Ground-beetle,,13784,I010,Nurus brevis,Shorter Rainforest Ground-beetle,true,175.0,Invertebrates,"Alive in NSW, Native",,,,,Endangered,false,Category 3,10565.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:21:21.983+11:00,2000-11-30T14:49:09+11:00,13869,Species,139,Plantae,38,Flora,137,Flora,233,Loganiaceae,12134,3217.0,Mitrasacme,13869.0,pygmaea,,R. Br.,13869,11121,Mitrasacme pygmaea,<em>Mitrasacme pygmaea</em>,Pygmy Bishop's Hat,,13869,11121,Mitrasacme pygmaea,Pygmy Bishop's Hat,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,false,Not Sensitive,10535.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2018-10-26T23:43:22.22+11:00,2000-11-30T18:07:41+11:00,13940,Species,139,Plantae,38,Flora,137,Flora,281,Araucariaceae,6388,4063.0,Wollemia,13940.0,nobilis,,"W.G. Jones, K.D. Hill & J.M. Allen",13940,11192,Wollemia nobilis,<em>Wollemia nobilis</em>,Wollemi Pine,,13940,11192,Wollemia nobilis,Wollemi Pine,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Critically Endangered,true,Category 1,10840.0,Critically Endangered,,,false,false,false,Critically Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:21:30.623+11:00,2001-02-07T13:02:43+11:00,13945,Species,139,Plantae,38,Flora,137,Flora,170,Orchidaceae,13992,2532.0,Diuris,13945.0,"sp. (Oaklands, D.L. Jones 5380)",,,13945,11197,"Diuris sp. (Oaklands, D.L. Jones 5380)","<em>Diuris sp. (Oaklands, D.L. Jones 5380)</em>",Oaklands Diuris,,13945,11197,"Diuris sp. (Oaklands, D.L. Jones 5380)",Oaklands Diuris,true,179.0,Orchids,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,true,Category 2,10242.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2011-11-11T11:23:07+11:00,2001-03-14T14:51:08+11:00,13957,Species,138,Animalia,34,Oligochaeta,78,Haplotaxida,465,Megascolecidae,4218,1292.0,Pericryptodrilus,13957.0,nanus,,"Jamieson, 1977",13957,I011,Pericryptodrilus nanus,<em>Pericryptodrilus nanus</em>,Lord Howe Earthworm,,13957,I011,Pericryptodrilus nanus,Lord Howe Earthworm,true,175.0,Invertebrates,"Alive in NSW, Native",,,,,Endangered,false,Not Sensitive,10888.0,Not Listed,,,false,false,false,Endangered
