,Taxon_Id,Kingdom,Class,Family,Scientific_name,Common_name,Taxon_author,NCA_status,EPBC_status,Significant,Confidential,Endemicity
218,1970,animals,birds,Apodidae,Aerodramus vanikorensis,uniform swiftlet,"(Quoy & Gaimard, 1830)",C,,N,N,VI
219,18827,animals,birds,Apodidae,Apus affinis,house swift,"(Gray, 1830)",C,,N,N,VI
220,1965,animals,birds,Apodidae,Apus pacificus,fork-tailed swift,"(Latham, 1802)",SL,,Y,N,QAI
221,1967,animals,birds,Apodidae,Collocalia esculenta,glossy swiftlet,"(Linnaeus, 1758)",C,,N,N,VI
222,1971,animals,birds,Apodidae,Hirundapus caudacutus,white-throated needletail,"(Latham, 1801)",V,V,Y,N,QAI
223,32024,animals,birds,Apodidae,Mearnsia novaeguineae,Papuan spine-tailed swift,"(D'Albertis & Salvadori, 1879)",C,,N,N,VI
224,36352,animals,birds,Hydrobatidae,Hydrobates leucorhous,Leach's Storm-Petrel,"(Vieillot, 1818)",C,,N,N,VI
225,34879,animals,birds,Hydrobatidae,Nesofregetta fuliginosa,Polynesian storm petrel,"(Gmelin, 1789)",C,,N,N,VI
226,1247,animals,birds,Oceanitidae,Fregetta grallaria,white-bellied storm-petrel,"(Vieillot, 1817)",C,V,Y,N,QAI
227,34426,animals,birds,Oceanitidae,Fregetta maoriana,New Zealand storm-petrel,"(Mathews, 1932)",C,,N,N,VI
228,1235,animals,birds,Oceanitidae,Fregetta tropica,black-bellied storm-petrel,"(Gould, 1844)",C,,N,N,QAI
229,1236,animals,birds,Oceanitidae,Oceanites oceanicus,Wilson's storm-petrel,"(Kuhl, 1820)",SL,,Y,N,QAI
230,1238,animals,birds,Oceanitidae,Pelagodroma marina,white-faced storm-petrel,"(Latham, 1790)",C,,N,N,VU
231,27767,animals,birds,Diomedeidae,Diomedea antipodensis antipodensis,Antipodean albatross,"Robertson & Warham, 1992",V,V,Y,N,QAI
232,27768,animals,birds,Diomedeidae,Diomedea antipodensis gibsoni,Gibson's albatross,"Robertson & Warham, 1992",V,V,Y,N,QAI
233,1254,animals,birds,Diomedeidae,Diomedea epomophora,southern royal albatross,"Lesson, 1825",SL,V,Y,N,VI
234,1255,animals,birds,Diomedeidae,Diomedea exulans,wandering albatross,"Linnaeus, 1758",V,V,Y,N,QAI
235,1258,animals,birds,Diomedeidae,Phoebetria fusca,sooty albatross,"(Hilsenberg, 1822)",V,V,Y,N,VU
236,1259,animals,birds,Diomedeidae,Phoebetria palpebrata,light-mantled sooty albatross,"(Forster, 1785)",SL,,Y,N,VU
237,18836,animals,birds,Diomedeidae,Thalassarche bulleri,Buller's albatross,"Rothschild, 1893",V,V,Y,N,VU
238,1252,animals,birds,Diomedeidae,Thalassarche carteri,Indian yellow-nosed albatross,"Gmelin, 1789",V,V,Y,N,QAI
239,1251,animals,birds,Diomedeidae,Thalassarche cauta,shy albatross,"Gould, 1841",E,V,Y,N,QAI
240,1253,animals,birds,Diomedeidae,Thalassarche chrysostoma,grey-headed albatross,"Forster, 1785",E,E,Y,N,VU
241,33169,animals,birds,Diomedeidae,Thalassarche impavida,Campbell albatross,"Mathews, 1912",SL,V,Y,N,QAI
242,1256,animals,birds,Diomedeidae,Thalassarche melanophris,black-browed albatross,"Temminck, 1828",SL,V,Y,N,QAI
243,34156,animals,birds,Diomedeidae,Thalassarche salvini,Salvin's albatross,"(Rothschild, 1893)",SL,V,Y,N,VI
244,27766,animals,birds,Diomedeidae,Thalassarche steadi,white-capped albatross,"Falla, 1933",V,V,Y,N,QAI
245,18333,animals,birds,Procellariidae,Aphrodroma brevirostris,Kerguelen petrel,"(Lesson, 1831)",C,,N,N,VU
246,1197,animals,birds,Procellariidae,Ardenna bulleri,Buller's shearwater,"Salvin, 1888",C,,N,N,QAI
247,1198,animals,birds,Procellariidae,Ardenna carneipes,flesh-footed shearwater,"Gould, 1844",SL,,Y,N,QAI
248,1200,animals,birds,Procellariidae,Ardenna grisea,sooty shearwater,"(Gmelin, 1789)",V,,Y,N,QAI
249,1188,animals,birds,Procellariidae,Ardenna pacifica,wedge-tailed shearwater,"(Gmelin, 1789)",V,,Y,N,QAI
250,1190,animals,birds,Procellariidae,Ardenna tenuirostris,short-tailed shearwater,"(Temminck, 1835)",SL,,Y,N,QAI
251,1240,animals,birds,Procellariidae,Bulweria bulwerii,Bulwer's petrel,"(Jardine & Selby, 1828)",SL,,Y,N,VU
252,1242,animals,birds,Procellariidae,Calonectris leucomelas,streaked shearwater,"(Temminck, 1835)",SL,,Y,N,QAI
253,1244,animals,birds,Procellariidae,Daption capense,cape petrel,"(Linnaeus, 1758)",C,,N,N,QAI
254,1231,animals,birds,Procellariidae,Fulmarus glacialoides,southern fulmar,"(Smith, 1840)",C,,N,N,VU
255,1233,animals,birds,Procellariidae,Halobaena caerulea,blue petrel,"(Gmelin, 1789)",V,V,Y,N,VU
256,1222,animals,birds,Procellariidae,Macronectes giganteus,southern giant-petrel,"(Gmelin, 1789)",E,E,Y,N,QAI
257,1223,animals,birds,Procellariidae,Macronectes halli,northern giant-petrel,"Mathews, 1912",V,V,Y,N,VU
258,1225,animals,birds,Procellariidae,Pachyptila belcheri,slender-billed prion,"(Mathews, 1912)",C,,N,N,VU
259,1226,animals,birds,Procellariidae,Pachyptila desolata,Antarctic prion,"(Gmelin, 1789)",C,,N,N,VU
260,1227,animals,birds,Procellariidae,Pachyptila salvini,Salvin's prion,"(Mathews, 1912)",C,,N,N,VU
261,1229,animals,birds,Procellariidae,Pachyptila turtur,fairy prion,"(Kuhl, 1820)",C,,N,N,QAI
262,1230,animals,birds,Procellariidae,Pachyptila vittata,broad-billed prion,"(Forster, 1777)",C,,N,N,VU
263,1217,animals,birds,Procellariidae,Pelecanoides urinatrix,common diving-petrel,"(Gmelin, 1789)",C,,N,N,VU
264,1218,animals,birds,Procellariidae,Procellaria aequinoctialis,white-chinned petrel,"Linnaeus, 1758",SL,,Y,N,VU
265,30328,animals,birds,Procellariidae,Procellaria parkinsoni,black petrel,"Gray, 1862",SL,,Y,N,VI
266,18334,animals,birds,Procellariidae,Procellaria westlandica,Westland petrel,"Falla, 1946",SL,,Y,N,VU
267,1220,animals,birds,Procellariidae,Pseudobulweria rostrata,Tahiti petrel,"(Peale, 1848)",C,,N,N,QAI
268,36177,animals,birds,Procellariidae,Pterodroma alba,phoenix petrel,"(Gmelin, 1789)",C,,N,N,VI
269,35622,animals,birds,Procellariidae,Pterodroma brevipes,collared petrel,"(Peale, 1848)",C,,N,N,VI
270,1210,animals,birds,Procellariidae,Pterodroma cervicalis,white-necked petrel,"(Salvin, 1891)",C,,N,N,VU
271,1211,animals,birds,Procellariidae,Pterodroma cookii,Cook's petrel,"(Gray, 1843)",C,,N,N,VI
272,1208,animals,birds,Procellariidae,Pterodroma gouldi,grey-faced petrel,"(Hutton, 1869)",C,,N,N,QAI
273,22453,animals,birds,Procellariidae,Pterodroma heraldica,Herald petrel,"Salvin, 1888",CR,CE,Y,N,QAI
274,1213,animals,birds,Procellariidae,Pterodroma inexpectata,mottled petrel,"(Forster, 1844)",C,,N,N,QAI
275,1214,animals,birds,Procellariidae,Pterodroma lessonii,white-headed petrel,"(Garnot, 1826)",C,,N,N,QAI
276,19709,animals,birds,Procellariidae,Pterodroma leucoptera,Gould's petrel,"(Gould, 1844)",C,,N,N,QAI
277,18788,animals,birds,Procellariidae,Pterodroma leucoptera caledonica,Gould's petrel (New Caledonian subspecies),,C,,N,N,QAI
278,1215,animals,birds,Procellariidae,Pterodroma leucoptera leucoptera,Gould's petrel (Australian subspecies),"(Gould, 1844)",C,E,Y,N,QAI
279,34619,animals,birds,Procellariidae,Pterodroma longirostris,Stejneger's petrel,"(Stejneger, 1893)",C,,N,N,VI
280,1209,animals,birds,Procellariidae,Pterodroma macroptera,great-winged petrel,"(Smith, 1840)",C,,N,N,QAI
281,41355,animals,birds,Procellariidae,Pterodroma magentae,Magenta petrel,"(Giglioli & Salvadori, 1869)",C,,N,N,VI
282,1202,animals,birds,Procellariidae,Pterodroma mollis,soft-plumaged petrel,"(Gould, 1844)",C,V,Y,N,VU
283,1203,animals,birds,Procellariidae,Pterodroma neglecta,Kermadec petrel,"(Schlegel, 1863)",C,V,Y,N,QAI
284,1204,animals,birds,Procellariidae,Pterodroma nigripennis,black-winged petrel,"(Rothschild, 1893)",C,,N,N,VU
285,1205,animals,birds,Procellariidae,Pterodroma solandri,providence petrel,"(Gould, 1844)",C,,N,N,QAI
286,1207,animals,birds,Procellariidae,Puffinus assimilis,little shearwater,"Gould, 1838",C,,N,N,QAI
287,1187,animals,birds,Procellariidae,Puffinus bailloni,tropical shearwater,"(Bonaparte, 1857)",C,,N,N,VI
288,1199,animals,birds,Procellariidae,Puffinus gavia,fluttering shearwater,"(Forster, 1844)",C,,N,N,QAI
289,1186,animals,birds,Procellariidae,Puffinus huttoni,Hutton's shearwater,"Mathews, 1912",C,,N,N,QAI
290,1113,animals,birds,Spheniscidae,Eudyptula minor,little penguin,"(Forster, 1781)",C,,N,N,VU
291,1281,animals,birds,Fregatidae,Fregata ariel,lesser frigatebird,"(Gray, 1845)",SL,,Y,N,QAI
292,1282,animals,birds,Fregatidae,Fregata minor,great frigatebird,"(Gmelin, 1789)",SL,,Y,N,QAI
293,1265,animals,birds,Sulidae,Morus serrator,Australasian gannet,"(Gray, 1843)",C,,N,N,QAI
294,1267,animals,birds,Sulidae,Sula dactylatra,masked booby,"Lesson, 1831",SL,,Y,N,QAI
295,1268,animals,birds,Sulidae,Sula leucogaster,brown booby,"(Boddaert, 1783)",SL,,Y,N,QAI
296,1270,animals,birds,Sulidae,Sula sula,red-footed booby,"(Linnaeus, 1766)",SL,,Y,N,QAI
297,1279,animals,birds,Anhingidae,Anhinga novaehollandiae,Australasian darter,"Pennant, 1769",C,,N,N,QAI
298,1261,animals,birds,Phalacrocoracidae,Microcarbo melanoleucos,little pied cormorant,"(Vieillot, 1817)",C,,N,N,QAI
299,1275,animals,birds,Phalacrocoracidae,Phalacrocorax carbo,great cormorant,"(Linnaeus, 1758)",C,,N,N,QAI
300,1263,animals,birds,Phalacrocoracidae,Phalacrocorax sulcirostris,little black cormorant,"(Brandt, 1837)",C,,N,N,QA
301,1264,animals,birds,Phalacrocoracidae,Phalacrocorax varius,pied cormorant,"(Gmelin, 1889)",C,,N,N,QAI
302,1284,animals,birds,Pelecanidae,Pelecanus conspicillatus,Australian pelican,"Temminck, 1824",C,,N,N,QAI
303,1820,animals,birds,Ciconiidae,Ephippiorhynchus asiaticus,black-necked stork,"(Latham, 1790)",C,,N,N,QAI
304,1829,animals,birds,Ardeidae,Ardea alba modesta,eastern great egret,"Linnaeus, 1758",C,,N,N,QAI
305,1831,animals,birds,Ardeidae,Ardea intermedia,intermediate egret,"Wagler, 1829",C,,N,N,QAI
306,1832,animals,birds,Ardeidae,Ardea pacifica,white-necked heron,"Latham, 1801",C,,N,N,QA
307,1835,animals,birds,Ardeidae,Ardea sumatrana,great-billed heron,"Raffles, 1822",C,,N,N,QAI
308,1836,animals,birds,Ardeidae,Botaurus poiciloptilus,Australasian bittern,"(Wagler, 1827)",E,E,Y,N,QAI
309,1830,animals,birds,Ardeidae,Bubulcus ibis,cattle egret,"(Linnaeus, 1758)",C,,N,N,QAI
310,1839,animals,birds,Ardeidae,Butorides striata,striated heron,"(Linnaeus, 1758)",C,,N,N,QAI
311,1840,animals,birds,Ardeidae,Egretta garzetta,little egret,"(Linnaeus, 1766)",C,,N,N,QAI
312,1826,animals,birds,Ardeidae,Egretta novaehollandiae,white-faced heron,"(Latham, 1790)",C,,N,N,QAI
313,1833,animals,birds,Ardeidae,Egretta picata,pied heron,"Gould, 1845",C,,N,N,QAI
314,1813,animals,birds,Ardeidae,Egretta sacra,eastern reef egret,"(Gmelin, 1789)",C,,N,N,QAI
315,1816,animals,birds,Ardeidae,Ixobrychus dubius,Australian little bittern,"(Linnaeus, 1766)",C,,N,N,QAI
316,1815,animals,birds,Ardeidae,Ixobrychus flavicollis,black bittern,"(Latham, 1790)",C,,N,N,QAI
317,35429,animals,birds,Ardeidae,Ixobrychus sinensis,yellow bittern,"(Gmelin, 1789)",C,,N,N,VI
318,1818,animals,birds,Ardeidae,Nycticorax caledonicus,nankeen night-heron,"(Gmelin, 1789)",C,,N,N,QAI
319,1822,animals,birds,Threskiornithidae,Platalea flavipes,yellow-billed spoonbill,"Gould, 1838",C,,N,N,QA
320,1823,animals,birds,Threskiornithidae,Platalea regia,royal spoonbill,"Gould, 1838",C,,N,N,QAI
321,1825,animals,birds,Threskiornithidae,Plegadis falcinellus,glossy ibis,"(Linnaeus, 1766)",SL,,Y,N,QAI
322,1812,animals,birds,Threskiornithidae,Threskiornis molucca,Australian white ibis,"(Cuvier, 1829)",C,,N,N,QAI
323,1800,animals,birds,Threskiornithidae,Threskiornis spinicollis,straw-necked ibis,"(Jameson, 1835)",C,,N,N,QAI
324,1742,animals,birds,Accipitridae,Accipiter cirrocephalus,collared sparrowhawk,"(Vieillot, 1817)",C,,N,N,QAI
325,1729,animals,birds,Accipitridae,Accipiter fasciatus,brown goshawk,"(Vigors & Horsfield, 1827)",C,,N,N,QAI
326,1730,animals,birds,Accipitridae,Accipiter novaehollandiae,grey goshawk,"(Gmelin, 1788)",C,,N,N,QAI
327,1732,animals,birds,Accipitridae,Aquila audax,wedge-tailed eagle,"(Latham, 1801)",C,,N,N,QAI
328,1733,animals,birds,Accipitridae,Aquila gurneyi,Gurney's eagle,"Gray, 1860",C,,N,N,VU
329,1721,animals,birds,Accipitridae,Aviceda subcristata,Pacific baza,"(Gould, 1838)",C,,N,N,QAI
330,1722,animals,birds,Accipitridae,Circus approximans,swamp harrier,"Peale, 1848",C,,N,N,QAI
331,1723,animals,birds,Accipitridae,Circus assimilis,spotted harrier,"Jardine & Selby, 1828",C,,N,N,QA
332,1725,animals,birds,Accipitridae,Elanus axillaris,black-shouldered kite,"(Latham, 1802)",C,,N,N,QAI
333,1726,animals,birds,Accipitridae,Elanus scriptus,letter-winged kite,"Gould, 1842",C,,N,N,QA
334,1728,animals,birds,Accipitridae,Erythrotriorchis radiatus,red goshawk,"(Latham, 1801)",E,V,Y,N,QA
335,1718,animals,birds,Accipitridae,Haliaeetus leucogaster,white-bellied sea-eagle,"(Gmelin, 1788)",C,,N,N,QAI
336,1720,animals,birds,Accipitridae,Haliastur indus,brahminy kite,"(Boddaert, 1783)",C,,N,N,QAI
337,1707,animals,birds,Accipitridae,Haliastur sphenurus,whistling kite,"(Vieillot, 1818)",C,,N,N,QAI
338,1708,animals,birds,Accipitridae,Hamirostra melanosternon,black-breasted buzzard,"(Gould, 1841)",C,,N,N,QA
339,41404,animals,birds,Accipitridae,Henicopernis longicauda,long-tailed honey-buzzard,"(Lesson & Garnot, 1828)",C,,N,N,VI
340,1710,animals,birds,Accipitridae,Hieraaetus morphnoides,little eagle,"(Gould, 1841)",C,,N,N,QAI
341,1712,animals,birds,Accipitridae,Lophoictinia isura,square-tailed kite,"(Gould, 1838)",C,,N,N,QA
342,1714,animals,birds,Accipitridae,Milvus migrans,black kite,"(Boddaert, 1783)",C,,N,N,QAI
343,1702,animals,birds,Accipitridae,Pandion cristatus,eastern osprey,"(Linnaeus, 1758)",SL,,Y,N,QAI
344,1716,animals,birds,Falconidae,Falco berigora,brown falcon,"Vigors & Horsfield, 1827",C,,N,N,QAI
345,1704,animals,birds,Falconidae,Falco cenchroides,nankeen kestrel,"Vigors & Horsfield, 1827",C,,N,N,QAI
346,1705,animals,birds,Falconidae,Falco hypoleucos,grey falcon,"Gould, 1841",V,V,Y,Y,QA
347,1691,animals,birds,Falconidae,Falco longipennis,Australian hobby,"Swainson, 1837",C,,N,N,QAI
348,36759,animals,birds,Falconidae,Falco peregrinus calidus,Siberian peregrine falcon,"Latham, 1790",C,,N,N,VI
349,1692,animals,birds,Falconidae,Falco peregrinus macropus,Australian peregrine falcon,"Swainson, 1838",C,,N,N,QA
350,1693,animals,birds,Falconidae,Falco subniger,black falcon,"Gray, 1843",C,,N,N,QA
351,1677,animals,birds,Gruidae,Antigone antigone,sarus crane,"(Linnaeus, 1758)",C,,N,N,QAI
352,1678,animals,birds,Gruidae,Antigone rubicunda,brolga,"(Perry, 1810)",C,,N,N,QAI
353,1663,animals,birds,Rallidae,Amaurornis cinerea,white-browed crake,"(Vieillot, 1819)",C,,N,N,QAI
354,1682,animals,birds,Rallidae,Amaurornis moluccana,pale-vented bush-hen,"(Meyen, 1834)",C,,N,N,QAI
355,1684,animals,birds,Rallidae,Eulabeornis castaneoventris,chestnut rail,"Gould, 1844",C,,N,N,QAI
356,1686,animals,birds,Rallidae,Fulica atra,Eurasian coot,"Linnaeus, 1758",C,,N,N,QAI
357,1673,animals,birds,Rallidae,Gallinula tenebrosa,dusky moorhen,"Gould, 1846",C,,N,N,QAI
358,1675,animals,birds,Rallidae,Gallirallus philippensis,buff-banded rail,"(Linnaeus, 1766)",C,,N,N,QAI
359,1670,animals,birds,Rallidae,Lewinia pectoralis,Lewin's rail,"Temminck, 1831",C,,N,N,QAI
360,1662,animals,birds,Rallidae,Porphyrio melanotus,purple swamphen,"Temminck, 1820",C,,N,N,QAI
361,1664,animals,birds,Rallidae,Porzana fluminea,Australian spotted crake,"Gould, 1843",C,,N,N,QA
362,1669,animals,birds,Rallidae,Rallina tricolor,red-necked crake,"Gray, 1858",C,,N,N,QAI
363,1674,animals,birds,Rallidae,Tribonyx ventralis,black-tailed native-hen,"Gould, 1837",C,,N,N,QA
364,1665,animals,birds,Rallidae,Zapornia pusilla,Baillon's crake,"(Pallas, 1776)",C,,N,N,QAI
365,1667,animals,birds,Rallidae,Zapornia tabuensis,spotless crake,"(Gmelin, 1789)",C,,N,N,QAI
366,1680,animals,birds,Otididae,Ardeotis australis,Australian bustard,"(Gray, 1829)",C,,N,N,QAI
367,1956,animals,birds,Burhinidae,Burhinus grallarius,bush stone-curlew,"(Latham, 1801)",C,,N,N,QAI
368,1958,animals,birds,Burhinidae,Esacus magnirostris,beach stone-curlew," (Vieillot, 1818)",V,,Y,N,QAI
369,27780,animals,birds,Haematopodidae,Haematopus finschi,South Island pied oystercatcher,,C,,N,N,VI
370,1925,animals,birds,Haematopodidae,Haematopus fuliginosus,sooty oystercatcher,"Gould, 1845",C,,N,N,QA
371,1926,animals,birds,Haematopodidae,Haematopus longirostris,Australian pied oystercatcher,"Vieillot, 1817",C,,N,N,QAI
372,18832,animals,birds,Recurvirostridae,Cladorhynchus leucocephalus,banded stilt,"(Vieillot, 1816)",C,,N,N,VU
373,1893,animals,birds,Recurvirostridae,Himantopus himantopus,black-winged stilt,"(Linnaeus, 1758)",C,,N,N,QAI
374,1881,animals,birds,Recurvirostridae,Recurvirostra novaehollandiae,red-necked avocet,"Vieillot, 1816",C,,N,N,QA
375,36754,animals,birds,Charadriidae,Charadrius alexandrinus,Kentish plover,"Linnaeus, 1758",C,,N,N,VI
376,1946,animals,birds,Charadriidae,Charadrius bicinctus,double-banded plover,"Jardine & Selby, 1827",SL,,Y,N,QAI
377,18332,animals,birds,Charadriidae,Charadrius dubius,little ringed plover,"Scopoli, 1786",SL,,Y,N,VU
378,1947,animals,birds,Charadriidae,Charadrius hiaticula,common ringed plover,"Linnaeus, 1758",C,,N,N,VU
379,1948,animals,birds,Charadriidae,Charadrius leschenaultii,greater sand plover,"Lesson, 1826",V,V,Y,N,QAI
380,1936,animals,birds,Charadriidae,Charadrius mongolus,lesser sand plover,"Pallas, 1776",E,E,Y,N,QAI
381,1937,animals,birds,Charadriidae,Charadrius ruficapillus,red-capped plover,"Temminck, 1822",C,,N,N,QAI
382,36753,animals,birds,Charadriidae,Charadrius semipalmatus,semipalmated plover,"Bonaparte, 1825",C,,N,N,VI
383,1939,animals,birds,Charadriidae,Charadrius veredus,oriental plover,"Gould, 1848",SL,,Y,N,QAI
384,1940,animals,birds,Charadriidae,Elseyornis melanops,black-fronted dotterel,"(Vieillot, 1818)",C,,N,N,QAI
385,1942,animals,birds,Charadriidae,Erythrogonys cinctus,red-kneed dotterel,"Gould, 1838",C,,N,N,QA
386,1960,animals,birds,Charadriidae,Peltohyas australis,inland dotterel,"(Gould, 1841)",C,,N,N,QA
387,18315,animals,birds,Charadriidae,Pluvialis dominica,American golden plover,"(Statius Muller, 1776)",C,,N,N,VI
388,1944,animals,birds,Charadriidae,Pluvialis fulva,Pacific golden plover,"(Gmelin, 1789)",SL,,Y,N,QAI
389,1931,animals,birds,Charadriidae,Pluvialis squatarola,grey plover,"(Linnaeus, 1758)",SL,,Y,N,QAI
390,19465,animals,birds,Charadriidae,Thinornis cucullatus,hooded plover,"(Vieillot, 1818)",C,V,Y,N,VA
391,27774,animals,birds,Charadriidae,Vanellus miles,masked lapwing,"(Boddaert, 1783)",C,,N,N,QAI
392,1932,animals,birds,Charadriidae,Vanellus miles miles,masked lapwing (northern subspecies),"(Boddaert, 1783)",C,,N,N,QAI
393,1933,animals,birds,Charadriidae,Vanellus miles novaehollandiae,masked lapwing (southern subspecies),"Stephens, 1819",C,,N,N,QAI
394,18143,animals,birds,Charadriidae,Vanellus tricolor,banded lapwing,"(Vieillot, 1818)",C,,N,N,QA
395,1892,animals,birds,Pedionomidae,Pedionomus torquatus,plains-wanderer,"Gould, 1841",CR,CE,Y,N,QA
396,1928,animals,birds,Jacanidae,Irediparra gallinacea,comb-crested jacana,"(Temminck, 1828)",C,,N,N,QAI
397,1883,animals,birds,Rostratulidae,Rostratula australis,Australian painted-snipe,"(Gould, 1838)",E,E,Y,N,QA
398,1885,animals,birds,Scolopacidae,Actitis hypoleucos,common sandpiper,"(Linnaeus, 1758)",SL,,Y,N,QAI
399,1872,animals,birds,Scolopacidae,Arenaria interpres,ruddy turnstone,"(Linnaeus, 1758)",SL,,Y,N,QAI
400,1874,animals,birds,Scolopacidae,Calidris acuminata,sharp-tailed sandpiper,"(Horsfield, 1821)",SL,,Y,N,QAI
401,1875,animals,birds,Scolopacidae,Calidris alba,sanderling,"(Pallas, 1764)",SL,,Y,N,QAI
402,1876,animals,birds,Scolopacidae,Calidris alpina,dunlin,"(Linnaeus, 1758)",C,,N,N,VI
403,1877,animals,birds,Scolopacidae,Calidris canutus,red knot,"(Linnaeus, 1758)",E,E,Y,N,QAI
404,1863,animals,birds,Scolopacidae,Calidris falcinellus,broad-billed sandpiper,"(Pontoppidan, 1763)",SL,,Y,N,QAI
405,1878,animals,birds,Scolopacidae,Calidris ferruginea,curlew sandpiper,"(Pontoppidan, 1763)",CR,CE,Y,N,QAI
406,1879,animals,birds,Scolopacidae,Calidris melanotos,pectoral sandpiper,"(Vieillot, 1819)",SL,,Y,N,QAI
407,36540,animals,birds,Scolopacidae,Calidris minuta,little stint,"(Leisler, 1812)",C,,N,N,QAI
408,1849,animals,birds,Scolopacidae,Calidris pugnax,ruff,"(Linnaeus, 1758)",SL,,Y,N,VU
409,1880,animals,birds,Scolopacidae,Calidris ruficollis,red-necked stint,"(Pallas, 1776)",SL,,Y,N,QAI
410,1870,animals,birds,Scolopacidae,Calidris subminuta,long-toed stint,"(Middendorff, 1853)",SL,,Y,N,VU
411,41247,animals,birds,Scolopacidae,Calidris subruficollis,buff-breasted sandpiper,"(Vieillot, 1819)",C,,N,N,VI
412,1856,animals,birds,Scolopacidae,Calidris tenuirostris,great knot,"(Horsfield, 1821)",CR,CE,Y,N,QAI
413,1857,animals,birds,Scolopacidae,Gallinago hardwickii,Latham's snipe,"(Gray, 1831)",SL,,Y,N,QAI
414,1858,animals,birds,Scolopacidae,Gallinago megala,Swinhoe's snipe,"Swinhoe, 1861",SL,,Y,N,VU
415,1865,animals,birds,Scolopacidae,Limnodromus semipalmatus,Asian dowitcher,"(Blyth, 1848)",SL,,Y,N,QAI
416,1867,animals,birds,Scolopacidae,Limosa lapponica baueri,Western Alaskan bar-tailed godwit,"Naumann, 1836",V,V,Y,N,QAI
417,1855,animals,birds,Scolopacidae,Limosa limosa,black-tailed godwit,"(Linnaeus, 1758)",SL,,Y,N,QAI
418,1843,animals,birds,Scolopacidae,Numenius madagascariensis,eastern curlew,"(Linnaeus, 1766)",E,CE,Y,N,QAI
419,1844,animals,birds,Scolopacidae,Numenius minutus,little curlew,"Gould, 1841",SL,,Y,N,QAI
420,1845,animals,birds,Scolopacidae,Numenius phaeopus,whimbrel,"(Linnaeus, 1758)",SL,,Y,N,QAI
421,32025,animals,birds,Scolopacidae,Phalaropus fulicarius,grey phalarope,"(Linnaeus, 1758)",C,,N,N,VI
422,1847,animals,birds,Scolopacidae,Phalaropus lobatus,red-necked phalarope,"(Linnaeus, 1758)",SL,,Y,N,VU
423,1860,animals,birds,Scolopacidae,Tringa brevipes,grey-tailed tattler,"(Vieillot, 1816)",SL,,Y,N,QAI
424,1851,animals,birds,Scolopacidae,Tringa flavipes,lesser yellowlegs,"(Gmelin, 1789)",C,,N,N,VU
425,1852,animals,birds,Scolopacidae,Tringa glareola,wood sandpiper,"Linnaeus, 1758",SL,,Y,N,QAI
426,18835,animals,birds,Scolopacidae,Tringa guttifer,Nordmann's greenshank,"(Nordmann, 1835)",C,,N,N,VU
427,1861,animals,birds,Scolopacidae,Tringa incana,wandering tattler,"(Gmelin, 1789)",SL,,Y,N,QAI
428,1853,animals,birds,Scolopacidae,Tringa nebularia,common greenshank,"(Gunnerus, 1767)",SL,,Y,N,QAI
