id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,sourceStatus,status
4377653,Gymnostoma australianum,Oak,Gymnostoma australianum,https://id.biodiversity.org.au/node/apni/2887412,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377683,Apatophyllum flavovirens,,Apatophyllum flavovirens,https://id.biodiversity.org.au/node/apni/2916042,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377835,Apatophyllum olsenii,,Apatophyllum olsenii,https://id.biodiversity.org.au/node/apni/2900750,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377758,Apatophyllum teretifolium,,Apatophyllum teretifolium,https://id.biodiversity.org.au/node/apni/2891750,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377294,Denhamia megacarpa,Large-fruited Denhamia,Denhamia megacarpa,ALA_DR652_613,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377440,Denhamia parvifolia,Small-leaved Denhamia,Denhamia parvifolia,https://id.biodiversity.org.au/node/apni/2910123,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377456,Hexaspora pubescens,,Hexaspora pubescens,https://id.biodiversity.org.au/node/apni/2910095,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378314,Atriplex morrisii,,Atriplex morrisii,https://id.biodiversity.org.au/node/apni/2896343,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378131,Sclerolaena blakei,,Sclerolaena blakei,https://id.biodiversity.org.au/node/apni/2898594,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378349,Garcinia russellii,Rupert's Mangosteen,Garcinia russellii,https://id.biodiversity.org.au/taxon/apni/51270583,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378527,Combretum trifoliatum,,Combretum trifoliatum,https://id.biodiversity.org.au/node/apni/2901736,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378077,Dansiea elliptica,,Dansiea elliptica,https://id.biodiversity.org.au/node/apni/2898942,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377888,Dansiea grandiflora,,Dansiea grandiflora,https://id.biodiversity.org.au/node/apni/8335694,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377522,Macropteranthes leiocaulis,,Macropteranthes leiocaulis,https://id.biodiversity.org.au/node/apni/2915546,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378598,Macropteranthes montana,Bonewood,Macropteranthes montana,https://id.biodiversity.org.au/node/apni/2896631,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377517,Ipomoea antonschmidii,,Ipomoea antonschmidii,https://id.biodiversity.org.au/node/apni/2911904,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378277,Ipomoea imperati,,Ipomoea imperati,https://id.biodiversity.org.au/node/apni/7103218,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377415,Ipomoea saintronanensis,Morning Glory,Ipomoea saintronanensis,https://id.biodiversity.org.au/node/apni/2918569,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377631,Stictocardia queenslandica,Spotted Heart,Stictocardia queenslandica,https://id.biodiversity.org.au/node/apni/2916114,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377931,Corsia dispar,,Corsia dispar,https://id.biodiversity.org.au/node/apni/2897798,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378213,Corynocarpus rupestris subsp. arborescens,Southern Karaka,Corynocarpus rupestris subsp. arborescens,https://id.biodiversity.org.au/node/apni/2893274,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377482,Cheilocostus potierae,,Cheilocostus potierae,https://id.biodiversity.org.au/node/apni/2906754,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378019,Cucumis costatus,,Cucumis costatus,https://id.biodiversity.org.au/node/apni/2911036,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377711,Momordica sphaeroidea,,Momordica sphaeroidea,ALA_DR652_635,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377991,Nothoalsomitra suberosa,,Nothoalsomitra suberosa,https://id.biodiversity.org.au/node/apni/2909567,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377570,Ceratopetalum corymbosum,,Ceratopetalum corymbosum,https://id.biodiversity.org.au/node/apni/2915012,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378141,Ceratopetalum macrophyllum,,Ceratopetalum macrophyllum,https://id.biodiversity.org.au/node/apni/2914313,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377689,Davidsonia johnsonii,Smooth Davidson's Plum,Davidsonia johnsonii,https://id.biodiversity.org.au/node/apni/2915538,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377402,Eucryphia jinksii,Springbrook Leatherwood,Eucryphia jinksii,https://id.biodiversity.org.au/node/apni/2892615,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378061,Eucryphia wilkiei,Wilkie's Leatherwood,Eucryphia wilkiei,https://id.biodiversity.org.au/node/apni/2919236,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378330,Callitris baileyi,Bailey's Cypress Pine,Callitris baileyi,https://id.biodiversity.org.au/node/apni/2890422,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377444,Alsophila cunninghamii,Ponga,Cyathea cunninghamii,https://id.biodiversity.org.au/node/apni/2907865,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378273,Alsophila exilis,,Alsophila exilis,ALA_DR652_644,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377464,Sphaeropteris celebica,,Cyathea celebica,https://id.biodiversity.org.au/node/apni/2913984,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378084,Sphaeropteris felina,,Cyathea felina,https://id.biodiversity.org.au/node/apni/2897879,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377421,Cycas brunnea,,Cycas brunnea,https://id.biodiversity.org.au/node/apni/2886895,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377335,Cycas cairnsiana,Zamia Palm,Cycas cairnsiana,https://id.biodiversity.org.au/node/apni/2908796,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377423,Cycas couttsiana,,Cycas couttsiana,https://id.biodiversity.org.au/node/apni/2904810,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378313,Cycas cupida,,Cycas cupida,https://id.biodiversity.org.au/node/apni/2892784,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378387,Cycas desolata,,Cycas desolata,https://id.biodiversity.org.au/node/apni/2904097,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377521,Cycas distans,,Cycas distans,ALA_DR652_655,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378341,Cycas megacarpa,,Cycas megacarpa,https://id.biodiversity.org.au/node/apni/2913264,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377411,Cycas ophiolitica,Marlborough Blue,Cycas ophiolitica,https://id.biodiversity.org.au/node/apni/2914888,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377899,Cycas platyphylla,A Cycad,Cycas platyphylla,https://id.biodiversity.org.au/node/apni/2889516,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378223,Cycas semota,,Cycas semota,https://id.biodiversity.org.au/node/apni/2921188,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377344,Cycas silvestris,,Cycas silvestris,https://id.biodiversity.org.au/node/apni/2896080,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377372,Cycas terryana,,Cycas terryana,https://id.biodiversity.org.au/node/apni/2909218,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378500,Cycas tuckeri,,Cycas tuckeri,https://id.biodiversity.org.au/node/apni/2919760,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378150,Carex breviscapa,,Carex breviscapa,https://id.biodiversity.org.au/node/apni/2889580,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377281,Caustis blakei subsp. macrantha,,Caustis blakei subsp. macrantha,https://id.biodiversity.org.au/node/apni/2920345,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378507,Cyperus cephalotes,,Cyperus cephalotes,https://id.biodiversity.org.au/node/apni/2918613,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377810,Cyperus clarus,,Cyperus clarus,https://id.biodiversity.org.au/node/apni/2889591,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377596,Cyperus rupicola,Cliff Sedge,Cyperus rupicola,https://id.biodiversity.org.au/node/apni/2903994,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378158,Cyperus semifertilis,Missionary Nutgrass,Cyperus semifertilis,https://id.biodiversity.org.au/node/apni/2889742,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378494,Eleocharis difformis,,Eleocharis ochrostachys,https://id.biodiversity.org.au/node/apni/2917336,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377622,Eleocharis retroflexa,A Sedge,Eleocharis retroflexa,https://id.biodiversity.org.au/node/apni/2901059,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378155,Fimbristylis adjuncta,,Fimbristylis adjuncta,https://id.biodiversity.org.au/node/apni/2913732,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377968,Fimbristylis carolinii,,Fimbristylis carolinii,https://id.biodiversity.org.au/node/apni/2886984,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378201,Fimbristylis distincta,,Fimbristylis distincta,https://id.biodiversity.org.au/node/apni/2889563,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378379,Fimbristylis micans,,Fimbristylis micans,https://id.biodiversity.org.au/node/apni/2907122,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377776,Fimbristylis vagans,,Fimbristylis vagans,https://id.biodiversity.org.au/node/apni/2903617,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377732,Paramapania parvibractea,,Paramapania parvibractea,https://id.biodiversity.org.au/node/apni/2917331,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377257,Calochlaena villosa,,Calochlaena villosa,https://id.biodiversity.org.au/node/apni/2905405,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378318,Hibbertia advena,,Dilleniaceae,https://id.biodiversity.org.au/taxon/apni/51305458,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377604,Hibbertia cymosa,,Hibbertia cymosa,https://id.biodiversity.org.au/node/apni/2892559,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377417,Hibbertia elata,Guinea Flower,Hibbertia elata,https://id.biodiversity.org.au/node/apni/2886906,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377630,Hibbertia hexandra,Tree Guinea Flower,Hibbertia hexandra,https://id.biodiversity.org.au/node/apni/2898833,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377620,Hibbertia monticola,Mountain Guinea Flower,Hibbertia monticola,https://id.biodiversity.org.au/node/apni/2890091,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378156,Dipteris conjugata,,Dipteris conjugata,https://id.biodiversity.org.au/node/apni/2893747,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377501,Drosera adelae,Lance-leaved Sundew,Drosera adelae,https://id.biodiversity.org.au/node/apni/2909650,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377846,Drosera buubugujin,,Drosera buubugujin,ALA_DR652_710,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378364,Drosera prolifera,Trailing Sundew,Drosera prolifera,https://id.biodiversity.org.au/node/apni/2900397,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378474,Drosera schizandra,Notched Sundew,Drosera schizandra,https://id.biodiversity.org.au/node/apni/2915846,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378520,Dryopteris hasseltii,,Dryopteris hasseltii,https://id.biodiversity.org.au/node/apni/2886333,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377340,Dryopteris sparsa,,Dryopteris sparsa,https://id.biodiversity.org.au/node/apni/2891150,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378106,Dryopteris wattsii,,Dryopteris wattsii,https://id.biodiversity.org.au/node/apni/9032446,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378079,Elaphoglossum callifolium,,Elaphoglossum callifolium,https://id.biodiversity.org.au/node/apni/2908998,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378195,Lastreopsis dissecta,,Lastreopsis dissecta,https://id.biodiversity.org.au/taxon/apni/51283677,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378370,Lastreopsis silvestris,Mountain Shield Fern,Lastreopsis silvestris,https://id.biodiversity.org.au/node/apni/2910249,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377950,Lastreopsis walleri,A Fern,Lastreopsis walleri,https://id.biodiversity.org.au/node/apni/2892120,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377356,Parapolystichum grayi,,Parapolystichum grayi,ALA_DR652_743,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377575,Parapolystichum tinarooense,,Lastreopsis tinarooensis,https://id.biodiversity.org.au/taxon/apni/51283723,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377822,Diospyros areolifolia,,Diospyros areolifolia,https://id.biodiversity.org.au/taxon/apni/51283759,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378381,Diospyros granitica,,Diospyros granitica,https://id.biodiversity.org.au/taxon/apni/51283790,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378516,Aceratium ferrugineum,Rusty Carabeen,Aceratium ferrugineum,https://id.biodiversity.org.au/node/apni/2897725,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377504,Aceratium sericoleopsis,Silky Aceratium,Aceratium sericoleopsis,https://id.biodiversity.org.au/node/apni/2918474,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377564,Dubouzetia saxatilis,,Dubouzetia saxatilis,https://id.biodiversity.org.au/node/apni/2890453,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378024,Elaeocarpus coorangooloo,Brown Quandong,Elaeocarpus coorangooloo,https://id.biodiversity.org.au/node/apni/2891799,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377692,Elaeocarpus thelmae,Quandong,Elaeocarpus thelmae,https://id.biodiversity.org.au/node/apni/2909595,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378544,Peripentadenia mearsii,Buff Quandong,Peripentadenia mearsii,https://id.biodiversity.org.au/node/apni/2904650,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377379,Peripentadenia phelpsii,,Peripentadenia phelpsii,https://id.biodiversity.org.au/node/apni/2921229,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377901,Acrotriche baileyana,,Acrotriche baileyana,https://id.biodiversity.org.au/node/apni/2914518,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377802,Agiortia cicatricata,,Agiortia cicatricata,https://id.biodiversity.org.au/node/apni/2912845,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
