id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,vernacularName,category,WildNetTaxonID,status,generalisation
5545319,Cycas candida,,Cycas candida,https://id.biodiversity.org.au/node/apni/2893335,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '27956'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,27956,Special least concern,2 km
5545113,Cycas couttsiana,,Cycas couttsiana,https://id.biodiversity.org.au/node/apni/2904810,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '8439'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,8439,Vulnerable,2 km
5545286,Cycas cupida,,Cycas cupida,https://id.biodiversity.org.au/node/apni/2892784,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '27451'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,27451,Vulnerable,2 km
5545243,Cycas desolata,,Cycas desolata,https://id.biodiversity.org.au/node/apni/2904097,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '6326'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,6326,Vulnerable,2 km
5544957,Cycas distans,,Cycas distans,ALA_DR652_655,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '36662'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,36662,Endangered,2 km
5544759,Cycas media,Zamia Palm,Cycas media,https://id.biodiversity.org.au/node/apni/2889358,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '17503'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,17503,Special least concern,2 km
5545007,Cycas media - Cycas platyphylla,,Cycas media - Cycas platyphylla,ALA_DR493_821,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '8337'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,8337,Least concern,2 km
5544940,Cycas media subsp. banksii,,Cycas media subsp. banksii,https://id.biodiversity.org.au/node/apni/2898155,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '5939'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,5939,Special least concern,2 km
5545039,Cycas media subsp. ensata,,Cycas media subsp. ensata,https://id.biodiversity.org.au/node/apni/2904417,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '5935'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,5935,Special least concern,2 km
5544440,Cycas media subsp. media,,Cycas media subsp. media,https://id.biodiversity.org.au/node/apni/2900669,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '5940'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,5940,Special least concern,2 km
5544739,Cycas media subsp. media - C.ophiolitica,,Cycas media subsp. media,ALA_DR652_659,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '7045'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,7045,Least concern,2 km
5544604,Cycas megacarpa,,Cycas megacarpa,https://id.biodiversity.org.au/node/apni/2913264,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '8445'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,8445,Endangered,2 km
5544570,Cycas ophiolitica,Marlborough Blue,Cycas ophiolitica,https://id.biodiversity.org.au/node/apni/2914888,dr493,"[{'key': 'vernacularName', 'value': 'Marlborough blue'}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '8437'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",Marlborough blue,EN,8437,Endangered,2 km
5544768,Cycas papuana,,Cycas papuana,ALA_DR652_662,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '34680'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,34680,Special least concern,2 km
5545183,Cycas platyphylla,A Cycad,Cycas platyphylla,https://id.biodiversity.org.au/node/apni/2889516,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '8897'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,8897,Vulnerable,2 km
5545282,Cycas revoluta,,Cycas revoluta,ALA_DR493_830,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'UK'}, {'key': 'WildNetTaxonID', 'value': '38955'}, {'key': 'generalisation', 'value': '2 km'}]",,UK,38955,,2 km
5544465,Cycas scratchleyana,,Cycas scratchleyana,https://id.biodiversity.org.au/node/apni/2909346,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '30730'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,30730,Special least concern,2 km
5545051,Cycas semota,,Cycas semota,https://id.biodiversity.org.au/node/apni/2921188,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '5936'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,5936,Endangered,2 km
5544801,Cycas silvestris,,Cycas silvestris,https://id.biodiversity.org.au/node/apni/2896080,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '8384'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,8384,Vulnerable,2 km
5544854,Cycas terryana,,Cycas terryana,https://id.biodiversity.org.au/node/apni/2909218,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '34314'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,34314,Vulnerable,2 km
5544527,Cycas tuckeri,,Cycas tuckeri,https://id.biodiversity.org.au/node/apni/2919760,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '5937'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,5937,Vulnerable,2 km
5545108,Cycas xipholepis,,Cycas xipholepis,https://id.biodiversity.org.au/node/apni/2911543,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '5781'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,5781,Special least concern,2 km
5544795,Cycas yorkiana,,Cycas yorkiana,https://id.biodiversity.org.au/node/apni/2896971,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '5938'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,5938,Special least concern,2 km
5545081,Bowenia,,Bowenia,https://id.biodiversity.org.au/node/apni/2908062,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '9800'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,9800,Least concern,2 km
5544487,Bowenia serrulata,Byfield Fern,Bowenia serrulata,https://id.biodiversity.org.au/node/apni/2898331,dr493,"[{'key': 'vernacularName', 'value': 'Byfield fern'}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '17845'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",Byfield fern,SL,17845,Special least concern,2 km
5545071,Bowenia spectabilis,Zamia Fern,Bowenia spectabilis,https://id.biodiversity.org.au/node/apni/2912787,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '17846'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,17846,Special least concern,2 km
5545018,Lepidozamia,,Lepidozamia,https://id.biodiversity.org.au/node/apni/2886286,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '20973'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,20973,Least concern,2 km
5544748,Lepidozamia hopei,Hope's Cycad,Lepidozamia hopei,https://id.biodiversity.org.au/node/apni/2918315,dr493,"[{'key': 'vernacularName', 'value': ""Hope's cycad""}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '16811'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",Hope's cycad,SL,16811,Special least concern,2 km
5544732,Lepidozamia peroffskyana,Shining Burrawang,Lepidozamia peroffskyana,https://id.biodiversity.org.au/node/apni/2897542,dr493,"[{'key': 'vernacularName', 'value': 'shining burrawang'}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '12056'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",shining burrawang,SL,12056,Special least concern,2 km
5544843,Macrozamia,Zamia Palm,Macrozamia,https://id.biodiversity.org.au/taxon/apni/51294694,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'UK'}, {'key': 'WildNetTaxonID', 'value': '12011'}, {'key': 'generalisation', 'value': '2 km'}]",,UK,12011,,2 km
5545214,Macrozamia cardiacensis,,Macrozamia cardiacensis,https://id.biodiversity.org.au/node/apni/2906288,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '18142'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,18142,Vulnerable,2 km
5545150,Macrozamia conferta,,Macrozamia conferta,https://id.biodiversity.org.au/node/apni/2891883,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '6525'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,6525,Vulnerable,2 km
5545216,Macrozamia cranei,,Macrozamia cranei,https://id.biodiversity.org.au/node/apni/2892095,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '6478'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,6478,Endangered,2 km
5544764,Macrozamia crassifolia,,Macrozamia crassifolia,https://id.biodiversity.org.au/node/apni/2886099,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '6479'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,6479,Vulnerable,2 km
5544496,Macrozamia douglasii,,Macrozamia douglasii,https://id.biodiversity.org.au/node/apni/2912247,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '8435'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,8435,Special least concern,2 km
5544747,Macrozamia fearnsidei,,Macrozamia fearnsidei,https://id.biodiversity.org.au/node/apni/2886756,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '8851'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,8851,Special least concern,2 km
5545247,Macrozamia fearnsidei x Macrozamia moorei,,Macrozamia fearnsidei x Macrozamia moorei,ALA_DR493_851,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '5850'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,5850,Least concern,2 km
5545171,Macrozamia lomandroides,Cycad,Macrozamia lomandroides,https://id.biodiversity.org.au/node/apni/2889844,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '8511'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,8511,Endangered,2 km
5544531,Macrozamia lomandroides - Macrozamia pauli-guilielmi,,Macrozamia lomandroides - Macrozamia pauli-guilielmi,ALA_DR493_853,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '29176'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,29176,Least concern,2 km
5544831,Macrozamia lomandroides x M.pauli-guilielmi,,Macrozamia lomandroides x M.pauli-guilielmi,ALA_DR493_854,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '5876'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,5876,Least concern,2 km
5544937,Macrozamia longispina,,Macrozamia longispina,https://id.biodiversity.org.au/node/apni/2891775,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'NT'}, {'key': 'WildNetTaxonID', 'value': '21873'}, {'key': 'status', 'value': 'Near Threatened'}, {'key': 'generalisation', 'value': '2 km'}]",,NT,21873,Near Threatened,2 km
5544955,Macrozamia longispina - Macrozamia macleayi,,Macrozamia longispina - Macrozamia macleayi,ALA_DR493_856,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '33772'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,33772,Least concern,2 km
5544737,Macrozamia lucida,Pineapple Zamia,Macrozamia lucida,https://id.biodiversity.org.au/node/apni/2899258,dr493,"[{'key': 'vernacularName', 'value': 'pineapple zamia'}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '14429'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",pineapple zamia,SL,14429,Special least concern,2 km
5545315,Macrozamia lucida x Macrozamia macleayi,,Macrozamia lucida x Macrozamia macleayi,ALA_DR493_858,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '32994'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,32994,Least concern,2 km
5545043,Macrozamia machinii,,Macrozamia machinii,https://id.biodiversity.org.au/node/apni/2914591,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '6480'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,6480,Vulnerable,2 km
5545128,Macrozamia macleayi,,Macrozamia macleayi,https://id.biodiversity.org.au/node/apni/2917359,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '22414'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,22414,Special least concern,2 km
5545082,Macrozamia macleayi - Macrozamia mountperriensis,,Macrozamia macleayi - Macrozamia mountperriensis,ALA_DR493_861,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '34393'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,34393,Least concern,2 km
5544700,Macrozamia miquelii,Zamia Palm,Macrozamia miquelii,https://id.biodiversity.org.au/taxon/apni/51294692,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '16707'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,16707,Special least concern,2 km
5544901,Macrozamia moorei,Zamia Palm,Macrozamia moorei,https://id.biodiversity.org.au/node/apni/2907789,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '12010'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,12010,Special least concern,2 km
5545030,Macrozamia mountperriensis,,Macrozamia mountperriensis,https://id.biodiversity.org.au/node/apni/2920366,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '8972'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,8972,Special least concern,2 km
5544491,Macrozamia occidua,,Macrozamia occidua,https://id.biodiversity.org.au/node/apni/2901278,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '6483'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,6483,Vulnerable,2 km
5544961,Macrozamia parcifolia,,Macrozamia parcifolia,https://id.biodiversity.org.au/node/apni/2895445,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '6481'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,6481,Vulnerable,2 km
5544956,Macrozamia pauli-guilielmi,Pineapple Zamia,Macrozamia pauli-guilielmi,https://id.biodiversity.org.au/node/apni/2918773,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '16708'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,16708,Endangered,2 km
5544605,Macrozamia platyrhachis,Cycad,Macrozamia platyrhachis,https://id.biodiversity.org.au/node/apni/2895463,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '16709'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,16709,Endangered,2 km
5544539,Macrozamia serpentina,,Macrozamia serpentina,https://id.biodiversity.org.au/node/apni/2899345,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '27445'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,27445,Endangered,2 km
5544814,Macrozamia viridis,,Macrozamia viridis,https://id.biodiversity.org.au/node/apni/2917053,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EN'}, {'key': 'WildNetTaxonID', 'value': '6482'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,EN,6482,Endangered,2 km
5545109,Austrocallerya pilipes,Northern Wisteria,Austrocallerya pilipes,ALA_DR652_1002,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'NT'}, {'key': 'WildNetTaxonID', 'value': '41292'}, {'key': 'status', 'value': 'Near Threatened'}, {'key': 'generalisation', 'value': '2 km'}]",,NT,41292,Near Threatened,2 km
5545205,Hydnophytum,,Hydnophytum,https://id.biodiversity.org.au/node/apni/2917100,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'UK'}, {'key': 'WildNetTaxonID', 'value': '20873'}, {'key': 'generalisation', 'value': '2 km'}]",,UK,20873,,2 km
5545244,Hydnophytum ferrugineum,,Hydnophytum ferrugineum,https://id.biodiversity.org.au/node/apni/2898233,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '27448'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,27448,Vulnerable,2 km
5545233,Hydnophytum moseleyanum,Smooth Ant Plant,Hydnophytum moseleyanum,https://id.biodiversity.org.au/node/apni/2887261,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '18900'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,18900,Special least concern,2 km
5544715,Myrmecodia,,Myrmecodia,https://id.biodiversity.org.au/node/apni/2895090,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'UK'}, {'key': 'WildNetTaxonID', 'value': '21120'}, {'key': 'generalisation', 'value': '2 km'}]",,UK,21120,,2 km
5544878,Myrmecodia beccarii,Ant-house,Myrmecodia beccarii,https://id.biodiversity.org.au/node/apni/2902693,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '12228'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,12228,Vulnerable,2 km
5545259,Myrmecodia platytyrea,,Myrmecodia platytyrea,https://id.biodiversity.org.au/node/apni/2887782,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'LC'}, {'key': 'WildNetTaxonID', 'value': '19935'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,LC,19935,Least concern,2 km
5545321,Myrmecodia platytyrea subsp. antoinii,Ridged Ant Plant,Myrmecodia platytyrea subsp. antoinii,https://id.biodiversity.org.au/node/apni/2889509,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '16610'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,16610,Special least concern,2 km
5544725,Myrmecodia tuberosa,,Myrmecodia tuberosa,https://id.biodiversity.org.au/node/apni/2903039,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'SL'}, {'key': 'WildNetTaxonID', 'value': '8188'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'generalisation', 'value': '2 km'}]",,SL,8188,Special least concern,2 km
5544933,Dipteris conjugata,,Dipteris conjugata,https://id.biodiversity.org.au/node/apni/2893747,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'NT'}, {'key': 'WildNetTaxonID', 'value': '12034'}, {'key': 'status', 'value': 'Near Threatened'}, {'key': 'generalisation', 'value': '2 km'}]",,NT,12034,Near Threatened,2 km
5544512,Sticherus milnei,,Sticherus milnei,https://id.biodiversity.org.au/node/apni/2904586,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '12024'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,12024,Vulnerable,2 km
5545225,Crepidomanes aphlebioides,,Crepidomanes aphlebioides,https://id.biodiversity.org.au/node/apni/7404140,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'CR'}, {'key': 'WildNetTaxonID', 'value': '21854'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'generalisation', 'value': '2 km'}]",,CR,21854,Critically Endangered,2 km
5544783,Crepidomanes majoriae,,Crepidomanes majoriae,https://id.biodiversity.org.au/node/apni/2915758,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '14093'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,14093,Vulnerable,2 km
5545262,Didymoglossum exiguum,,Didymoglossum exiguum,https://id.biodiversity.org.au/node/apni/7406651,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'EW'}, {'key': 'WildNetTaxonID', 'value': '8513'}, {'key': 'status', 'value': 'Extinct in the wild'}, {'key': 'generalisation', 'value': '2 km'}]",,EW,8513,Extinct in the wild,2 km
5544577,Didymoglossum mindorense,,Didymoglossum mindorense,https://id.biodiversity.org.au/node/apni/7407357,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'NT'}, {'key': 'WildNetTaxonID', 'value': '33356'}, {'key': 'status', 'value': 'Near Threatened'}, {'key': 'generalisation', 'value': '2 km'}]",,NT,33356,Near Threatened,2 km
5544631,Hymenophyllum digitatum,,Hymenophyllum digitatum,https://id.biodiversity.org.au/node/apni/2920480,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '29896'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,29896,Vulnerable,2 km
5544684,Hymenophyllum eboracense,,Hymenophyllum eboracense,https://id.biodiversity.org.au/node/apni/2913294,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '13884'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,13884,Vulnerable,2 km
5544802,Hymenophyllum gracilescens,,Hymenophyllum gracilescens,https://id.biodiversity.org.au/node/apni/2902972,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '12052'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,12052,Vulnerable,2 km
5544654,Hymenophyllum kerianum,,Hymenophyllum kerianum,https://id.biodiversity.org.au/node/apni/2893172,dr493,"[{'key': 'vernacularName', 'value': None}, {'key': 'category', 'value': 'VU'}, {'key': 'WildNetTaxonID', 'value': '13885'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'generalisation', 'value': '2 km'}]",,VU,13885,Vulnerable,2 km
